ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,24.247,IND,,MIA,L 15-24,,,,
2,1998,1998-10-11,6,24.282,IND,,BUF,L 24-31,,,,
3,1998,1998-10-18,7,24.289,IND,@,SFO,L 31-34,,,,
4,1998,1998-11-01,8,24.303,IND,,NWE,L 16-21,,,,
5,1998,1998-11-08,9,24.310,IND,@,MIA,L 14-27,,,,
6,1999,1999-09-12,1,25.253,IND,,BUF,W 31-14,,,,
7,1999,1999-09-19,2,25.260,IND,@,NWE,L 28-31,,,,
8,1999,1999-09-26,3,25.267,IND,@,SDG,W 27-19,,,,
9,1999,1999-10-10,4,25.281,IND,,MIA,L 31-34,,,,
10,1999,1999-10-17,5,25.288,IND,@,NYJ,W 16-13,,,,
11,1999,1999-10-24,6,25.295,IND,,CIN,W 31-10,,,,
12,1999,1999-10-31,7,25.302,IND,,DAL,W 34-24,,,,
13,1999,1999-11-07,8,25.309,IND,,KAN,W 25-17,,,,
14,1999,1999-11-14,9,25.316,IND,@,NYG,W 27-19,,,,
15,1999,1999-11-21,10,25.323,IND,@,PHI,W 44-17,,1,0,0
16,1999,1999-11-28,11,25.330,IND,,NYJ,W 13-6,,,,
17,1999,1999-12-05,12,25.337,IND,@,MIA,W 37-34,,,,
18,1999,1999-12-12,13,25.344,IND,,NWE,W 20-15,,,,
19,1999,1999-12-19,14,25.351,IND,,WAS,W 24-21,,,,
20,1999,1999-12-26,15,25.358,IND,@,CLE,W 29-28,,,,
21,1999,2000-01-02,16,26.000,IND,@,BUF,L 6-31,,,,
22,2000,2000-09-03,1,26.245,IND,@,KAN,W 27-14,,,,
23,2000,2000-09-10,2,26.252,IND,,OAK,L 31-38,,,,
24,2000,2000-09-25,3,26.267,IND,,JAX,W 43-14,,,,
25,2000,2000-10-29,8,26.301,IND,,DET,W 30-18,,,,
26,2000,2000-11-05,9,26.308,IND,@,CHI,L 24-27,,,,
27,2000,2000-11-12,10,26.315,IND,,NYJ,W 23-15,,,,
28,2000,2000-11-19,11,26.322,IND,@,GNB,L 24-26,,,,
29,2000,2000-11-26,12,26.329,IND,,MIA,L 14-17,,,,
30,2000,2000-12-03,13,26.336,IND,@,NYJ,L 17-27,,,,
31,2000,2000-12-11,14,26.344,IND,,BUF,W 44-20,,,,
32,2000,2000-12-17,15,26.350,IND,@,MIA,W 20-13,,,,
33,2000,2000-12-24,16,26.357,IND,,MIN,W 31-10,,,,
