ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1984,1984-09-02,1,22.299,TAM,@,CHI,L 14-34,0,0,,0,,
2,1984,1984-09-09,2,22.306,TAM,@,NOR,L 13-17,0,0,,0,,
3,1984,1984-09-16,3,22.313,TAM,,DET,W 21-17,0,0,,0,,
4,1984,1984-09-23,4,22.320,TAM,@,NYG,L 14-17,0,0,,0,,
5,1984,1984-09-30,5,22.327,TAM,,GNB,W 30-27,0,0,,0,,
6,1984,1984-10-07,6,22.334,TAM,,MIN,W 35-31,0,0,,0,,
7,1984,1984-10-14,7,22.341,TAM,@,DET,L 7-13,0,0,,0,,
8,1984,1984-10-21,8,22.348,TAM,,CHI,L 9-44,0,0,,0,,
9,1984,1984-10-28,9,22.355,TAM,@,KAN,L 20-24,3,29,9.67,0,0,0
10,1984,1984-11-04,10,22.362,TAM,@,MIN,L 24-27,0,0,,0,,
11,1984,1984-11-11,11,23.003,TAM,,NYG,W 20-17,0,0,,0,,
12,1984,1984-11-18,12,23.010,TAM,@,SFO,L 17-24,0,0,,0,,
13,1984,1984-11-25,13,23.017,TAM,,RAM,L 33-34,0,0,,0,,
14,1984,1984-12-02,14,23.024,TAM,@,GNB,L 14-27,0,0,,0,,
15,1984,1984-12-09,15,23.031,TAM,,ATL,W 23-6,0,0,,0,,
16,1984,1984-12-16,16,23.038,TAM,,NYJ,W 41-21,2,21,10.50,1,1,6
17,1985,1985-09-08,1,23.304,MIN,,SFO,W 28-21,0,0,,0,,
18,1985,1985-09-15,2,23.311,MIN,@,TAM,W 31-16,0,0,,0,,
19,1985,1985-09-19,3,23.315,MIN,,CHI,L 24-33,0,0,,0,,
20,1985,1985-09-29,4,23.325,MIN,@,BUF,W 27-20,1,8,8.00,0,0,0
21,1985,1985-10-06,5,23.332,MIN,@,RAM,L 10-13,0,0,,0,,
22,1985,1985-10-13,6,23.339,MIN,@,GNB,L 17-20,0,0,,0,,
23,1985,1985-10-20,7,23.346,MIN,,SDG,W 21-17,0,0,,0,,
24,1985,1985-10-27,8,23.353,MIN,@,CHI,L 9-27,0,0,,0,,
25,1985,1985-11-03,9,23.360,MIN,,DET,W 16-13,0,0,,0,,
26,1985,1985-11-10,10,24.002,MIN,,GNB,L 17-27,0,0,,0,,
27,1985,1985-11-17,11,24.009,MIN,@,DET,L 21-41,0,0,,0,,
28,1985,1985-11-24,12,24.016,MIN,,NOR,L 23-30,0,0,,0,,
29,1985,1985-12-01,13,24.023,MIN,@,PHI,W 28-23,0,0,,0,,
30,1985,1985-12-08,14,24.030,MIN,,TAM,W 26-7,0,0,,0,,
31,1985,1985-12-15,15,24.037,MIN,@,ATL,L 13-14,0,0,,0,,
32,1985,1985-12-22,16,24.044,MIN,,PHI,L 35-37,0,0,,0,,
