ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.060,BUF,,NYJ,L 24-41,,,,,,,,,,,
2,1972,1972-09-24,2,22.067,BUF,,SFO,W 27-20,0,0,,0,0,0,,0,1,4,0
3,1972,1972-10-01,3,22.074,BUF,,BAL,L 0-17,,,,,,,,,,,
4,1972,1972-10-08,4,22.081,BUF,,NWE,W 38-14,,,,,,,,,,,
5,1972,1972-10-15,5,22.088,BUF,@,OAK,L 16-28,,,,,,,,,,,
6,1972,1972-10-22,6,22.095,BUF,@,MIA,L 23-24,,,,,,,,,,,
7,1972,1972-10-29,7,22.102,BUF,,PIT,L 21-38,0,0,,0,0,0,,0,1,22,0
8,1972,1972-11-05,8,22.109,BUF,,MIA,L 16-30,,,,,,,,,,,
9,1972,1972-11-12,9,22.116,BUF,@,NYJ,L 3-41,,,,,,,,,,,
10,1972,1972-11-19,10,22.123,BUF,@,NWE,W 27-24,0,0,,0,0,0,,0,2,35,0
11,1972,1972-11-26,11,22.130,BUF,@,CLE,L 10-27,,,,,,,,,,,
12,1972,1972-12-03,12,22.137,BUF,@,BAL,L 7-35,,,,,,,,,,,
13,1972,1972-12-10,13,22.144,BUF,,DET,T 21-21,,,,,,,,,,,
14,1972,1972-12-17,14,22.151,BUF,@,WAS,W 24-17,,,,,,,,,,,
15,1973,1973-09-16,1,23.059,DEN,,CIN,W 28-10,,,,,,,,,,,
16,1973,1973-09-23,2,23.066,DEN,,SFO,L 34-36,,,,,,,,,,,
17,1973,1973-09-30,3,23.073,DEN,,CHI,L 14-33,0,0,,0,1,6,6.00,0,0,0,0
18,1973,1973-10-07,4,23.080,DEN,@,KAN,L 14-16,,,,,,,,,,,
19,1973,1973-10-14,5,23.087,DEN,@,HOU,W 48-20,0,0,,0,1,4,4.00,0,0,0,0
20,1973,1973-10-22,6,23.095,DEN,,OAK,T 23-23,,,,,,,,,,,
