ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-09-06,1,25.216,WAS,@,NYG,L 24-31,
2,1998,1998-09-14,2,25.224,WAS,,SFO,L 10-45,
3,1998,1998-09-20,3,25.230,WAS,@,SEA,L 14-24,
4,1998,1998-09-27,4,25.237,WAS,,DEN,L 16-38,
5,1998,1998-10-04,5,25.244,WAS,,DAL,L 10-31,
6,1998,1998-10-11,6,25.251,WAS,@,PHI,L 12-17,
7,1998,1998-10-18,7,25.258,WAS,@,MIN,L 7-41,
8,1998,1998-11-01,8,25.272,WAS,,NYG,W 21-14,
9,1998,1998-11-08,9,25.279,WAS,@,ARI,L 27-29,
10,1998,1998-11-15,10,25.286,WAS,,PHI,W 28-3,
11,1998,1998-11-22,11,25.293,WAS,,ARI,L 42-45,
12,1998,1998-11-29,12,25.300,WAS,@,OAK,W 29-19,
13,1998,1998-12-06,13,25.307,WAS,,SDG,W 24-20,
14,1998,1998-12-13,14,25.314,WAS,@,CAR,W 28-25,
15,1998,1998-12-19,15,25.320,WAS,,TAM,W 20-16,
16,1998,1998-12-27,16,25.328,WAS,@,DAL,L 7-23,
17,1999,1999-09-12,1,26.222,WAS,,DAL,L 35-41,
18,1999,1999-09-19,2,26.229,WAS,@,NYG,W 50-21,
19,1999,1999-09-26,3,26.236,WAS,@,NYJ,W 27-20,
20,1999,1999-10-03,4,26.243,WAS,,CAR,W 38-36,
21,1999,1999-10-17,5,26.257,WAS,@,ARI,W 24-10,
22,1999,1999-10-24,6,26.264,WAS,@,DAL,L 20-38,
23,1999,1999-10-31,7,26.271,WAS,,CHI,W 48-22,
24,1999,1999-11-07,8,26.278,WAS,,BUF,L 17-34,
25,1999,1999-11-14,9,26.285,WAS,@,PHI,L 28-35,
26,1999,1999-11-21,10,26.292,WAS,,NYG,W 23-13,
27,1999,1999-11-28,11,26.299,WAS,,PHI,W 20-17,
28,1999,1999-12-05,12,26.306,WAS,@,DET,L 17-33,
29,1999,1999-12-12,13,26.313,WAS,,ARI,W 28-3,
30,1999,1999-12-19,14,26.320,WAS,@,IND,L 21-24,
31,1999,1999-12-26,15,26.327,WAS,@,SFO,W 26-20,
32,1999,2000-01-02,16,26.334,WAS,,MIA,W 21-10,
33,2000,2000-11-26,12,27.298,SDG,,KAN,W 17-16,
34,2000,2000-12-03,13,27.305,SDG,,SFO,L 17-45,
35,2000,2000-12-10,14,27.312,SDG,@,BAL,L 3-24,
36,2000,2000-12-17,15,27.319,SDG,@,CAR,L 22-30,
37,2000,2000-12-24,16,27.326,SDG,,PIT,L 21-34,
