ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-06,1,23.087,DAL,@,WAS,L 16-35,,,,,,,,,,,
2,1993,1993-09-12,2,23.093,DAL,,BUF,L 10-13,,,,,,,,,,,
3,1993,1993-09-19,3,23.100,DAL,@,PHO,W 17-10,,,,,,,,,,,
4,1993,1993-10-10,5,23.121,DAL,@,IND,W 27-3,,,,,,,,,,,
5,1993,1993-10-17,6,23.128,DAL,,SFO,W 26-17,,,,,,,,,,,
6,1993,1993-10-31,7,23.142,DAL,@,PHI,W 23-10,,,,,,,,,,,
7,1993,1993-11-07,8,23.149,DAL,,NYG,W 31-9,,,,,,,,,,,
8,1993,1993-11-14,9,23.156,DAL,,PHO,W 20-15,,,,,,,,,,,
9,1993,1993-11-21,10,23.163,DAL,@,ATL,L 14-27,,,,,,,,,,,
10,1993,1993-11-25,11,23.167,DAL,,MIA,L 14-16,,0,0,,0,0,0,0.0,1,2,0
11,1993,1993-12-06,12,23.178,DAL,,PHI,W 23-17,,,,,,,,,,,
12,1993,1993-12-12,13,23.184,DAL,@,MIN,W 37-20,,,,,,,,,,,
13,1993,1993-12-18,14,23.190,DAL,@,NYJ,W 28-7,,,,,,,,,,,
14,1993,1993-12-26,15,23.198,DAL,,WAS,W 38-3,,,,,,,,,,,
15,1993,1994-01-02,16,23.205,DAL,@,NYG,W 16-13,,,,,,,,,,,
16,1994,1994-09-04,1,24.085,DAL,@,PIT,W 26-9,,0,0,,0,,,,,,
17,1994,1994-09-11,2,24.092,DAL,,HOU,W 20-17,,1,21,21.00,0,0,0,0.0,0,0,0
18,1994,1994-09-19,3,24.100,DAL,,DET,L 17-20,,0,0,,0,,,,,,
19,1994,1994-10-02,4,24.113,DAL,@,WAS,W 34-7,,0,0,,0,,,,,,
20,1994,1994-10-09,5,24.120,DAL,,ARI,W 38-3,,0,0,,0,,,,,,
21,1994,1994-10-16,6,24.127,DAL,,PHI,W 24-13,,1,18,18.00,0,0,0,0.0,0,0,0
22,1994,1994-10-23,7,24.134,DAL,@,ARI,W 28-21,,0,0,,0,,,,,,
23,1994,1994-10-30,8,24.141,DAL,@,CIN,W 23-20,,0,0,,0,,,,,,
24,1994,1994-11-07,9,24.149,DAL,,NYG,W 38-10,,0,0,,0,0,0,1.0,0,0,0
25,1994,1994-11-13,10,24.155,DAL,@,SFO,L 14-21,,0,0,,0,,,,,,
26,1994,1994-11-20,11,24.162,DAL,,WAS,W 31-7,,0,0,,0,0,0,0.0,1,11,0
27,1994,1994-11-24,12,24.166,DAL,,GNB,W 42-31,,0,0,,0,,,,,,
28,1994,1994-12-04,13,24.176,DAL,@,PHI,W 31-19,,0,0,,0,,,,,,
29,1994,1994-12-10,14,24.182,DAL,,CLE,L 14-19,,0,0,,0,,,,,,
30,1995,1995-09-04,1,25.085,DAL,@,NYG,W 35-0,,0,0,,0,0,0,0.0,1,0,0
31,1995,1995-09-10,2,25.091,DAL,,DEN,W 31-21,,0,0,,0,,,,,,
32,1995,1995-09-17,3,25.098,DAL,@,MIN,W 23-17,,0,0,,0,,,,,,
33,1995,1995-09-24,4,25.105,DAL,,ARI,W 34-20,,0,0,,0,0,0,0.0,1,0,0
34,1995,1995-10-01,5,25.112,DAL,@,WAS,L 23-27,,0,0,,0,,,,,,
35,1995,1995-10-08,6,25.119,DAL,,GNB,W 34-24,,0,0,,0,,,,,,
36,1995,1995-10-15,7,25.126,DAL,@,SDG,W 23-9,,0,0,,0,0,0,0.0,1,0,0
37,1995,1995-10-29,8,25.140,DAL,@,ATL,W 28-13,,1,16,16.00,0,0,0,0.0,0,0,0
38,1995,1995-11-06,9,25.148,DAL,,PHI,W 34-12,,0,0,,0,,,,,,
39,1995,1995-11-12,10,25.154,DAL,,SFO,L 20-38,,0,0,,0,,,,,,
40,1995,1995-11-19,11,25.161,DAL,@,OAK,W 34-21,,0,0,,0,0,0,0.0,1,8,0
41,1995,1995-11-23,12,25.165,DAL,,KAN,W 24-12,,0,0,,0,,,,,,
42,1995,1995-12-03,13,25.175,DAL,,WAS,L 17-24,,0,0,,0,,,,,,
43,1995,1995-12-10,14,25.182,DAL,@,PHI,L 17-20,,0,0,,0,,,,,,
44,1995,1995-12-17,15,25.189,DAL,,NYG,W 21-20,,0,0,,0,0,0,0.0,1,0,0
45,1995,1995-12-25,16,25.197,DAL,@,ARI,W 37-13,,0,0,,0,1,6,0.0,1,32,1
