ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1999,1999-09-12,1,26.298,SFO,@,JAX,L 3-41,,,,,
2,1999,1999-09-19,2,26.305,SFO,,NOR,W 28-21,,,,,
3,1999,1999-09-27,3,26.313,SFO,@,ARI,W 24-10,,,,,
4,1999,1999-10-03,4,26.319,SFO,,TEN,W 24-22,,,,,
5,1999,1999-10-10,5,26.326,SFO,@,STL,L 20-42,,,,,
6,1999,1999-10-17,6,26.333,SFO,,CAR,L 29-31,*,,,,
7,1999,1999-10-24,7,26.340,SFO,@,MIN,L 16-40,,,,,
8,1999,1999-11-07,8,26.354,SFO,,PIT,L 6-27,,,,,
9,1999,1999-11-14,9,26.361,SFO,@,NOR,L 6-24,,,,,
10,1999,1999-11-21,10,27.003,SFO,,STL,L 7-23,,,,,
11,1999,1999-11-29,11,27.011,SFO,,GNB,L 3-20,,,,,
12,1999,1999-12-05,12,27.017,SFO,@,CIN,L 30-44,,,,,
13,1999,1999-12-12,13,27.024,SFO,,ATL,W 26-7,,,,,
14,1999,1999-12-18,14,27.030,SFO,@,CAR,L 24-41,,,,,
15,1999,1999-12-26,15,27.038,SFO,,WAS,L 20-26,,,,,
16,1999,2000-01-03,16,27.046,SFO,@,ATL,L 29-34,,1,4,4.00,0
17,2000,2000-09-17,3,27.304,SFO,@,STL,L 24-41,,,,,
18,2000,2000-09-24,4,27.311,SFO,@,DAL,W 41-24,,,,,
19,2000,2000-10-01,5,27.318,SFO,,ARI,W 27-20,,,,,
20,2000,2000-10-22,8,27.339,SFO,@,CAR,L 16-34,,,,,
21,2000,2000-10-29,9,27.346,SFO,,STL,L 24-34,,,,,
22,2000,2000-11-05,10,27.353,SFO,@,NOR,L 15-31,,,,,
23,2000,2000-11-12,11,27.360,SFO,,KAN,W 21-7,,,,,
24,2000,2000-11-19,12,28.001,SFO,,ATL,W 16-6,,,,,
25,2000,2000-12-03,13,28.015,SFO,@,SDG,W 45-17,,,,,
26,2000,2000-12-10,14,28.022,SFO,,NOR,L 27-31,,,,,
27,2000,2000-12-17,15,28.029,SFO,,CHI,W 17-0,,,,,
28,2000,2000-12-23,16,28.035,SFO,@,DEN,L 9-38,,,,,
29,2001,2001-09-09,1,28.295,SFO,,ATL,W 16-13,,,,,
30,2001,2001-09-23,2,28.309,SFO,,STL,L 26-30,,,,,
31,2001,2001-10-01,3,28.317,SFO,@,NYJ,W 19-17,,,,,
32,2001,2001-10-07,4,28.323,SFO,,CAR,W 24-14,*,,,,
33,2001,2001-11-25,10,29.007,SFO,@,IND,W 40-21,,,,,
34,2001,2001-12-02,11,29.014,SFO,,BUF,W 35-0,,,,,
35,2001,2001-12-09,12,29.021,SFO,@,STL,L 14-27,,,,,
36,2001,2001-12-16,13,29.028,SFO,,MIA,W 21-0,,,,,
37,2001,2001-12-22,14,29.034,SFO,,PHI,W 13-3,,,,,
38,2001,2001-12-30,15,29.042,SFO,@,DAL,L 21-27,,,,,
39,2001,2002-01-06,16,29.049,SFO,@,NOR,W 38-0,,,,,
40,2002,2002-09-05,1,29.291,SFO,@,NYG,W 16-13,,,,,
41,2002,2002-09-15,2,29.301,SFO,,DEN,L 14-24,,,,,
42,2002,2002-09-22,3,29.308,SFO,,WAS,W 20-10,,,,,
43,2002,2002-10-06,4,29.322,SFO,,STL,W 37-13,,,,,
44,2002,2002-10-14,5,29.330,SFO,@,SEA,W 28-21,,,,,
45,2002,2002-10-20,6,29.336,SFO,@,NOR,L 27-35,,,,,
46,2002,2002-10-27,7,29.343,SFO,,ARI,W 38-28,,,,,
47,2002,2002-11-03,8,29.350,SFO,@,OAK,W 23-20,,,,,
48,2002,2002-11-10,9,29.357,SFO,,KAN,W 17-13,,,,,
49,2002,2002-11-17,10,29.364,SFO,@,SDG,L 17-20,,,,,
50,2002,2002-11-25,11,30.007,SFO,,PHI,L 17-38,,,,,
51,2002,2002-12-01,12,30.013,SFO,,SEA,W 31-24,,,,,
52,2002,2002-12-08,13,30.020,SFO,@,DAL,W 31-27,,,,,
53,2002,2002-12-15,14,30.027,SFO,,GNB,L 14-20,,,,,
54,2002,2002-12-21,15,30.033,SFO,@,ARI,W 17-14,,,,,
55,2002,2002-12-30,16,30.042,SFO,@,STL,L 20-31,,,,,
