ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
33,1988,1988-11-13,11,28.044,WAS,,CHI,L 14-34,,2,12,6.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
34,1988,1988-11-21,12,28.052,WAS,@,SFO,L 21-37,,6,59,9.83,2,,,0,0,,0,0,0,,0,0,0,,,,,,3,51,17.00,0,0,0,,0,2,12
35,1988,1988-11-27,13,28.058,WAS,,CLE,L 13-17,,3,45,15.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,3,72,24.00,0,0,0,,0,0,0
36,1988,1988-12-04,14,28.065,WAS,@,PHI,W 20-19,,10,128,12.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,5,94,18.80,0,0,0,,0,1,6
37,1988,1988-12-11,15,28.072,WAS,,DAL,L 17-24,,3,63,21.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,3,42,14.00,0,0,0,,0,1,6
38,1988,1988-12-17,16,28.078,WAS,@,CIN,L 17-20,,6,120,20.00,1,,,2,14,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
39,1989,1989-09-11,1,28.346,WAS,,NYG,L 24-27,,6,143,23.83,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
40,1989,1989-09-17,2,28.352,WAS,,PHI,L 37-42,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
41,1989,1989-09-24,3,28.359,WAS,@,DAL,W 30-7,,4,35,8.75,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
42,1989,1989-10-01,4,29.001,WAS,@,NOR,W 16-14,,4,51,12.75,0,,,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
43,1989,1989-10-08,5,29.008,WAS,,PHO,W 30-28,,6,87,14.50,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
44,1989,1989-10-15,6,29.015,WAS,@,NYG,L 17-20,,2,44,22.00,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
45,1989,1989-10-22,7,29.022,WAS,,TAM,W 32-28,,4,39,9.75,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
46,1989,1989-10-29,8,29.029,WAS,@,RAI,L 24-37,,12,158,13.17,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
47,1989,1989-11-05,9,29.036,WAS,,DAL,L 3-13,,6,46,7.67,0,,,0,0,,0,0,0,,0,0,0,,0,,,,4,70,17.50,0,0,0,,0,0,0
48,1989,1989-11-12,10,29.043,WAS,@,PHI,W 10-3,,5,48,9.60,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
49,1989,1989-11-20,11,29.051,WAS,,DEN,L 10-14,,6,53,8.83,0,,,0,0,,0,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0,,0,0,0
50,1989,1989-11-26,12,29.057,WAS,,CHI,W 38-14,,6,67,11.17,0,,,1,-4,-4.00,0,0,0,,0,0,0,,0,,,,2,29,14.50,0,0,0,,0,0,0
51,1989,1989-12-03,13,29.064,WAS,@,PHO,W 29-10,,3,38,12.67,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
52,1989,1989-12-10,14,29.071,WAS,,SDG,W 26-21,,4,98,24.50,1,,,0,0,,0,0,0,,0,0,0,,0,,,,1,27,27.00,0,0,0,,0,1,6
53,1989,1989-12-17,15,29.078,WAS,@,ATL,W 31-30,,7,167,23.86,0,,,1,13,13.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,5,5.00,0,0,0
54,1989,1989-12-23,16,29.084,WAS,@,SEA,W 29-0,,3,37,12.33,0,,,1,10,10.00,0,1,1,100.00,32,0,0,118.7,0,0,32.00,32.00,1,8,8.00,0,1,7,7.00,0,0,0
55,1990,1990-09-09,1,29.344,WAS,,PHO,W 31-0,,6,90,15.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
56,1990,1990-09-16,2,29.351,WAS,@,SFO,L 13-26,,3,29,9.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1990,1990-09-23,3,29.358,WAS,,DAL,W 19-15,,7,78,11.14,0,,,3,18,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1990,1990-09-30,4,30.000,WAS,@,PHO,W 38-10,,0,0,,0,,,0,0,,0,,,,,,,,,,,,0,0,,0,,,,,0,
59,1990,1990-10-14,5,30.014,WAS,,NYG,L 20-24,,2,48,24.00,1,,,1,-1,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
60,1990,1990-10-21,6,30.021,WAS,,PHI,W 13-7,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1990,1990-10-28,7,30.028,WAS,@,NYG,L 10-21,,1,11,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1990,1990-11-04,8,30.035,WAS,@,DET,W 41-38,,11,132,12.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1990,1990-11-12,9,30.043,WAS,@,PHI,L 14-28,,5,64,12.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,1,22,22.00,0,0,0,,0,0,0
64,1990,1990-11-18,10,30.049,WAS,,NOR,W 31-17,,5,38,7.60,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1990,1990-11-22,11,30.053,WAS,@,DAL,L 17-27,,5,46,9.20,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
66,1990,1990-12-02,12,30.063,WAS,,MIA,W 42-20,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1990,1990-12-09,13,30.070,WAS,,CHI,W 10-9,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,1990,1990-12-15,14,30.076,WAS,@,NWE,W 25-10,,3,75,25.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,1990,1990-12-22,15,30.083,WAS,@,IND,L 28-35,,1,22,22.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
70,1990,1990-12-30,16,30.091,WAS,,BUF,W 29-14,,2,32,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1991,1991-09-01,1,30.336,WAS,,DET,W 45-0,,3,38,12.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
72,1991,1991-09-09,2,30.344,WAS,@,DAL,W 33-31,,5,85,17.00,0,,,3,26,8.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,1991,1991-09-15,3,30.350,WAS,,PHO,W 34-0,,0,0,,0,,,1,10,10.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
74,1991,1991-09-22,4,30.357,WAS,@,CIN,W 34-27,,1,19,19.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,1991,1991-09-30,5,31.000,WAS,,PHI,W 23-0,,2,16,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
76,1991,1991-10-06,6,31.006,WAS,@,CHI,W 20-7,,4,38,9.50,0,,,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,1991,1991-10-13,7,31.013,WAS,,CLE,W 42-17,,5,38,7.60,0,,,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,1991,1991-10-27,8,31.027,WAS,@,NYG,W 17-13,,3,33,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,1991,1991-11-03,9,31.034,WAS,,HOU,W 16-13,,5,46,9.20,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,1991,1991-11-10,10,31.041,WAS,,ATL,W 56-17,,3,29,9.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,1991,1991-11-17,11,31.048,WAS,@,PIT,W 41-14,,4,67,16.75,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,1991,1991-11-24,12,31.055,WAS,,DAL,L 21-24,,2,47,23.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
83,1991,1991-12-01,13,31.062,WAS,@,RAM,W 27-6,,2,45,22.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
84,1991,1991-12-08,14,31.069,WAS,@,PHO,W 20-14,,3,48,16.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
85,1991,1991-12-15,15,31.076,WAS,,NYG,W 34-17,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,1991,1991-12-22,16,31.083,WAS,@,PHI,L 22-24,,2,18,9.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,1992,1992-09-07,1,31.343,WAS,@,DAL,L 10-23,8,3,20,6.67,0,37.5%,2.50,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1992,1992-09-13,2,31.349,WAS,,ATL,W 24-17,5,2,38,19.00,0,40.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1992,1992-09-20,3,31.356,WAS,,DET,W 13-10,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,1992,1992-10-04,4,32.004,WAS,@,PHO,L 24-27,5,1,19,19.00,1,20.0%,3.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
91,1992,1992-10-12,5,32.012,WAS,,DEN,W 34-3,4,2,18,9.00,0,50.0%,4.50,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,1992,1992-10-18,6,32.018,WAS,,PHI,W 16-12,5,2,62,31.00,0,40.0%,12.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1992,1992-10-25,7,32.025,WAS,@,MIN,W 15-13,5,3,13,4.33,0,60.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1992,1992-11-01,8,32.032,WAS,,NYG,L 7-24,6,4,72,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1992,1992-11-08,9,32.039,WAS,@,SEA,W 16-3,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,1992,1992-11-15,10,32.046,WAS,@,KAN,L 16-35,8,5,71,14.20,0,62.5%,8.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1992,1992-11-23,11,32.054,WAS,@,NOR,L 3-20,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1992,1992-11-29,12,32.060,WAS,,PHO,W 41-3,6,4,54,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
99,1992,1992-12-06,13,32.067,WAS,@,NYG,W 28-10,6,5,69,13.80,0,83.3%,11.50,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1992,1992-12-13,14,32.074,WAS,,DAL,W 20-17,7,3,53,17.67,0,42.9%,7.57,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1992,1992-12-20,15,32.081,WAS,@,PHI,L 13-17,7,7,114,16.29,1,100.0%,16.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
102,1993,1993-09-06,1,32.341,WAS,,DAL,W 35-16,9,5,40,8.00,1,55.6%,4.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
103,1993,1993-09-12,2,32.347,WAS,,PHO,L 10-17,8,5,56,11.20,1,62.5%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
104,1993,1993-09-19,3,32.354,WAS,@,PHI,L 31-34,6,2,42,21.00,1,33.3%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
105,1993,1993-10-04,4,33.004,WAS,@,MIA,L 10-17,8,4,52,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1993,1993-10-10,5,33.010,WAS,,NYG,L 7-41,6,2,22,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1993,1993-10-17,6,33.017,WAS,@,PHO,L 6-36,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,1993,1993-11-01,7,33.032,WAS,@,BUF,L 10-24,6,4,37,9.25,0,66.7%,6.17,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1993,1993-11-07,8,33.038,WAS,,IND,W 30-24,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1993,1993-11-14,9,33.045,WAS,@,NYG,L 6-20,14,8,91,11.38,0,57.1%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,1993,1993-11-21,10,33.052,WAS,@,RAM,L 6-10,10,8,57,7.13,0,80.0%,5.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,1993,1993-11-28,11,33.059,WAS,,PHI,L 14-17,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
113,1993,1993-12-05,12,33.066,WAS,@,TAM,W 23-17,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
114,1993,1993-12-11,13,33.072,WAS,,NYJ,L 0-3,6,3,67,22.33,0,50.0%,11.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,1993,1993-12-19,14,33.080,WAS,,ATL,W 30-17,5,2,41,20.50,0,40.0%,8.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1993,1993-12-26,15,33.087,WAS,@,DAL,L 3-38,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1993,1993-12-31,16,33.092,WAS,,MIN,L 9-14,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1994,1994-09-18,3,33.353,ATL,,KAN,L 10-30,12,9,72,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1994,1994-09-25,4,33.360,ATL,@,WAS,W 27-20,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1994,1994-10-02,5,34.002,ATL,@,RAM,W 8-5,7,6,58,9.67,1,85.7%,8.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
121,1994,1994-10-09,6,34.009,ATL,,TAM,W 34-13,7,6,72,12.00,0,85.7%,10.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1994,1994-10-16,7,34.016,ATL,,SFO,L 3-42,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1994,1994-10-23,8,34.023,ATL,@,RAI,L 17-30,4,2,37,18.50,0,50.0%,9.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1994,1994-11-06,9,34.037,ATL,,SDG,W 10-9,9,7,53,7.57,0,77.8%,5.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
125,1994,1994-11-13,10,34.044,ATL,@,NOR,L 32-33,6,5,20,4.00,0,83.3%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1994,1994-11-20,11,34.051,ATL,@,DEN,L 28-32,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,1994,1994-11-27,12,34.058,ATL,,PHI,W 28-21,10,7,87,12.43,0,70.0%,8.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1994,1994-12-04,13,34.065,ATL,@,SFO,L 14-50,8,5,53,10.60,0,62.5%,6.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
129,1994,1994-12-11,14,34.072,ATL,,NOR,L 20-29,9,7,64,9.14,0,77.8%,7.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1994,1994-12-18,15,34.079,ATL,@,GNB,L 17-21,11,7,46,6.57,0,63.6%,4.18,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
131,1994,1994-12-24,16,34.085,ATL,,ARI,W 10-6,9,3,20,6.67,0,33.3%,2.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1995,1995-11-19,11,35.050,ATL,,STL,W 31-6,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,1995,1995-11-26,12,35.057,ATL,@,ARI,L 37-40,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
134,1995,1995-12-24,16,35.085,ATL,,SFO,W 28-27,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
