ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1955,1955-10-02,2,23.341,NYG,@,CRD,L 17-28,3,8,2.67,0
2,1955,1955-10-23,5,23.362,NYG,,PIT,L 17-19,1,1,1.00,0
3,1955,1955-11-20,9,24.025,NYG,,PHI,W 31-7,4,20,5.00,0
