ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
21,2012,2012-10-21,6,23.006,JAX,@,OAK,L 23-26,*,8,12,66.67,110,1,0,123.6,0,0,9.17,10.83,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
22,2012,2012-10-28,7,23.013,JAX,@,GNB,L 15-24,*,27,49,55.10,303,1,0,80.6,2,24,6.18,6.59,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
23,2012,2012-11-04,8,23.020,JAX,,DET,L 14-31,*,27,38,71.05,220,2,2,81.0,1,5,5.79,4.47,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
24,2012,2012-11-08,9,23.024,JAX,,IND,L 10-27,*,18,31,58.06,209,0,1,65.1,3,24,6.74,5.29,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
25,2012,2012-11-18,10,23.034,JAX,@,HOU,L 37-43,*,2,2,100.00,24,0,0,116.7,1,0,12.00,12.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
26,2013,2013-09-08,1,23.328,JAX,,KAN,L 2-28,*,16,35,45.71,121,0,2,30.8,6,50,3.46,0.89,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
27,2013,2013-09-29,4,23.349,JAX,,IND,L 3-37,*,17,32,53.13,179,0,3,30.6,4,14,5.59,1.38,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2013,2013-10-06,5,23.356,JAX,@,STL,L 20-34,*,9,19,47.37,181,1,2,59.2,2,3,9.53,5.84,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
29,2014,2014-10-19,7,25.004,SFO,@,DEN,L 17-42,,3,7,42.86,38,1,0,100.0,0,0,5.43,8.29,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
30,2015,2015-11-08,9,26.024,SFO,,ATL,W 17-16,*,15,25,60.00,185,2,2,76.2,0,0,7.40,5.40,8,32,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
31,2015,2015-11-22,10,26.038,SFO,@,SEA,L 13-29,*,22,34,64.71,264,1,0,98.2,2,17,7.76,8.35,4,22,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
32,2015,2015-11-29,11,26.045,SFO,,ARI,L 13-19,*,25,36,69.44,318,1,1,94.4,2,17,8.83,8.14,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
33,2015,2015-12-06,12,26.052,SFO,@,CHI,W 26-20,*,18,32,56.25,196,1,0,84.9,4,26,6.13,6.75,6,75,12.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
34,2015,2015-12-13,13,26.059,SFO,@,CLE,L 10-24,*,18,28,64.29,194,1,0,96.4,9,44,6.93,7.64,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2015,2015-12-20,14,26.066,SFO,,CIN,L 14-24,*,30,50,60.00,295,1,3,58.3,4,32,5.90,3.60,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
36,2015,2015-12-27,15,26.073,SFO,@,DET,L 17-32,*,22,33,66.67,225,2,0,106.2,3,24,6.82,8.03,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
37,2015,2016-01-03,16,26.080,SFO,,STL,W 19-16,*,28,44,63.64,354,1,1,86.7,1,4,8.05,7.48,7,7,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2016,2016-09-12,1,26.333,SFO,,LAR,W 28-0,*,22,35,62.86,170,1,0,84.2,0,0,4.86,5.43,9,43,4.78,0,1,1,-16,-16.00,0,100.0%,-16.00,0,0,0.0,0,0
39,2016,2016-09-18,2,26.339,SFO,@,CAR,L 27-46,*,17,36,47.22,243,2,2,64.9,2,6,6.75,5.36,3,10,3.33,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
40,2016,2016-09-25,3,26.346,SFO,@,SEA,L 18-37,*,14,25,56.00,119,0,1,51.9,0,0,4.76,2.96,5,22,4.40,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
41,2016,2016-10-02,4,26.353,SFO,,DAL,L 17-24,*,16,23,69.57,196,1,1,91.9,1,7,8.52,7.43,12,27,2.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2016,2016-10-06,5,26.357,SFO,,ARI,L 21-33,*,18,31,58.06,162,1,2,56.1,7,27,5.23,2.97,10,70,7.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
43,2016,2016-12-04,12,27.050,SFO,@,CHI,L 6-26,,4,10,40.00,35,0,0,50.0,1,8,3.50,3.50,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
44,2017,2017-11-19,10,28.035,ARI,@,HOU,L 21-31,*,22,34,64.71,257,3,2,92.4,2,13,7.56,6.68,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2017,2017-11-26,11,28.042,ARI,,JAX,W 27-24,*,22,38,57.89,241,2,1,83.3,1,5,6.34,6.21,6,17,2.83,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2017,2017-12-03,12,28.049,ARI,,LAR,L 16-32,*,18,32,56.25,221,1,2,62.1,7,34,6.91,4.72,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
47,2017,2017-12-10,13,28.056,ARI,,TEN,W 12-7,*,17,26,65.38,178,0,0,85.1,8,53,6.85,6.85,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2017,2017-12-17,14,28.063,ARI,@,WAS,L 15-20,*,16,41,39.02,189,0,1,43.6,5,44,4.61,3.51,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
49,2018,2018-09-09,1,28.329,TEN,@,MIA,L 20-27,,11,22,50.00,117,0,1,47.0,0,0,5.32,3.27,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2018,2018-09-16,2,28.336,TEN,,HOU,W 20-17,*,13,20,65.00,117,1,0,97.3,1,8,5.85,6.85,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2018,2018-09-23,3,28.343,TEN,@,JAX,W 9-6,*,1,3,33.33,8,0,0,42.4,2,17,2.67,2.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
