ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1967,1967-11-05,8,28.056,KAN,,NYJ,W 42-18,1,0,0.00,0,0,0,0
2,1968,1968-12-14,14,29.095,KAN,@,DEN,W 30-7,0,0,,0,1,11,0
3,1970,1970-09-20,1,31.010,KAN,@,MIN,L 10-27,,,,,,,
4,1970,1970-09-28,2,31.018,KAN,@,BAL,W 44-24,,,,,,,
5,1970,1970-10-04,3,31.024,KAN,@,DEN,L 13-26,,,,,,,
6,1970,1970-10-11,4,31.031,KAN,,BOS,W 23-10,,,,,,,
7,1970,1970-10-18,5,31.038,KAN,@,CIN,W 27-19,,,,,,,
8,1970,1970-10-25,6,31.045,KAN,,DAL,L 16-27,,,,,,,
9,1970,1970-11-01,7,31.052,KAN,,OAK,T 17-17,,,,,,,
10,1970,1970-11-08,8,31.059,KAN,,HOU,W 24-9,,,,,,,
11,1970,1970-11-15,9,31.066,KAN,@,PIT,W 31-14,,,,,,,
12,1970,1970-11-22,10,31.073,KAN,,STL,T 6-6,,,,,,,
13,1970,1970-11-29,11,31.080,KAN,,SDG,W 26-14,,,,,,,
14,1970,1970-12-06,12,31.087,KAN,,DEN,W 16-0,,,,,,,
15,1970,1970-12-12,13,31.093,KAN,@,OAK,L 6-20,,,,,,,
16,1970,1970-12-20,14,31.101,KAN,@,SDG,L 13-31,,,,,,,
17,1971,1971-09-19,1,32.009,KAN,@,SDG,L 14-21,,,,,,,
18,1971,1971-09-26,2,32.016,KAN,@,HOU,W 20-16,,,,,,,
19,1971,1971-10-03,3,32.023,KAN,@,DEN,W 16-3,,,,,,,
20,1971,1971-10-10,4,32.030,KAN,,SDG,W 31-10,,,,,,,
21,1971,1971-10-18,5,32.038,KAN,,PIT,W 38-16,0,0,,0,1,9,0
22,1971,1971-10-24,6,32.044,KAN,,WAS,W 27-20,,,,,,,
23,1971,1971-10-31,7,32.051,KAN,@,OAK,T 20-20,,,,,,,
24,1971,1971-11-07,8,32.058,KAN,@,NYJ,L 10-13,,,,,,,
25,1971,1971-11-14,9,32.065,KAN,,CLE,W 13-7,,,,,,,
26,1971,1971-11-21,10,32.072,KAN,,DEN,W 28-10,,,,,,,
27,1971,1971-11-25,11,32.076,KAN,@,DET,L 21-32,,,,,,,
28,1971,1971-12-06,12,32.087,KAN,@,SFO,W 26-17,,,,,,,
29,1971,1971-12-12,13,32.093,KAN,,OAK,W 16-14,,,,,,,
30,1971,1971-12-19,14,32.100,KAN,,BUF,W 22-9,,,,,,,
31,1972,1972-09-17,1,33.007,KAN,,MIA,L 10-20,,,,,,,
32,1972,1972-09-25,2,33.015,KAN,@,NOR,W 20-17,,,,,,,
33,1972,1972-10-01,3,33.021,KAN,@,DEN,W 45-24,,,,,,,
34,1972,1972-10-08,4,33.028,KAN,@,CLE,W 31-7,,,,,,,
35,1972,1972-10-15,5,33.035,KAN,,CIN,L 16-23,,,,,,,
36,1972,1972-10-22,6,33.042,KAN,,PHI,L 20-21,,,,,,,
37,1972,1972-10-29,7,33.049,KAN,@,SDG,W 26-14,,,,,,,
38,1972,1972-11-05,8,33.056,KAN,,OAK,W 27-14,,,,,,,
39,1972,1972-11-12,9,33.063,KAN,@,PIT,L 7-16,,,,,,,
40,1972,1972-11-19,10,33.070,KAN,,SDG,L 17-27,,,,,,,
41,1972,1972-11-26,11,33.077,KAN,@,OAK,L 3-26,,,,,,,
42,1972,1972-12-03,12,33.084,KAN,,DEN,W 24-21,,,,,,,
43,1972,1972-12-10,13,33.091,KAN,,BAL,W 24-10,,,,,,,
44,1972,1972-12-17,14,33.098,KAN,@,ATL,W 17-14,,,,,,,
45,1973,1973-09-16,1,34.006,KAN,,RAM,L 13-23,,,,,,,
46,1973,1973-09-23,2,34.013,KAN,@,NWE,W 10-7,,,,,,,
47,1973,1973-09-30,3,34.020,KAN,,OAK,W 16-3,0,0,,0,1,17,0
48,1973,1973-10-07,4,34.027,KAN,,DEN,W 16-14,,,,,,,
49,1973,1973-10-14,5,34.034,KAN,@,GNB,T 10-10,,,,,,,
50,1973,1973-10-21,6,34.041,KAN,@,CIN,L 6-14,,,,,,,
51,1973,1973-10-29,7,34.049,KAN,@,BUF,L 14-23,,,,,,,
52,1973,1973-11-04,8,34.055,KAN,@,SDG,W 19-0,,,,,,,
53,1973,1973-11-12,9,34.063,KAN,,CHI,W 19-7,,,,,,,
54,1973,1973-11-18,10,34.069,KAN,,HOU,W 38-14,,,,,,,
55,1973,1973-11-25,11,34.076,KAN,@,DEN,L 10-14,,,,,,,
56,1973,1973-12-02,12,34.083,KAN,,CLE,T 20-20,,,,,,,
57,1973,1973-12-08,13,34.089,KAN,@,OAK,L 7-37,,,,,,,
58,1973,1973-12-16,14,34.097,KAN,,SDG,W 33-6,,,,,,,
59,1974,1974-09-15,1,35.005,KAN,,NYJ,W 24-16,,,,,,,
60,1974,1974-09-22,2,35.012,KAN,@,OAK,L 7-27,,,,,,,
61,1974,1974-09-29,3,35.019,KAN,@,HOU,W 17-7,,,,,,,
62,1974,1974-10-06,4,35.026,KAN,,DEN,L 14-17,,,,,,,
63,1974,1974-10-13,5,35.033,KAN,,PIT,L 24-34,,,,,,,
64,1974,1974-10-20,6,35.040,KAN,@,MIA,L 3-9,,,,,,,
65,1974,1974-10-27,7,35.047,KAN,@,SDG,W 24-14,,,,,,,
66,1974,1974-11-03,8,35.054,KAN,,NYG,L 27-33,,,,,,,
67,1974,1974-11-10,9,35.061,KAN,,SDG,L 7-14,,,,,,,
68,1974,1974-11-18,10,35.069,KAN,@,DEN,W 42-34,,,,,,,
69,1974,1974-11-24,11,35.075,KAN,@,CIN,L 6-33,,,,,,,
70,1974,1974-12-01,12,35.082,KAN,@,STL,W 17-13,,,,,,,
71,1974,1974-12-08,13,35.089,KAN,,OAK,L 6-7,,,,,,,
72,1974,1974-12-14,14,35.095,KAN,,MIN,L 15-35,,,,,,,
73,1975,1975-09-21,1,36.011,KAN,@,DEN,L 33-37,,,,,,,
74,1975,1975-09-28,2,36.018,KAN,,NYJ,L 24-30,,,,,,,
75,1975,1975-10-05,3,36.025,KAN,,SFO,L 3-20,,,,,,,
76,1975,1975-10-12,4,36.032,KAN,,OAK,W 42-10,,,,,,,
77,1975,1975-10-19,5,36.039,KAN,@,SDG,W 12-10,,,,,,,
78,1975,1975-10-26,6,36.046,KAN,,DEN,W 26-13,,,,,,,
79,1975,1975-11-02,7,36.053,KAN,,HOU,L 13-17,,,,,,,
80,1975,1975-11-10,8,36.061,KAN,@,DAL,W 34-31,,,,,,,
81,1975,1975-11-16,9,36.067,KAN,@,PIT,L 3-28,,,,,,,
82,1975,1975-11-23,10,36.074,KAN,,DET,W 24-21,,,,,,,
83,1975,1975-11-30,11,36.081,KAN,@,BAL,L 14-28,,,,,,,
84,1975,1975-12-07,12,36.088,KAN,,SDG,L 20-28,,,,,,,
85,1975,1975-12-14,13,36.095,KAN,@,CLE,L 14-40,,,,,,,
86,1975,1975-12-21,14,36.102,KAN,@,OAK,L 20-28,,,,,,,
