ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-25,2,23.038,KAN,,SDG,L 7-23,,,,
2,1977,1977-10-03,3,23.046,KAN,,OAK,L 28-37,,,,
3,1977,1977-10-09,4,23.052,KAN,@,DEN,L 7-23,,,,
4,1977,1977-10-16,5,23.059,KAN,,BAL,L 6-17,,,,
5,1977,1977-10-23,6,23.066,KAN,@,SDG,W 21-16,,,,
6,1977,1977-10-30,7,23.073,KAN,@,CLE,L 7-44,,,,
7,1977,1977-11-06,8,23.080,KAN,,GNB,W 20-10,,,,
8,1977,1977-11-13,9,23.087,KAN,@,CHI,L 27-28,,,,
9,1977,1977-11-20,10,23.094,KAN,,DEN,L 7-14,0.0,1,0,0
10,1977,1977-11-27,11,23.101,KAN,@,HOU,L 20-34,,,,
11,1977,1977-12-04,12,23.108,KAN,,CIN,L 7-27,,,,
12,1977,1977-12-11,13,23.115,KAN,,SEA,L 31-34,,,,
13,1977,1977-12-18,14,23.122,KAN,@,OAK,L 20-21,,,,
14,1978,1978-09-03,1,24.016,KAN,@,CIN,W 24-23,,,,
15,1978,1978-09-10,2,24.023,KAN,,HOU,L 17-20,,,,
16,1978,1978-09-17,3,24.030,KAN,@,NYG,L 10-26,,,,
17,1978,1978-09-24,4,24.037,KAN,,DEN,L 17-23,,,,
18,1978,1978-10-01,5,24.044,KAN,@,BUF,L 13-28,,,,
19,1978,1978-10-08,6,24.051,KAN,,TAM,L 13-30,,,,
20,1978,1978-10-15,7,24.058,KAN,@,OAK,L 6-28,,,,
21,1978,1978-10-22,8,24.065,KAN,,CLE,W 17-3,,,,
22,1978,1978-10-29,9,24.072,KAN,@,PIT,L 24-27,,,,
23,1978,1978-11-05,10,24.079,KAN,,OAK,L 10-20,,,,
24,1978,1978-11-12,11,24.086,KAN,@,SDG,L 23-29,,,,
25,1978,1978-11-19,12,24.093,KAN,,SEA,L 10-13,,,,
26,1978,1978-11-26,13,24.100,KAN,,SDG,W 23-0,,,,
27,1978,1978-12-03,14,24.107,KAN,,BUF,W 14-10,0.0,1,0,0
28,1978,1978-12-10,15,24.114,KAN,@,DEN,L 3-24,,,,
29,1978,1978-12-17,16,24.121,KAN,@,SEA,L 19-23,,,,
30,1979,1979-09-02,1,25.015,KAN,,BAL,W 14-0,,,,
31,1979,1979-09-09,2,25.022,KAN,,CLE,L 24-27,,,,
32,1979,1979-09-16,3,25.029,KAN,@,HOU,L 6-20,,,,
33,1979,1979-09-23,4,25.036,KAN,,OAK,W 35-7,,,,
34,1979,1979-09-30,5,25.043,KAN,@,SEA,W 24-6,,,,
35,1979,1979-10-07,6,25.050,KAN,@,CIN,W 10-7,,,,
36,1979,1979-10-14,7,25.057,KAN,,DEN,L 10-24,,,,
37,1979,1979-10-21,8,25.064,KAN,,NYG,L 17-21,,,,
38,1979,1979-10-28,9,25.071,KAN,@,DEN,L 3-20,,,,
39,1979,1979-11-04,10,25.078,KAN,,SDG,L 14-20,,,,
40,1979,1979-11-11,11,25.085,KAN,,PIT,L 3-30,0.0,1,19,0
41,1979,1979-11-18,12,25.092,KAN,@,OAK,W 24-21,,,,
