ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-10-30,8,25.036,WAS,@,CIN,T 27-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2016,2016-11-13,9,25.050,WAS,,MIN,W 26-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2016,2016-11-20,10,25.057,WAS,,GNB,W 42-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2016,2016-11-24,11,25.061,WAS,@,DAL,L 26-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2016,2016-12-04,12,25.071,WAS,@,ARI,L 23-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2016,2016-12-11,13,25.078,WAS,@,PHI,W 27-22,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2016,2016-12-19,14,25.086,WAS,,CAR,L 15-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2016,2016-12-24,15,25.091,WAS,@,CHI,W 41-21,,8,82,10.25,1,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,1,6
9,2016,2017-01-01,16,25.099,WAS,,NYG,L 10-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2017,2017-09-24,3,26.000,WAS,,OAK,W 27-10,,6,27,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2017,2017-10-15,5,26.021,WAS,,SFO,W 26-24,,2,2,1.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
12,2017,2017-10-23,6,26.029,WAS,@,PHI,L 24-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2017,2017-12-10,13,26.077,MIN,@,CAR,L 24-31,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
