ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
37,2004,2004-10-10,5,25.104,MIA,@,NWE,L 10-24,*,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,0.0,,
38,2004,2004-10-17,6,25.111,MIA,@,BUF,L 13-20,*,8,3,34,11.33,0,37.5%,4.25,0,0,,0,0,0,0.0,,
39,2004,2004-10-24,7,25.118,MIA,,STL,W 31-14,*,4,4,78,19.50,1,100.0%,19.50,0,0,,0,1,6,0.0,,
40,2004,2004-11-01,8,25.126,MIA,@,NYJ,L 14-41,*,12,7,87,12.43,1,58.3%,7.25,0,0,,0,1,6,0.0,,
41,2004,2004-11-07,9,25.132,MIA,,ARI,L 23-24,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,0.0,,
42,2004,2004-11-21,10,25.146,MIA,@,SEA,L 17-24,*,9,6,43,7.17,0,66.7%,4.78,0,0,,0,0,0,0.0,,
43,2004,2004-11-28,11,25.153,MIA,@,SFO,W 24-17,*,6,2,28,14.00,1,33.3%,4.67,0,0,,0,1,6,0.0,,
44,2004,2004-12-05,12,25.160,MIA,,BUF,L 32-42,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
45,2004,2004-12-12,13,25.167,MIA,@,DEN,L 17-20,*,9,5,62,12.40,0,55.6%,6.89,0,0,,0,0,0,0.0,,
46,2004,2004-12-20,14,25.175,MIA,,NWE,W 29-28,*,8,4,29,7.25,0,50.0%,3.63,0,0,,0,0,0,0.0,,
47,2004,2004-12-26,15,25.181,MIA,,CLE,W 10-7,*,13,9,59,6.56,0,69.2%,4.54,0,0,,0,0,0,0.0,,
48,2004,2005-01-02,16,25.188,MIA,@,BAL,L 23-30,*,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,0.0,,
49,2005,2005-09-11,1,26.075,MIA,,DEN,W 34-10,*,7,6,55,9.17,1,85.7%,7.86,0,0,,0,1,6,0.0,,
50,2005,2005-09-18,2,26.082,MIA,@,NYJ,L 7-17,*,11,8,77,9.63,1,72.7%,7.00,0,0,,0,1,6,0.0,,
51,2005,2005-09-25,3,26.089,MIA,,CAR,W 27-24,*,5,1,18,18.00,1,20.0%,3.60,0,0,,0,1,6,0.0,,
52,2005,2005-10-09,4,26.103,MIA,@,BUF,L 14-20,*,1,1,30,30.00,1,100.0%,30.00,0,0,,0,1,6,0.0,,
53,2005,2005-10-16,5,26.110,MIA,@,TAM,L 13-27,*,8,3,20,6.67,0,37.5%,2.50,0,0,,0,0,0,0.0,,
54,2005,2005-10-21,6,26.115,MIA,,KAN,L 20-30,*,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,0.0,,
55,2005,2005-10-30,7,26.124,MIA,@,NOR,W 21-6,*,6,3,20,6.67,0,50.0%,3.33,0,0,,0,0,0,0.0,,
56,2005,2005-11-06,8,26.131,MIA,,ATL,L 10-17,*,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,0.0,,
57,2005,2005-11-13,9,26.138,MIA,,NWE,L 16-23,*,11,7,81,11.57,0,63.6%,7.36,0,0,,0,0,0,0.0,,
58,2005,2005-11-20,10,26.145,MIA,@,CLE,L 0-22,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
59,2005,2005-11-27,11,26.152,MIA,@,OAK,W 33-21,*,7,4,59,14.75,1,57.1%,8.43,0,0,,0,1,6,0.0,,
60,2005,2005-12-04,12,26.159,MIA,,BUF,W 24-23,*,8,6,41,6.83,0,75.0%,5.13,0,0,,0,0,0,0.0,,
61,2005,2005-12-11,13,26.166,MIA,@,SDG,W 23-21,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,,
62,2005,2005-12-18,14,26.173,MIA,,NYJ,W 24-20,*,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,0.0,,
63,2005,2005-12-24,15,26.179,MIA,,TEN,W 24-10,*,8,4,42,10.50,0,50.0%,5.25,0,0,,0,0,0,0.0,,
64,2005,2006-01-01,16,26.187,MIA,@,NWE,W 28-26,*,8,5,35,7.00,0,62.5%,4.38,0,0,,0,0,0,0.0,,
65,2006,2006-09-07,1,27.071,MIA,@,PIT,L 17-28,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
66,2006,2006-09-17,2,27.081,MIA,,BUF,L 6-16,*,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0,0.0,,
67,2006,2006-09-24,3,27.088,MIA,,TEN,W 13-10,*,5,2,15,7.50,0,40.0%,3.00,0,0,,0,0,0,0.0,,
68,2006,2006-10-01,4,27.095,MIA,@,HOU,L 15-17,*,4,4,54,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,,
69,2006,2006-10-08,5,27.102,MIA,@,NWE,L 10-20,*,9,6,84,14.00,0,66.7%,9.33,0,0,,0,0,0,0.0,,
70,2006,2006-10-15,6,27.109,MIA,@,NYJ,L 17-20,*,12,8,72,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,,
71,2006,2006-10-22,7,27.116,MIA,,GNB,L 24-34,*,12,7,77,11.00,0,58.3%,6.42,0,0,,0,0,0,0.0,,
72,2006,2006-11-05,8,27.130,MIA,@,CHI,W 31-13,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,,
73,2006,2006-11-12,9,27.137,MIA,,KAN,W 13-10,*,5,5,34,6.80,0,100.0%,6.80,0,0,,0,0,0,0.0,,
74,2006,2006-11-19,10,27.144,MIA,,MIN,W 24-20,*,4,4,37,9.25,0,100.0%,9.25,0,0,,0,0,0,0.0,,
75,2006,2006-11-23,11,27.148,MIA,@,DET,W 27-10,*,4,3,25,8.33,1,75.0%,6.25,0,0,,0,1,6,0.0,,
76,2006,2006-12-03,12,27.158,MIA,,JAX,L 10-24,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
77,2006,2006-12-10,13,27.165,MIA,,NWE,W 21-0,*,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,0.0,,
78,2006,2006-12-17,14,27.172,MIA,@,BUF,L 0-21,*,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,0.0,,
79,2006,2006-12-25,15,27.180,MIA,,NYJ,L 10-13,*,6,5,46,9.20,1,83.3%,7.67,0,0,,0,1,6,0.0,,
80,2006,2006-12-31,16,27.186,MIA,@,IND,L 22-27,*,8,4,55,13.75,1,50.0%,6.88,0,0,,0,1,6,0.0,,
81,2007,2007-09-09,1,28.073,STL,,CAR,L 13-27,*,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
82,2007,2007-09-16,2,28.080,STL,,SFO,L 16-17,*,6,2,40,20.00,0,33.3%,6.67,0,0,,0,0,0,0.0,,
83,2007,2007-09-23,3,28.087,STL,@,TAM,L 3-24,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,,
84,2007,2007-09-30,4,28.094,STL,@,DAL,L 7-35,*,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,0.0,,
85,2007,2007-10-07,5,28.101,STL,,ARI,L 31-34,,7,3,45,15.00,1,42.9%,6.43,0,0,,0,1,6,0.0,,
86,2007,2007-10-14,6,28.108,STL,@,BAL,L 3-22,*,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,0.0,,
87,2007,2007-10-21,7,28.115,STL,@,SEA,L 6-33,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,0.0,,
88,2007,2007-10-28,8,28.122,STL,,CLE,L 20-27,*,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0,0.0,,
89,2007,2007-11-11,9,28.136,STL,@,NOR,W 37-29,*,4,4,41,10.25,1,100.0%,10.25,0,0,,0,1,6,0.0,,
90,2007,2007-11-18,10,28.143,STL,@,SFO,W 13-9,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,0.0,,
91,2007,2007-11-25,11,28.150,STL,,SEA,L 19-24,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,,
92,2007,2007-12-02,12,28.157,STL,,ATL,W 28-16,*,4,2,10,5.00,1,50.0%,2.50,0,0,,0,1,6,0.0,,
93,2007,2007-12-09,13,28.164,STL,@,CIN,L 10-19,*,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,,
94,2007,2007-12-16,14,28.171,STL,,GNB,L 14-33,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,,
95,2007,2007-12-20,15,28.175,STL,,PIT,L 24-41,*,8,6,51,8.50,0,75.0%,6.38,0,0,,0,0,0,0.0,,
96,2007,2007-12-30,16,28.185,STL,@,ARI,L 19-48,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
97,2008,2008-09-07,1,29.071,STL,@,PHI,L 3-38,*,7,5,77,15.40,0,71.4%,11.00,0,0,,0,0,0,0.0,0,0
98,2008,2008-09-14,2,29.078,STL,,NYG,L 13-41,*,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,0.0,0,0
99,2008,2008-09-21,3,29.085,STL,@,SEA,L 13-37,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
100,2008,2008-09-28,4,29.092,STL,,BUF,L 14-31,*,7,2,26,13.00,0,28.6%,3.71,0,0,,0,0,0,0.0,0,0
101,2009,2009-09-13,1,30.077,STL,@,SEA,L 0-28,*,7,4,44,11.00,0,57.1%,6.29,0,0,,0,0,0,0.0,0,0
102,2009,2009-09-20,2,30.084,STL,@,WAS,L 7-9,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,0,0
103,2009,2009-09-27,3,30.091,STL,,GNB,L 17-36,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0
104,2009,2009-10-04,4,30.098,STL,@,SFO,L 0-35,*,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,0.0,0,0
105,2009,2009-10-11,5,30.105,STL,,MIN,L 10-38,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,0.0,0,0
106,2009,2009-10-18,6,30.112,STL,@,JAX,L 20-23,*,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,0.0,0,0
107,2009,2009-10-25,7,30.119,STL,,IND,L 6-42,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0
108,2009,2009-11-01,8,30.126,STL,@,DET,W 17-10,*,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0
109,2009,2009-11-15,9,30.140,STL,,NOR,L 23-28,*,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,0.0,0,0
110,2009,2009-11-22,10,30.147,STL,,ARI,L 13-21,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
111,2009,2009-11-29,11,30.154,STL,,SEA,L 17-27,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
112,2009,2009-12-06,12,30.161,STL,@,CHI,L 9-17,*,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,0.0,0,0
113,2009,2009-12-13,13,30.168,STL,@,TEN,L 7-47,*,3,2,15,7.50,1,66.7%,5.00,0,0,,0,1,6,0.0,1,0
114,2009,2009-12-20,14,30.175,STL,,HOU,L 13-16,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0
115,2009,2009-12-27,15,30.182,STL,@,ARI,L 10-31,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,0.0,1,0
116,2009,2010-01-03,16,30.189,STL,,SFO,L 6-28,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
117,2010,2010-09-13,1,31.077,SDG,@,KAN,L 14-21,*,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
118,2010,2010-09-19,2,31.083,SDG,,JAX,W 38-13,,,,,,,0.0%,,,,,,,,,,
119,2010,2010-09-26,3,31.090,SDG,@,SEA,L 20-27,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,0.0,0,0
120,2010,2010-10-03,4,31.097,SDG,,ARI,W 41-10,,,,,,,0.0%,,,,,,,,,,
121,2010,2010-10-10,5,31.104,SDG,@,OAK,L 27-35,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
122,2010,2010-10-17,6,31.111,SDG,@,STL,L 17-20,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
123,2010,2010-10-24,7,31.118,SDG,,NWE,L 20-23,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,1
124,2010,2010-10-31,8,31.125,SDG,,TEN,W 33-25,*,2,,,,,0.0%,,,,,,,,,,
125,2010,2010-11-07,9,31.132,SDG,@,HOU,W 29-23,*,2,2,23,11.50,2,100.0%,11.50,0,0,,0,2,12,0.0,0,0
126,2010,2010-11-22,10,31.147,SDG,,DEN,W 35-14,*,1,,,,,0.0%,,,,,,,,,,
127,2010,2010-11-28,11,31.153,SDG,@,IND,W 36-14,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
128,2010,2010-12-05,12,31.160,SDG,,OAK,L 13-28,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
129,2010,2010-12-12,13,31.167,SDG,,KAN,W 31-0,*,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
130,2010,2010-12-16,14,31.171,SDG,,SFO,W 34-7,*,5,5,55,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
131,2010,2010-12-26,15,31.181,SDG,@,CIN,L 20-34,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,0.0,0,0
132,2010,2011-01-02,16,31.188,SDG,@,DEN,W 33-28,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
133,2011,2011-09-11,1,32.075,SDG,,MIN,W 24-17,,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,0.0,0,0
134,2011,2011-09-18,2,32.082,SDG,@,NWE,L 21-35,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
135,2011,2011-09-25,3,32.089,SDG,,KAN,W 20-17,*,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,0.0,0,0
136,2011,2011-10-02,4,32.096,SDG,,MIA,W 26-16,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,0.0,0,0
137,2011,2011-10-09,5,32.103,SDG,@,DEN,W 29-24,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,0.0,0,0
138,2011,2011-10-23,6,32.117,SDG,@,NYJ,L 21-27,*,3,3,45,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,1,1
139,2011,2011-10-31,7,32.125,SDG,@,KAN,L 20-23,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
140,2011,2011-11-06,8,32.131,SDG,,GNB,L 38-45,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
141,2011,2011-11-10,9,32.135,SDG,,OAK,L 17-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
142,2011,2011-11-20,10,32.145,SDG,@,CHI,L 20-31,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
143,2011,2011-11-27,11,32.152,SDG,,DEN,L 13-16,*,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,1
144,2011,2011-12-05,12,32.160,SDG,@,JAX,W 38-14,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,0.0,0,0
145,2011,2011-12-11,13,32.166,SDG,,BUF,W 37-10,*,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
146,2011,2011-12-18,14,32.173,SDG,,BAL,W 34-14,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0
147,2011,2011-12-24,15,32.179,SDG,@,DET,L 10-38,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
148,2011,2012-01-01,16,32.187,SDG,@,OAK,W 38-26,*,,,,,,0.0%,,,,,,,,,,
149,2012,2012-09-10,1,33.074,SDG,@,OAK,W 22-14,*,0,,,,,0.0%,,,,,,,,,,
150,2012,2012-09-16,2,33.080,SDG,,TEN,W 38-10,*,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,0.0,0,0
151,2012,2012-09-23,3,33.087,SDG,,ATL,L 3-27,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
152,2012,2012-09-30,4,33.094,SDG,@,KAN,W 37-20,,,,,,,0.0%,,,,,,,,,,
153,2012,2012-10-07,5,33.101,SDG,@,NOR,L 24-31,*,0,,,,,0.0%,,,,,,,,,,
154,2012,2012-10-15,6,33.109,SDG,,DEN,L 24-35,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
155,2012,2012-10-28,7,33.122,SDG,@,CLE,L 6-7,*,,,,,,0.0%,,,,,,,,,,
156,2012,2012-11-01,8,33.126,SDG,,KAN,W 31-13,,,,,,,0.0%,,,,,,,,,,
157,2012,2012-11-11,9,33.136,SDG,@,TAM,L 24-34,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0
158,2012,2012-11-18,10,33.143,SDG,@,DEN,L 23-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
159,2012,2012-11-25,11,33.150,SDG,,BAL,L 13-16,,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
160,2012,2012-12-02,12,33.157,SDG,,CIN,L 13-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
161,2012,2012-12-09,13,33.164,SDG,@,PIT,W 34-24,*,,,,,,0.0%,,,,,,,,,,
162,2012,2012-12-16,14,33.171,SDG,,CAR,L 7-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
163,2012,2012-12-23,15,33.178,SDG,@,NYJ,W 27-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
164,2012,2012-12-30,16,33.185,SDG,,OAK,W 24-21,*,,,,,,0.0%,,,,,,,,,,
