ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1996,1996-11-03,9,26.190,SFO,@,NOR,W 24-17
2,1997,1997-08-31,1,27.126,SFO,@,TAM,L 6-13
3,1997,1997-09-07,2,27.133,SFO,@,STL,W 15-12
4,1997,1997-09-14,3,27.140,SFO,,NOR,W 33-7
5,1997,1997-09-21,4,27.147,SFO,,ATL,W 34-7
6,1997,1997-09-29,5,27.155,SFO,@,CAR,W 34-21
7,1997,1997-10-12,6,27.168,SFO,,STL,W 30-10
8,1997,1997-10-19,7,27.175,SFO,@,ATL,W 35-28
9,1997,1997-10-26,8,27.182,SFO,@,NOR,W 23-0
10,1997,1997-11-02,9,27.189,SFO,,DAL,W 17-10
11,1997,1997-11-10,10,27.197,SFO,@,PHI,W 24-12
12,1997,1997-11-16,11,27.203,SFO,,CAR,W 27-19
13,1997,1997-11-23,12,27.210,SFO,,SDG,W 17-10
14,1997,1997-12-21,16,27.238,SFO,@,SEA,L 9-38
15,1998,1998-09-06,1,28.132,SFO,,NYJ,W 36-30
16,1998,1998-09-14,2,28.140,SFO,@,WAS,W 45-10
17,1998,1998-09-27,3,28.153,SFO,,ATL,W 31-20
18,1998,1998-10-04,4,28.160,SFO,@,BUF,L 21-26
19,1998,1998-10-11,5,28.167,SFO,@,NOR,W 31-0
20,1998,1998-10-18,6,28.174,SFO,,IND,W 34-31
21,1998,1998-10-25,7,28.181,SFO,@,STL,W 28-10
22,1998,1998-11-01,8,28.188,SFO,@,GNB,L 22-36
23,1998,1998-11-08,9,28.195,SFO,,CAR,W 25-23
24,1998,1998-11-15,10,28.202,SFO,@,ATL,L 19-31
25,1998,1998-11-22,11,28.209,SFO,,NOR,W 31-20
26,1998,1998-11-30,12,28.217,SFO,,NYG,W 31-7
27,1998,1998-12-06,13,28.223,SFO,@,CAR,W 31-28
28,1998,1998-12-14,14,28.231,SFO,,DET,W 35-13
29,1998,1998-12-20,15,28.237,SFO,@,NWE,L 21-24
30,1998,1998-12-27,16,28.244,SFO,,STL,W 38-19
