ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1983,1983-09-04,1,22.115,CLE,,MIN,L 21-27,0,0,,0
2,1983,1983-09-11,2,22.122,CLE,@,DET,W 31-26,0,0,,0
3,1983,1983-09-15,3,22.126,CLE,,CIN,W 17-7,0,0,,0
4,1983,1983-09-25,4,22.136,CLE,@,SDG,W 30-24,0,0,,0
5,1983,1983-10-02,5,22.143,CLE,,SEA,L 9-24,0,0,,0
6,1983,1983-10-09,6,22.150,CLE,,NYJ,W 10-7,0,0,,0
7,1983,1983-10-16,7,22.157,CLE,@,PIT,L 17-44,0,0,,0
8,1983,1983-10-23,8,22.164,CLE,@,CIN,L 21-28,1,3,3.00,0
9,1983,1983-10-30,9,22.171,CLE,,HOU,W 25-19,0,0,,0
10,1983,1983-11-06,10,22.178,CLE,@,GNB,L 21-35,0,0,,0
11,1983,1983-11-13,11,22.185,CLE,,TAM,W 20-0,0,0,,0
12,1983,1983-11-20,12,22.192,CLE,@,NWE,W 30-0,0,0,,0
13,1983,1983-11-27,13,22.199,CLE,,BAL,W 41-23,0,0,,0
14,1983,1983-12-04,14,22.206,CLE,@,DEN,L 6-27,0,0,,0
15,1983,1983-12-11,15,22.213,CLE,@,HOU,L 27-34,0,0,,0
16,1983,1983-12-18,16,22.220,CLE,,PIT,W 30-17,0,0,,0
17,1984,1984-09-03,1,23.114,CLE,@,SEA,L 0-33,0,0,,0
18,1984,1984-09-09,2,23.120,CLE,@,RAM,L 17-20,0,0,,0
19,1984,1984-09-16,3,23.127,CLE,,DEN,L 14-24,1,10,10.00,0
20,1984,1984-09-23,4,23.134,CLE,,PIT,W 20-10,0,0,,0
21,1984,1984-09-30,5,23.141,CLE,@,KAN,L 6-10,0,0,,0
22,1984,1984-10-07,6,23.148,CLE,,NWE,L 16-17,0,0,,0
23,1984,1984-10-14,7,23.155,CLE,,NYJ,L 20-24,0,0,,0
24,1984,1984-10-21,8,23.162,CLE,@,CIN,L 9-12,0,0,,0
25,1984,1984-10-28,9,23.169,CLE,,NOR,L 14-16,0,0,,0
26,1984,1984-11-04,10,23.176,CLE,@,BUF,W 13-10,0,0,,0
27,1984,1984-11-11,11,23.183,CLE,,SFO,L 7-41,0,0,,0
28,1984,1984-11-18,12,23.190,CLE,@,ATL,W 23-7,0,0,,0
29,1984,1984-11-25,13,23.197,CLE,,HOU,W 27-10,0,0,,0
30,1984,1984-12-02,14,23.204,CLE,,CIN,L 17-20,0,0,,0
31,1984,1984-12-09,15,23.211,CLE,@,PIT,L 20-23,0,0,,0
32,1985,1985-11-17,11,24.189,CLE,,BUF,W 17-7,,,,
33,1985,1985-12-01,13,24.203,CLE,@,NYG,W 35-33,,,,
34,1985,1985-12-08,14,24.210,CLE,@,SEA,L 13-31,,,,
35,1985,1985-12-15,15,24.217,CLE,,HOU,W 28-21,,,,
36,1986,1986-09-07,1,25.118,CLE,@,CHI,L 31-41,,,,
37,1986,1986-09-28,4,25.139,NOR,@,NYG,L 17-20,,,,
38,1986,1986-10-05,5,25.146,NOR,,WAS,L 6-14,,,,
39,1986,1986-10-12,6,25.153,NOR,@,IND,W 17-14,,,,
40,1986,1986-10-19,7,25.160,NOR,,TAM,W 38-7,,,,
41,1986,1986-10-26,8,25.167,NOR,@,NYJ,L 23-28,,,,
42,1986,1986-11-02,9,25.174,NOR,,SFO,W 23-10,,,,
43,1986,1986-11-09,10,25.181,NOR,,RAM,W 6-0,,,,
44,1986,1986-11-16,11,25.188,NOR,@,STL,W 16-7,,,,
45,1986,1986-11-23,12,25.195,NOR,@,RAM,L 13-26,,,,
46,1986,1986-11-30,13,25.202,NOR,,NWE,L 20-21,,,,
47,1986,1986-12-07,14,25.209,NOR,,MIA,L 27-31,,,,
48,1986,1986-12-14,15,25.216,NOR,@,ATL,W 14-9,,,,
49,1986,1986-12-21,16,25.223,NOR,@,MIN,L 17-33,,,,
50,1987,1987-09-13,1,26.124,NOR,,CLE,W 28-21,,,,
51,1987,1987-09-20,2,26.131,NOR,@,PHI,L 17-27,,,,
52,1987,1987-11-08,8,26.180,NOR,@,RAM,W 31-14,,,,
53,1988,1988-09-04,1,27.115,NOR,,SFO,L 33-34,,,,
54,1988,1988-09-11,2,27.122,NOR,@,ATL,W 29-21,,,,
55,1988,1988-09-18,3,27.129,NOR,@,DET,W 22-14,,,,
56,1988,1988-09-25,4,27.136,NOR,,TAM,W 13-9,,,,
57,1988,1988-10-03,5,27.144,NOR,,DAL,W 20-17,,,,
58,1988,1988-10-09,6,27.150,NOR,@,SDG,W 23-17,,,,
59,1988,1988-10-16,7,27.157,NOR,@,SEA,W 20-19,,,,
60,1988,1988-10-23,8,27.164,NOR,,RAI,W 20-6,,,,
61,1988,1988-10-30,9,27.171,NOR,,RAM,L 10-12,,,,
62,1988,1988-12-11,15,27.213,NOR,@,SFO,L 17-30,,,,
63,1988,1988-12-18,16,27.220,NOR,,ATL,W 10-9,,,,
