ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,22.036,CIN,,NYJ,W 25-20,,0,0,1.0,0,0,0
2,1990,1990-09-16,2,22.043,CIN,@,SDG,W 21-16,,,,,,,
3,1990,1990-09-23,3,22.050,CIN,,NWE,W 41-7,,0,0,2.0,0,0,0
4,1990,1990-10-01,4,22.058,CIN,@,SEA,L 16-31,,0,0,2.0,0,0,0
5,1990,1990-10-07,5,22.064,CIN,@,RAM,W 34-31,,0,0,1.0,0,0,0
6,1990,1990-10-14,6,22.071,CIN,@,HOU,L 17-48,,,,,,,
7,1990,1990-10-22,7,22.079,CIN,@,CLE,W 34-13,,0,0,1.0,0,0,0
8,1990,1990-10-28,8,22.085,CIN,@,ATL,L 17-38,,,,,,,
9,1990,1990-11-04,9,22.092,CIN,,NOR,L 7-21,,,,,,,
10,1990,1990-11-18,10,22.106,CIN,,PIT,W 27-3,,,,,,,
11,1990,1990-11-25,11,22.113,CIN,,IND,L 20-34,,,,,,,
12,1990,1990-12-02,12,22.120,CIN,@,PIT,W 16-12,,0,0,1.0,0,0,0
13,1990,1990-12-09,13,22.127,CIN,,SFO,L 17-20,,,,,,,
14,1990,1990-12-16,14,22.134,CIN,@,RAI,L 7-24,,,,,,,
15,1990,1990-12-23,15,22.141,CIN,,HOU,W 40-20,,,,,,,
16,1990,1990-12-30,16,22.148,CIN,,CLE,W 21-14,,1,6,0.0,1,17,1
17,1991,1991-09-01,1,23.028,CIN,@,DEN,L 14-45,,,,,,,
18,1991,1991-09-08,2,23.035,CIN,,HOU,L 7-30,,,,,,,
19,1991,1991-09-15,3,23.042,CIN,@,CLE,L 13-14,,,,,,,
20,1991,1991-09-22,4,23.049,CIN,,WAS,L 27-34,,,,,,,
21,1991,1991-10-06,5,23.063,CIN,,SEA,L 7-13,,,,,,,
22,1991,1991-10-13,6,23.070,CIN,@,DAL,L 23-35,,,,,,,
23,1991,1991-10-21,7,23.078,CIN,@,BUF,L 16-35,,0,0,0.0,1,0,0
24,1991,1991-10-27,8,23.084,CIN,@,HOU,L 3-35,,,,,,,
25,1991,1991-11-03,9,23.091,CIN,,CLE,W 23-21,,0,0,1.0,0,0,0
26,1991,1991-11-10,10,23.098,CIN,,PIT,L 27-33,,0,0,1.0,0,0,0
27,1991,1991-11-17,11,23.105,CIN,@,PHI,L 10-17,,,,,,,
28,1991,1991-11-24,12,23.112,CIN,,RAI,L 14-38,,,,,,,
29,1991,1991-12-01,13,23.119,CIN,,NYG,W 27-24,,,,,,,
30,1991,1991-12-09,14,23.127,CIN,@,MIA,L 13-37,,,,,,,
31,1991,1991-12-15,15,23.133,CIN,@,PIT,L 10-17,,0,0,1.0,0,0,0
32,1991,1991-12-22,16,23.140,CIN,,NWE,W 29-7,,,,,,,
33,1992,1992-09-06,1,24.033,CIN,@,SEA,W 21-3,,,,,,,
34,1992,1992-09-13,2,24.040,CIN,,RAI,W 24-21,,0,0,0.0,1,1,0
35,1992,1992-09-20,3,24.047,CIN,@,GNB,L 23-24,,0,0,1.0,0,0,0
36,1992,1992-09-27,4,24.054,CIN,,MIN,L 7-42,,0,0,1.0,0,0,0
