ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-10-06,5,22.104,RAM,,MIN,W 13-10,,,,
2,1985,1985-10-13,6,22.111,RAM,@,TAM,W 31-27,,,,
3,1985,1985-10-20,7,22.118,RAM,@,KAN,W 16-0,,,,
4,1985,1985-10-27,8,22.125,RAM,,SFO,L 14-28,,,,
5,1985,1985-11-03,9,22.132,RAM,,NOR,W 28-10,,,,
6,1985,1985-11-10,10,22.139,RAM,@,NYG,L 19-24,,,,
7,1986,1986-09-07,1,23.075,RAM,@,STL,W 16-10,0,0,,0
8,1986,1986-09-14,2,23.082,RAM,,SFO,W 16-13,0,0,,0
9,1986,1986-09-21,3,23.089,RAM,@,IND,W 24-7,0,0,,0
10,1986,1986-09-28,4,23.096,RAM,@,PHI,L 20-34,0,0,,0
11,1986,1986-10-05,5,23.103,RAM,,TAM,W 26-20,1,-6,-6.00,0
12,1986,1986-10-12,6,23.110,RAM,@,ATL,L 14-26,0,0,,0
13,1986,1986-10-19,7,23.117,RAM,,DET,W 14-10,0,0,,0
14,1986,1986-10-26,8,23.124,RAM,,ATL,W 14-7,0,0,,0
15,1986,1986-11-03,9,23.132,RAM,@,CHI,W 20-17,0,0,,0
16,1986,1986-11-09,10,23.138,RAM,@,NOR,L 0-6,0,0,,0
17,1986,1986-11-16,11,23.145,RAM,,NWE,L 28-30,0,0,,0
18,1986,1986-11-23,12,23.152,RAM,,NOR,W 26-13,0,0,,0
19,1986,1986-11-30,13,23.159,RAM,@,NYJ,W 17-3,0,0,,0
20,1986,1986-12-07,14,23.166,RAM,,DAL,W 29-10,0,0,,0
21,1986,1986-12-14,15,23.173,RAM,,MIA,L 31-37,0,0,,0
22,1986,1986-12-19,16,23.178,RAM,@,SFO,L 14-24,0,0,,0
23,1987,1987-10-26,6,24.124,RAM,@,CLE,L 17-30,,,,
24,1987,1987-11-01,7,24.130,RAM,,SFO,L 10-31,,,,
25,1987,1987-11-08,8,24.137,RAM,,NOR,L 14-31,,,,
26,1987,1987-11-15,9,24.144,RAM,@,STL,W 27-24,,,,
27,1987,1987-11-23,10,24.152,RAM,@,WAS,W 30-26,,,,
28,1987,1987-11-29,11,24.158,RAM,,TAM,W 35-3,,,,
29,1987,1987-12-06,12,24.165,RAM,@,DET,W 37-16,,,,
30,1987,1987-12-13,13,24.172,RAM,,ATL,W 33-0,,,,
31,1987,1987-12-21,14,24.180,RAM,,DAL,L 21-29,,,,
32,1987,1987-12-27,15,24.186,RAM,@,SFO,L 0-48,,,,
33,1988,1988-09-04,1,25.072,RAM,@,GNB,W 34-7,,,,
34,1988,1988-09-11,2,25.079,RAM,,DET,W 17-10,,,,
35,1988,1988-09-18,3,25.086,RAM,@,RAI,W 22-17,,,,
36,1988,1988-09-25,4,25.093,RAM,@,NYG,W 45-31,,,,
37,1988,1988-10-09,6,25.107,RAM,@,ATL,W 33-0,,,,
38,1988,1988-10-16,7,25.114,RAM,,SFO,L 21-24,,,,
39,1988,1988-10-23,8,25.121,RAM,,SEA,W 31-10,,,,
40,1988,1988-10-30,9,25.128,RAM,@,NOR,W 12-10,,,,
41,1988,1988-11-06,10,25.135,RAM,@,PHI,L 24-30,,,,
42,1988,1988-11-13,11,25.142,RAM,,NOR,L 10-14,,,,
43,1988,1988-11-20,12,25.149,RAM,,SDG,L 24-38,,,,
44,1988,1988-11-27,13,25.156,RAM,@,DEN,L 24-35,,,,
45,1988,1988-12-05,14,25.164,RAM,,CHI,W 23-3,,,,
46,1988,1988-12-11,15,25.170,RAM,,ATL,W 22-7,,,,
47,1988,1988-12-18,16,25.177,RAM,@,SFO,W 38-16,,,,
48,1989,1989-09-10,1,26.078,RAM,@,ATL,W 31-21,,,,
49,1989,1989-09-24,3,26.092,RAM,,GNB,W 41-38,,,,
50,1989,1989-10-01,4,26.099,RAM,@,SFO,W 13-12,,,,
51,1989,1989-10-08,5,26.106,RAM,,ATL,W 26-14,,,,
52,1989,1989-10-16,6,26.114,RAM,@,BUF,L 20-23,,,,
53,1989,1989-10-22,7,26.120,RAM,,NOR,L 21-40,,,,
54,1989,1989-10-29,8,26.127,RAM,@,CHI,L 10-20,,,,
55,1989,1989-11-05,9,26.134,RAM,@,MIN,L 21-23,,,,
56,1989,1989-11-12,10,26.141,RAM,,NYG,W 31-10,,,,
57,1989,1989-11-19,11,26.148,RAM,,PHO,W 37-14,,,,
58,1989,1989-11-26,12,26.155,RAM,@,NOR,W 20-17,,,,
59,1989,1989-12-03,13,26.162,RAM,@,DAL,W 35-31,,,,
60,1989,1989-12-11,14,26.170,RAM,,SFO,L 27-30,,,,
61,1989,1989-12-17,15,26.176,RAM,,NYJ,W 38-14,,,,
62,1989,1989-12-24,16,26.183,RAM,@,NWE,W 24-20,,,,
63,1990,1990-09-09,1,27.077,RAM,@,GNB,L 24-36,,,,
64,1990,1990-09-16,2,27.084,RAM,@,TAM,W 35-14,,,,
65,1990,1990-09-23,3,27.091,RAM,,PHI,L 21-27,,,,
66,1990,1990-10-07,4,27.105,RAM,,CIN,L 31-34,,,,
67,1990,1990-10-14,5,27.112,RAM,@,CHI,L 9-38,,,,
68,1990,1990-10-21,6,27.119,RAM,,ATL,W 44-24,,,,
69,1990,1990-10-29,7,27.127,RAM,@,PIT,L 10-41,,,,
70,1990,1990-11-04,8,27.133,RAM,,HOU,W 17-13,,,,
71,1990,1990-11-11,9,27.140,RAM,,NYG,L 7-31,,,,
72,1990,1990-11-18,10,27.147,RAM,,DAL,L 21-24,,,,
73,1990,1990-11-25,11,27.154,RAM,@,SFO,W 28-17,,,,
74,1990,1990-12-02,12,27.161,RAM,@,CLE,W 38-23,,,,
75,1990,1990-12-09,13,27.168,RAM,,NOR,L 20-24,,,,
76,1990,1990-12-17,14,27.176,RAM,,SFO,L 10-26,,,,
77,1990,1990-12-23,15,27.182,RAM,@,ATL,L 13-20,,,,
78,1990,1990-12-31,16,27.190,RAM,@,NOR,L 17-20,,,,
79,1991,1991-09-01,1,28.069,RAM,,PHO,L 14-24,,,,
80,1991,1991-09-08,2,28.076,RAM,@,NYG,W 19-13,,,,
81,1991,1991-09-15,3,28.083,RAM,@,NOR,L 7-24,,,,
82,1991,1991-09-22,4,28.090,RAM,@,SFO,L 10-27,,,,
83,1991,1991-09-29,5,28.097,RAM,,GNB,W 23-21,,,,
84,1991,1991-10-13,6,28.111,RAM,,SDG,W 30-24,,,,
85,1991,1991-10-20,7,28.118,RAM,@,RAI,L 17-20,,,,
86,1991,1991-10-27,8,28.125,RAM,@,ATL,L 14-31,,,,
87,1991,1991-11-03,9,28.132,RAM,,NOR,L 17-24,,,,
88,1991,1991-11-10,10,28.139,RAM,,KAN,L 20-27,,,,
89,1991,1991-11-17,11,28.146,RAM,@,DET,L 10-21,,,,
90,1991,1991-11-25,12,28.154,RAM,,SFO,L 10-33,,,,
91,1991,1991-12-01,13,28.160,RAM,,WAS,L 6-27,,,,
92,1991,1991-12-08,14,28.167,RAM,,ATL,L 14-31,,,,
93,1991,1991-12-15,15,28.174,RAM,@,MIN,L 14-20,,,,
94,1991,1991-12-22,16,28.181,RAM,@,SEA,L 9-23,,,,
95,1992,1992-09-06,1,29.074,PIT,@,HOU,W 29-24,,,,
96,1992,1992-09-13,2,29.081,PIT,,NYJ,W 27-10,,,,
97,1992,1992-09-20,3,29.088,PIT,@,SDG,W 23-6,,,,
98,1992,1992-09-27,4,29.095,PIT,@,GNB,L 3-17,,,,
99,1992,1992-10-11,5,29.109,PIT,@,CLE,L 9-17,,,,
100,1992,1992-10-19,6,29.117,PIT,,CIN,W 20-0,,,,
101,1992,1992-10-25,7,29.123,PIT,@,KAN,W 27-3,,,,
102,1992,1992-11-01,8,29.130,PIT,,HOU,W 21-20,,,,
103,1992,1992-11-08,9,29.137,PIT,@,BUF,L 20-28,,,,
104,1992,1992-11-15,10,29.144,PIT,,DET,W 17-14,,,,
105,1992,1992-11-22,11,29.151,PIT,,IND,W 30-14,,,,
106,1992,1992-11-29,12,29.158,PIT,@,CIN,W 21-9,,,,
107,1992,1992-12-06,13,29.165,PIT,,SEA,W 20-14,,,,
108,1992,1992-12-13,14,29.172,PIT,@,CHI,L 6-30,,,,
109,1992,1992-12-20,15,29.179,PIT,,MIN,L 3-6,,,,
110,1992,1992-12-27,16,29.186,PIT,,CLE,W 23-13,,,,
111,1993,1993-09-05,1,30.073,PIT,,SFO,L 13-24,,,,
112,1993,1993-09-12,2,30.080,PIT,@,RAM,L 0-27,,,,
113,1993,1993-09-19,3,30.087,PIT,,CIN,W 34-7,,,,
114,1993,1993-09-27,4,30.095,PIT,@,ATL,W 45-17,,,,
115,1993,1993-10-10,5,30.108,PIT,,SDG,W 16-3,,,,
116,1993,1993-10-17,6,30.115,PIT,,NOR,W 37-14,,,,
117,1993,1993-10-24,7,30.122,PIT,@,CLE,L 23-28,,,,
118,1993,1993-11-07,8,30.136,PIT,@,CIN,W 24-16,,,,
119,1993,1993-11-15,9,30.144,PIT,,BUF,W 23-0,,,,
120,1993,1993-11-21,10,30.150,PIT,@,DEN,L 13-37,,,,
121,1993,1993-11-28,11,30.157,PIT,@,HOU,L 3-23,,,,
122,1993,1993-12-05,12,30.164,PIT,,NWE,W 17-14,,,,
123,1993,1993-12-13,13,30.172,PIT,@,MIA,W 21-20,,,,
124,1993,1993-12-19,14,30.178,PIT,,HOU,L 17-26,,,,
125,1993,1993-12-26,15,30.185,PIT,@,SEA,L 6-16,,,,
126,1993,1994-01-02,16,30.192,PIT,,CLE,W 16-9,,,,
127,1994,1994-09-04,1,31.072,PIT,,DAL,L 9-26,,,,
128,1994,1994-09-11,2,31.079,PIT,@,CLE,W 17-10,,,,
129,1994,1994-09-18,3,31.086,PIT,,IND,W 31-21,,,,
130,1994,1994-09-25,4,31.093,PIT,@,SEA,L 13-30,,,,
131,1994,1994-10-03,5,31.101,PIT,,HOU,W 30-14,,,,
132,1994,1994-10-16,6,31.114,PIT,,CIN,W 14-10,,,,
133,1994,1994-10-23,7,31.121,PIT,@,NYG,W 10-6,,,,
134,1994,1994-10-30,8,31.128,PIT,@,ARI,L 17-20,,,,
135,1994,1994-11-06,9,31.135,PIT,@,HOU,W 12-9,,,,
136,1994,1994-11-14,10,31.143,PIT,,BUF,W 23-10,,,,
137,1994,1994-11-20,11,31.149,PIT,,MIA,W 16-13,,,,
138,1994,1994-11-27,12,31.156,PIT,@,RAI,W 21-3,,,,
139,1994,1994-12-04,13,31.163,PIT,@,CIN,W 38-15,,,,
140,1994,1994-12-11,14,31.170,PIT,,PHI,W 14-3,,,,
141,1994,1994-12-18,15,31.177,PIT,,CLE,W 17-7,,,,
142,1994,1994-12-24,16,31.183,PIT,@,SDG,L 34-37,,,,
143,1995,1995-09-03,1,32.071,ARI,@,WAS,L 7-27,,,,
144,1995,1995-09-10,2,32.078,ARI,,PHI,L 19-31,,,,
145,1995,1995-09-17,3,32.085,ARI,@,DET,W 20-17,,,,
146,1995,1995-09-24,4,32.092,ARI,@,DAL,L 20-34,,,,
147,1995,1995-10-01,5,32.099,ARI,,KAN,L 3-24,,,,
148,1995,1995-10-08,6,32.106,ARI,@,NYG,L 21-27,,,,
149,1995,1995-10-15,7,32.113,ARI,,WAS,W 24-20,,,,
