ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1983,1983-09-04,1,22.147,CHI,,ATL,L 17-20,0,0,,0
2,1983,1983-09-11,2,22.154,CHI,,TAM,W 17-10,0,0,,0
3,1983,1983-09-18,3,22.161,CHI,@,NOR,L 31-34,0,0,,0
4,1983,1983-09-25,4,22.168,CHI,@,BAL,L 19-22,0,0,,0
5,1983,1983-10-09,6,22.182,CHI,,MIN,L 14-23,0,0,,0
6,1983,1983-10-16,7,22.189,CHI,@,DET,L 17-31,0,0,,0
7,1983,1983-10-23,8,22.196,CHI,@,PHI,W 7-6,0,0,,0
8,1983,1983-10-30,9,22.203,CHI,,DET,L 17-38,1,2,2.00,0
9,1983,1983-11-06,10,22.210,CHI,@,RAM,L 14-21,0,0,,0
10,1983,1983-11-13,11,22.217,CHI,,PHI,W 17-14,0,0,,0
11,1983,1983-11-20,12,22.224,CHI,@,TAM,W 27-0,0,0,,0
12,1983,1983-11-27,13,22.231,CHI,,SFO,W 13-3,0,0,,0
13,1983,1983-12-04,14,22.238,CHI,@,GNB,L 28-31,0,0,,0
14,1983,1983-12-11,15,22.245,CHI,@,MIN,W 19-13,0,0,,0
15,1983,1983-12-18,16,22.252,CHI,,GNB,W 23-21,0,0,,0
