ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1968,1968-09-15,2,23.193,CIN,,DEN,W 24-10,4,114,28.50,1,0,0,,0,1,6
2,1968,1968-09-22,3,23.200,CIN,,BUF,W 34-23,1,4,4.00,0,0,0,,0,0,0
3,1968,1968-09-29,4,23.207,CIN,,SDG,L 10-31,2,24,12.00,0,0,0,,0,0,0
4,1968,1968-10-06,5,23.214,CIN,@,DEN,L 7-10,3,49,16.33,0,0,0,,0,0,0
5,1968,1968-10-13,6,23.221,CIN,@,KAN,L 3-13,1,-2,-2.00,0,0,0,,0,0,0
6,1968,1968-10-20,7,23.228,CIN,,MIA,L 22-24,5,79,15.80,1,0,0,,0,1,6
7,1968,1968-10-27,8,23.235,CIN,@,OAK,L 10-31,1,5,5.00,0,1,-1,-1.00,0,0,0
8,1968,1968-11-03,9,23.242,CIN,,HOU,L 17-27,6,80,13.33,0,0,0,,0,0,0
9,1968,1968-11-10,10,23.249,CIN,,KAN,L 9-16,4,99,24.75,0,0,0,,0,0,0
10,1968,1968-11-17,11,23.256,CIN,@,MIA,W 38-21,1,80,80.00,1,0,0,,0,1,6
11,1968,1968-11-24,12,23.263,CIN,,OAK,L 0-34,4,25,6.25,0,0,0,,0,0,0
12,1968,1968-12-01,13,23.270,CIN,@,BOS,L 14-33,4,40,10.00,0,0,0,,0,0,0
13,1968,1968-12-08,14,23.277,CIN,@,NYJ,L 14-27,1,42,42.00,0,0,0,,0,0,0
14,1969,1969-09-14,1,24.192,CIN,,MIA,W 27-21,2,21,10.50,0,0,0,,0,0,0
15,1969,1969-09-21,2,24.199,CIN,,SDG,W 34-20,3,118,39.33,1,0,0,,0,1,6
16,1969,1969-09-28,3,24.206,CIN,,KAN,W 24-19,4,100,25.00,1,0,0,,0,1,6
17,1969,1969-10-04,4,24.212,CIN,@,SDG,L 14-21,2,74,37.00,1,0,0,,0,1,6
18,1969,1969-10-12,5,24.220,CIN,,NYJ,L 7-21,1,17,17.00,0,0,0,,0,0,0
19,1969,1969-10-19,6,24.227,CIN,,DEN,L 23-30,5,57,11.40,1,0,0,,0,1,6
20,1969,1969-10-26,7,24.234,CIN,@,KAN,L 22-42,3,74,24.67,1,0,0,,0,1,6
21,1969,1969-11-02,8,24.241,CIN,,OAK,W 31-17,4,85,21.25,0,0,0,,0,0,0
22,1969,1969-11-09,9,24.248,CIN,@,HOU,T 31-31,5,159,31.80,3,0,0,,0,3,18
23,1969,1969-11-16,10,24.255,CIN,,BOS,L 14-25,3,34,11.33,0,0,0,,0,0,0
24,1969,1969-11-23,11,24.262,CIN,@,NYJ,L 7-40,2,22,11.00,1,0,0,,0,1,6
25,1969,1969-12-07,13,24.276,CIN,@,OAK,L 17-37,1,47,47.00,0,0,0,,0,0,0
26,1969,1969-12-14,14,24.283,CIN,@,DEN,L 16-27,2,27,13.50,0,0,0,,0,0,0
27,1970,1970-09-20,1,25.198,CIN,,OAK,W 31-21,4,67,16.75,0,0,0,,0,0,0
28,1970,1970-09-27,2,25.205,CIN,@,DET,L 3-38,1,4,4.00,0,0,0,,0,0,0
29,1970,1970-10-04,3,25.212,CIN,,HOU,L 13-20,6,90,15.00,1,0,0,,0,1,6
30,1970,1970-11-02,7,25.241,CIN,@,PIT,L 10-21,5,56,11.20,0,0,0,,0,0,0
31,1970,1970-11-08,8,25.247,CIN,@,BUF,W 43-14,4,96,24.00,0,0,0,,0,0,0
32,1970,1970-11-15,9,25.254,CIN,,CLE,W 14-10,2,16,8.00,0,0,0,,0,0,0
33,1970,1970-11-22,10,25.261,CIN,,PIT,W 34-7,3,75,25.00,1,0,0,,0,1,6
34,1970,1970-11-29,11,25.268,CIN,,NOR,W 26-6,1,30,30.00,0,0,0,,0,0,0
35,1970,1970-12-06,12,25.275,CIN,@,SDG,W 17-14,,,,,,,,,,
36,1970,1970-12-13,13,25.282,CIN,@,HOU,W 30-20,2,20,10.00,0,0,0,,0,0,0
37,1970,1970-12-20,14,25.289,CIN,,BOS,W 45-7,1,26,26.00,0,0,0,,0,0,0
38,1971,1971-09-19,1,26.197,CIN,,PHI,W 37-14,3,30,10.00,0,0,0,,0,0,0
39,1971,1971-09-26,2,26.204,CIN,@,PIT,L 10-21,5,47,9.40,0,0,0,,0,0,0
40,1971,1971-10-03,3,26.211,CIN,@,GNB,L 17-20,3,62,20.67,0,0,0,,0,0,0
