ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
62,2002,2002-12-29,16,27.032,TAM,@,CHI,W 15-0,,0,0,,0,0,0,,,,,,,,,5,5,100.0,0,15,0,0,,0
63,2003,2003-09-08,1,27.285,TAM,@,PHI,W 17-0,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
64,2003,2003-09-14,2,27.291,TAM,,CAR,L 9-12,,0,0,,0,0,0,,,,,,,1,0.0,1,3,33.3,0,3,0,0,,0
65,2003,2003-09-21,3,27.298,TAM,@,ATL,W 31-10,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
66,2003,2003-10-06,4,27.313,TAM,,IND,L 35-38,,0,0,,0,0,0,,,,,,5,5,100.0,,2,0.0,0,5,0,0,,0
67,2003,2003-10-12,5,27.319,TAM,@,WAS,W 35-13,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
68,2003,2003-10-19,6,27.326,TAM,@,SFO,L 7-24,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
69,2003,2003-10-26,7,27.333,TAM,,DAL,W 16-0,,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
70,2003,2003-11-02,8,27.340,TAM,,NOR,L 14-17,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
71,2003,2003-11-09,9,27.347,TAM,@,CAR,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
72,2003,2003-11-16,10,27.354,TAM,,GNB,L 13-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
73,2003,2003-11-24,11,27.362,TAM,,NYG,W 19-13,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
74,2003,2003-11-30,12,28.003,TAM,@,JAX,L 10-17,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
75,2003,2003-12-07,13,28.010,TAM,@,NOR,W 14-7,,0,0,,0,0,0,,,,,,2,2,100.0,,2,0.0,0,2,0,0,,0
76,2003,2003-12-14,14,28.017,TAM,,HOU,W 16-3,,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
77,2003,2003-12-20,15,28.023,TAM,,ATL,L 28-30,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
78,2003,2003-12-28,16,28.031,TAM,@,TEN,L 13-33,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
79,2004,2004-09-12,1,28.290,TAM,@,WAS,L 10-16,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
80,2004,2004-09-19,2,28.297,TAM,,SEA,L 6-10,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
81,2004,2004-09-26,3,28.304,TAM,@,OAK,L 20-30,,0,0,,0,0,0,,,,,,,,,2,3,66.7,0,6,0,0,,0
82,2004,2004-10-03,4,28.311,TAM,,DEN,L 13-16,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
83,2004,2004-10-10,5,28.318,TAM,@,NOR,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
84,2004,2004-10-18,6,28.326,TAM,@,STL,L 21-28,,0,0,,0,0,0,,,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
85,2004,2004-10-24,7,28.332,TAM,,CHI,W 19-7,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
86,2004,2004-11-07,8,28.346,TAM,,KAN,W 34-31,,0,0,,0,0,0,,,,,,4,5,80.0,,1,0.0,0,4,0,0,,0
87,2004,2004-11-14,9,28.353,TAM,@,ATL,L 14-24,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
88,2004,2004-11-21,10,28.360,TAM,,SFO,W 35-3,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
89,2004,2004-11-28,11,29.001,TAM,@,CAR,L 14-21,,0,0,,0,0,0,,,,,,2,2,100.0,,3,0.0,0,2,0,0,,0
90,2006,2006-09-24,3,30.301,IND,,JAX,W 21-14,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
91,2006,2006-10-01,4,30.308,IND,@,NYJ,W 31-28,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
92,2006,2006-10-08,5,30.315,IND,,TEN,W 14-13,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
93,2006,2006-12-03,12,31.006,DAL,@,NYG,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
94,2006,2006-12-10,13,31.013,DAL,,NOR,L 17-42,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
95,2006,2006-12-16,14,31.019,DAL,@,ATL,W 38-28,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
96,2006,2006-12-25,15,31.028,DAL,,PHI,L 7-23,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
97,2006,2006-12-31,16,31.034,DAL,,DET,L 31-39,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
98,2007,2007-12-16,14,32.019,NOR,,ARI,W 31-24,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
99,2007,2007-12-23,15,32.026,NOR,,PHI,L 23-38,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
100,2007,2007-12-30,16,32.033,NOR,@,CHI,L 25-33,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
101,2008,2008-09-07,1,32.285,NOR,,TAM,W 24-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
102,2008,2008-09-14,2,32.292,NOR,@,WAS,L 24-29,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
103,2008,2008-09-21,3,32.299,NOR,@,DEN,L 32-34,,0,0,,0,0,0,,,,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
104,2008,2008-09-28,4,32.306,NOR,,SFO,W 31-17,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
105,2008,2008-10-06,5,32.314,NOR,,MIN,L 27-30,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0,0,,0
