ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-10-08,6,25.110,NOR,,CLE,L 16-24,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1978,1978-10-15,7,25.117,NOR,@,SFO,W 14-7,,,,,,,,,,,,,,,,,,,,,,,,,
3,1978,1978-10-22,8,25.124,NOR,@,RAM,W 10-3,,,,,,,,,,,,,,,,,,,,,,,,,
4,1978,1978-10-29,9,25.131,NOR,,NYG,W 28-17,,,,,,,,,,,,,,,,,,,,,,,,,
5,1978,1978-11-05,10,25.138,NOR,@,PIT,L 14-20,,,,,,,,,,,,,,,,,,,,,,,,,
6,1978,1978-11-12,11,25.145,NOR,,ATL,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,
7,1978,1978-11-19,12,25.152,NOR,@,DAL,L 7-27,,,,,,,,,,,,,,,,,,,,,,,,,
8,1978,1978-11-26,13,25.159,NOR,@,ATL,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,
9,1978,1978-12-03,14,25.166,NOR,,SFO,W 24-13,,,,,,,,,,,,,,,,,,,,,,,,,
10,1978,1978-12-10,15,25.173,NOR,,HOU,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
11,1978,1978-12-17,16,25.180,NOR,@,TAM,W 17-10,,,,,,,,,,,,,,,,,,,,,,,,,
12,1979,1979-09-02,1,26.074,NOR,,ATL,L 34-40,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
13,1979,1979-09-09,2,26.081,NOR,@,GNB,L 19-28,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,31,15.50,0,0,0
14,1979,1979-09-16,3,26.088,NOR,,PHI,L 14-26,,,,,,,,,,,,,,,,,,,,,,,,,
15,1979,1979-09-23,4,26.095,NOR,@,SFO,W 30-21,,,,,,,,,,,,,,,,,,,,,,,,,
16,1979,1979-09-30,5,26.102,NOR,,NYG,W 24-14,,,,,,,,,,,,,,,,,,,,,,,,,
17,1979,1979-10-07,6,26.109,NOR,,RAM,L 17-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
18,1979,1979-10-14,7,26.116,NOR,@,TAM,W 42-14,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1979,1979-10-21,8,26.123,NOR,,DET,W 17-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
20,1979,1979-10-28,9,26.130,NOR,@,WAS,W 14-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0
21,1979,1979-11-04,10,26.137,NOR,@,DEN,L 3-10,,,,,,,,,,,,,,,,,,,,,,,,,
22,1979,1979-11-11,11,26.144,NOR,,SFO,W 31-20,,,,,,,,,,,,,,,,,,,,,,,,,
23,1979,1979-11-18,12,26.151,NOR,@,SEA,L 24-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,18,9.00,0,0,0
24,1979,1979-11-25,13,26.158,NOR,@,ATL,W 37-6,2,2,1.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1979,1979-12-03,14,26.166,NOR,,OAK,L 35-42,,,,,,,,,,,,,,,,,,,,,,,,,
26,1979,1979-12-09,15,26.172,NOR,,SDG,L 0-35,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1979,1979-12-16,16,26.179,NOR,@,RAM,W 29-14,12,54,4.50,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1980,1980-09-07,1,27.079,NOR,,SFO,L 23-26,,,,,,,,,,,,,,,,,,,,,,,,,
29,1980,1980-09-14,2,27.086,NOR,@,CHI,L 3-22,,,,,,,,,,,,,,,,,,,,,,,,,
30,1980,1980-09-21,3,27.093,NOR,,BUF,L 26-35,,,,,,,,,,,,,,,,,,,,,,,,,
31,1980,1980-09-28,4,27.100,NOR,@,MIA,L 16-21,3,7,2.33,0,7,54,7.71,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
32,1980,1980-10-05,5,27.107,NOR,,STL,L 7-40,1,0,0.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1980,1980-10-12,6,27.114,NOR,@,DET,L 13-24,8,18,2.25,0,4,31,7.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1980,1980-10-19,7,27.121,NOR,,ATL,L 14-41,4,3,0.75,0,3,13,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1980,1980-10-26,8,27.128,NOR,@,WAS,L 14-22,,,,,,,,,,,,,,,,,,,,,,,,,
36,1980,1980-11-02,9,27.135,NOR,@,RAM,L 31-45,,,,,,,,,,,,,,,,,,,,,,,,,
37,1980,1980-11-09,10,27.142,NOR,,PHI,L 21-34,,,,,,,,,,,,,,,,,,,,,,,,,
38,1980,1980-11-16,11,27.149,NOR,@,ATL,L 13-31,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
39,1980,1980-11-24,12,27.157,NOR,,RAM,L 7-27,0,0,,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1980,1980-11-30,13,27.163,NOR,,MIN,L 20-23,,,,,,,,,,,,,,,,,,,,,,,,,
41,1980,1980-12-07,14,27.170,NOR,@,SFO,L 35-38,11,40,3.64,2,5,48,9.60,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,12
