ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1969,1969-11-02,7,22.181,BAL,,WAS,W 41-17,0,0,,0,0,0,,0,1,15,0
2,1969,1969-11-09,8,22.188,BAL,,GNB,W 14-6,0,0,,0,0,0,,0,1,22,0
3,1969,1969-12-21,14,22.230,BAL,@,RAM,W 13-7,0,0,,0,0,0,,0,1,0,0
4,1970,1970-09-20,1,23.138,BAL,@,SDG,W 16-14,,,,,,,,,,,
5,1970,1970-09-28,2,23.146,BAL,,KAN,L 24-44,,,,,,,,,,,
6,1970,1970-10-04,3,23.152,BAL,@,BOS,W 14-6,,,,,,,,,,,
7,1970,1970-10-11,4,23.159,BAL,@,HOU,W 24-20,,,,,,,,,,,
8,1970,1970-10-18,5,23.166,BAL,@,NYJ,W 29-22,,,,,,,,,,,
9,1970,1970-10-25,6,23.173,BAL,,BOS,W 27-3,,,,,,,,,0,9,0
10,1970,1970-11-01,7,23.180,BAL,,MIA,W 35-0,,,,,,,,,,,
11,1970,1970-11-09,8,23.188,BAL,@,GNB,W 13-10,,,,,,,,,,,
12,1970,1970-11-15,9,23.194,BAL,,BUF,T 17-17,,,,,,,,,,,
13,1970,1970-11-22,10,23.201,BAL,@,MIA,L 17-34,,,,,,,,,,,
14,1970,1970-11-29,11,23.208,BAL,,CHI,W 21-20,,,,,,,,,,,
15,1970,1970-12-06,12,23.215,BAL,,PHI,W 29-10,,,,,,,,,,,
16,1970,1970-12-13,13,23.222,BAL,@,BUF,W 20-14,,,,,,,,,,,
17,1970,1970-12-19,14,23.228,BAL,,NYJ,W 35-20,,,,,,,,,,,
18,1971,1971-09-19,1,24.137,OAK,@,NWE,L 6-20,,,,,,,,,,,
19,1971,1971-09-26,2,24.144,OAK,@,SDG,W 34-0,,,,,,,,,,,
20,1971,1971-10-04,3,24.152,OAK,@,CLE,W 34-20,,,,,,,,,,,
21,1971,1971-10-10,4,24.158,OAK,@,DEN,W 27-16,,,,,,,,,,,
22,1971,1971-10-17,5,24.165,OAK,,PHI,W 34-10,,,,,,,,,,,
23,1971,1971-10-24,6,24.172,OAK,,CIN,W 31-27,0,0,,0,1,4,4.00,0,0,0,0
24,1971,1971-10-31,7,24.179,OAK,,KAN,T 20-20,,,,,,,,,,,
25,1971,1971-11-07,8,24.186,OAK,@,NOR,T 21-21,,,,,,,,,,,
26,1971,1971-11-14,9,24.193,OAK,,HOU,W 41-21,0,0,,0,1,10,10.00,0,0,0,0
27,1971,1971-11-21,10,24.200,OAK,,SDG,W 34-33,0,0,,0,1,1,1.00,0,0,0,0
28,1971,1971-11-28,11,24.207,OAK,,BAL,L 14-37,0,0,,0,1,6,6.00,0,0,0,0
29,1971,1971-12-05,12,24.214,OAK,@,ATL,L 13-24,0,0,,0,1,0,0.00,0,0,0,0
30,1971,1971-12-12,13,24.221,OAK,@,KAN,L 14-16,0,0,,0,1,0,0.00,0,0,0,0
31,1972,1972-09-17,1,25.135,OAK,@,PIT,L 28-34,1,26,26.00,0,2,12,6.00,0,0,0,0
32,1972,1972-09-24,2,25.142,OAK,@,GNB,W 20-14,,,,,,,,,,,
33,1972,1972-10-01,3,25.149,OAK,,SDG,T 17-17,,,,,,,,,,,
34,1972,1972-10-09,4,25.157,OAK,@,HOU,W 34-0,,,,,,,,,,,
35,1972,1972-10-15,5,25.163,OAK,,BUF,W 28-16,,,,,,,,,,,
36,1972,1972-10-22,6,25.170,OAK,,DEN,L 23-30,,,,,,,,,,,
37,1972,1972-10-29,7,25.177,OAK,,RAM,W 45-17,,,,,,,,,,,
38,1973,1973-09-16,1,26.134,OAK,@,MIN,L 16-24,0,0,,0,1,0,0.00,0,0,0,0
39,1973,1973-09-23,2,26.141,OAK,,MIA,W 12-7,,,,,,,,,,,
40,1973,1973-09-30,3,26.148,OAK,@,KAN,L 3-16,,,,,,,,,,,
41,1973,1973-10-14,5,26.162,OAK,@,SDG,W 27-17,0,0,,0,2,8,4.00,0,0,0,0
42,1973,1973-10-22,6,26.170,OAK,@,DEN,T 23-23,0,0,,0,1,0,0.00,0,0,0,0
43,1973,1973-12-02,12,26.211,OAK,@,HOU,W 17-6,,,,,,,,,,,
44,1973,1973-12-08,13,26.217,OAK,,KAN,W 37-7,,,,,,,,,,,
45,1973,1973-12-16,14,26.225,OAK,,DEN,W 21-17,,,,,,,,,,,
46,1974,1974-09-22,2,27.140,HOU,@,CLE,L 7-20,,,,,,,,,,,
47,1974,1974-09-29,3,27.147,HOU,,KAN,L 7-17,,,,,,,,,,,
48,1974,1974-10-06,4,27.154,HOU,,PIT,L 7-13,0,0,,0,0,0,,0,2,30,0
49,1974,1974-10-13,5,27.161,HOU,@,MIN,L 10-51,,,,,,,,,,,
50,1974,1974-10-20,6,27.168,HOU,,STL,L 27-31,,,,,,,,,,,
51,1974,1974-10-27,7,27.175,HOU,@,CIN,W 34-21,,,,,,,,,,,
52,1974,1974-11-03,8,27.182,HOU,@,NYJ,W 27-22,,,,,,,,,,,
53,1974,1974-11-10,9,27.189,HOU,@,BUF,W 21-9,,,,,,,,,,,
54,1974,1974-11-17,10,27.196,HOU,,CIN,W 20-3,,,,,,,,,,,
55,1974,1974-11-24,11,27.203,HOU,,DAL,L 0-10,,,,,,,,,,,
56,1974,1974-12-01,12,27.210,HOU,@,PIT,W 13-10,,,,,,,,,,,
57,1974,1974-12-08,13,27.217,HOU,@,DEN,L 14-37,,,,,,,,,,,
58,1974,1974-12-15,14,27.224,HOU,,CLE,W 28-24,,,,,,,,,,,
