ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1997,1997-11-09,10,23.326,SEA,@,SDG,W 37-31
2,1997,1997-11-16,11,23.333,SEA,@,NOR,L 17-20
3,1997,1997-11-23,12,23.340,SEA,,KAN,L 14-19
4,1997,1997-11-30,13,23.347,SEA,,ATL,L 17-24
5,1997,1997-12-07,14,23.354,NYJ,,IND,L 14-22
6,1997,1997-12-14,15,23.361,SEA,@,OAK,W 22-21
7,1997,1997-12-21,16,24.003,SEA,,SFO,W 38-9
8,1998,1998-09-06,1,24.262,SEA,@,PHI,W 38-0
9,1998,1998-11-01,8,24.318,SEA,,OAK,L 18-31
10,1998,1998-11-22,11,24.339,SEA,@,DAL,L 22-30
11,1998,1998-12-27,16,25.009,SEA,@,DEN,L 21-28
