ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
29,2007,2007-12-02,12,25.307,CHI,,NYG,L 16-21,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,2007,2007-12-06,13,25.311,CHI,@,WAS,L 16-24,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,2007,2007-12-17,14,25.322,CHI,@,MIN,L 13-20,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,2007,2007-12-23,15,25.328,CHI,,GNB,W 35-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,2007,2007-12-30,16,25.335,CHI,,NOR,W 33-25,,3,1,19,19.00,1,33.3%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
34,2008,2008-09-14,2,26.229,CHI,@,CAR,L 17-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,2008,2008-09-21,3,26.236,CHI,,TAM,L 24-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
36,2008,2008-10-19,6,26.264,KAN,,TEN,L 10-34,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,2008,2008-10-26,7,26.271,KAN,@,NYJ,L 24-28,*,7,5,42,8.40,1,71.4%,6.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
38,2008,2008-11-02,8,26.278,KAN,,TAM,L 27-30,*,7,4,65,16.25,0,57.1%,9.29,0,0,,0,1,1,100.00,37,1,0,158.3,0,0,37.00,57.00,0,0,,0,0,0
39,2008,2008-11-09,9,26.285,KAN,@,SDG,L 19-20,*,14,9,81,9.00,1,64.3%,5.79,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
40,2008,2008-11-16,10,26.292,KAN,,NOR,L 20-30,*,8,3,54,18.00,0,37.5%,6.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,2008,2008-11-23,11,26.299,KAN,,BUF,L 31-54,*,5,2,52,26.00,1,40.0%,10.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
42,2008,2008-11-30,12,26.306,KAN,@,OAK,W 20-13,,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
43,2008,2008-12-14,14,26.320,KAN,,SDG,L 21-22,,1,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
44,2008,2008-12-21,15,26.327,KAN,,MIA,L 31-38,*,11,4,57,14.25,0,36.4%,5.18,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,2008,2008-12-28,16,26.334,KAN,@,CIN,L 6-16,*,6,2,21,10.50,0,33.3%,3.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
46,2009,2009-09-13,1,27.227,KAN,@,BAL,L 24-38,*,7,4,73,18.25,0,57.1%,10.43,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
47,2009,2009-09-20,2,27.234,KAN,,OAK,L 10-13,*,,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
48,2009,2009-09-27,3,27.241,KAN,@,PHI,L 14-34,*,4,4,28,7.00,1,100.0%,7.00,1,22,22.00,0,1,1,100.00,26,0,0,118.7,0,0,26.00,26.00,0,0,,0,1,6
49,2009,2009-10-04,4,27.248,KAN,,NYG,L 16-27,,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
50,2009,2009-10-11,5,27.255,KAN,,DAL,L 20-26,*,7,3,35,11.67,0,42.9%,5.00,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
51,2009,2009-10-18,6,27.262,KAN,@,WAS,W 14-6,*,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
52,2009,2009-10-25,7,27.269,KAN,,SDG,L 7-37,,2,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
53,2009,2009-11-08,8,27.283,KAN,@,JAX,L 21-24,,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
54,2009,2009-11-15,9,27.290,KAN,@,OAK,W 16-10,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
55,2009,2009-11-22,10,27.297,KAN,,PIT,W 27-24,*,5,1,22,22.00,0,20.0%,4.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
56,2009,2009-11-29,11,27.304,KAN,@,SDG,L 14-43,,2,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
57,2009,2009-12-13,13,27.318,KAN,,BUF,L 10-16,,8,3,35,11.67,0,37.5%,4.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
58,2009,2009-12-20,14,27.325,KAN,,CLE,L 34-41,,5,3,52,17.33,1,60.0%,10.40,0,0,,0,0,0,,0,0,0,,0,,,,7,123,17.57,0,1,6
