ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,22.062,HOU,,RAI,W 47-17,,5,60,12.00,1,,1,-3,-3.00,0,,,0,0,,0,1,6
2,1991,1991-10-06,5,22.097,HOU,,DEN,W 42-14,,0,0,,0,,0,0,,0,,,0,0,,0,0,
3,1991,1991-10-13,6,22.104,HOU,@,NYJ,W 23-20,,0,0,,0,,0,0,,0,,,2,19,9.50,0,0,0
4,1991,1991-10-20,7,22.111,HOU,@,MIA,W 17-13,,0,0,,0,,0,0,,0,,,0,0,,0,0,
5,1991,1991-10-27,8,22.118,HOU,,CIN,W 35-3,,3,25,8.33,0,,1,4,4.00,0,,,0,0,,0,0,0
6,1991,1991-11-03,9,22.125,HOU,@,WAS,L 13-16,,0,0,,0,,0,0,,0,,,1,11,11.00,0,0,0
7,1991,1991-11-10,10,22.132,HOU,,DAL,W 26-23,,0,0,,0,,0,0,,0,,,0,0,,0,0,
8,1991,1991-11-24,12,22.146,HOU,@,PIT,L 14-26,,0,0,,0,,0,0,,0,,,0,0,,0,0,
9,1991,1991-12-08,14,22.160,HOU,,PIT,W 31-6,,0,0,,0,,0,0,,0,,,0,0,,0,0,
10,1991,1991-12-15,15,22.167,HOU,@,CLE,W 17-14,,0,0,,0,,0,0,,0,,,0,0,,0,0,
11,1991,1991-12-21,16,22.173,HOU,@,NYG,L 20-24,,0,0,,0,,0,0,,0,,,0,0,,0,0,
12,1992,1992-09-06,1,23.067,HOU,,PIT,L 24-29,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
13,1992,1992-09-13,2,23.074,HOU,@,IND,W 20-10,,1,1,1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
14,1992,1992-09-20,3,23.081,HOU,,KAN,W 23-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
15,1992,1992-09-27,4,23.088,HOU,,SDG,W 27-0,,6,31,5.17,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
