ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1970,1970-11-08,8,23.349,CHI,,SFO,L 16-37,1,10,10.00,0,0,0,,0,0,0
2,1970,1970-11-15,9,23.356,CHI,@,GNB,L 19-20,,,,,,,,,,
3,1970,1970-11-22,10,23.363,CHI,,BUF,W 31-13,2,89,44.50,2,0,0,,0,2,12
4,1970,1970-11-29,11,24.005,CHI,@,BAL,L 20-21,,,,,,,,,,
5,1970,1970-12-05,12,24.011,CHI,@,MIN,L 13-16,,,,,,,,,,
6,1970,1970-12-13,13,24.019,CHI,,GNB,W 35-17,,,,,,,,,,
7,1970,1970-12-20,14,24.026,CHI,@,NOR,W 24-3,3,46,15.33,2,0,0,,0,2,12
8,1971,1971-10-03,3,24.313,CHI,@,RAM,L 3-17,,,,,,,,,,
9,1971,1971-10-10,4,24.320,CHI,,NOR,W 35-14,,,,,,,,,,
10,1971,1971-10-24,6,24.334,CHI,@,DET,W 28-23,,,,,,,,,,
11,1971,1971-10-31,7,24.341,CHI,,DAL,W 23-19,,,,,,,,,,
12,1971,1971-11-07,8,24.348,CHI,,GNB,L 14-17,1,14,14.00,0,0,0,,0,0,0
13,1971,1971-11-14,9,24.355,CHI,,WAS,W 16-15,3,40,13.33,0,0,0,,0,0,0
14,1971,1971-11-21,10,24.362,CHI,,DET,L 3-28,,,,,,,,,,
15,1971,1971-11-29,11,25.005,CHI,@,MIA,L 3-34,,,,,,,,,,
16,1971,1971-12-12,13,25.018,CHI,@,GNB,L 10-31,1,21,21.00,0,0,0,,0,0,0
17,1971,1971-12-19,14,25.025,CHI,,MIN,L 10-27,,,,,,,,,,
18,1972,1972-09-17,1,25.298,CHI,,ATL,L 21-37,,,,,,,,,,
19,1972,1972-09-24,2,25.305,CHI,,RAM,T 13-13,,,,,,,,,,
20,1972,1972-10-01,3,25.312,CHI,,DET,L 24-38,1,16,16.00,0,0,0,,0,0,0
21,1972,1972-10-08,4,25.319,CHI,@,GNB,L 17-20,1,14,14.00,0,0,0,,0,0,0
22,1972,1972-10-15,5,25.326,CHI,@,CLE,W 17-0,,,,,,,,,,
23,1972,1972-10-23,6,25.334,CHI,,MIN,W 13-10,1,17,17.00,0,0,0,,0,0,0
24,1972,1972-10-29,7,25.340,CHI,@,STL,W 27-10,,,,,,,,,,
25,1972,1972-11-05,8,25.347,CHI,@,DET,L 0-14,1,12,12.00,0,0,0,,0,0,0
26,1972,1972-11-12,9,25.354,CHI,,GNB,L 17-23,1,13,13.00,0,0,0,,0,0,0
27,1972,1972-11-19,10,25.361,CHI,,SFO,L 21-34,3,65,21.67,1,0,0,,0,1,6
28,1972,1972-11-26,11,26.002,CHI,,CIN,L 3-13,1,11,11.00,0,0,0,,0,0,0
29,1972,1972-12-03,12,26.009,CHI,@,MIN,L 10-23,,,,,,,,,,
30,1972,1972-12-10,13,26.016,CHI,@,PHI,W 21-12,,,,,,,,,,
31,1972,1972-12-17,14,26.023,CHI,@,OAK,L 21-28,1,17,17.00,0,1,-9,-9.00,0,0,0
