ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
19,2006,2006-09-24,3,25.261,TEN,@,MIA,L 10-13,*,3,3,53,17.67,1,100.0%,17.67,0,0,,0,0,0,,0,1,6
20,2006,2006-10-01,4,25.268,TEN,,DAL,L 14-45,*,5,3,40,13.33,0,60.0%,8.00,0,0,,0,1,18,18.00,0,0,0
21,2006,2006-10-08,5,25.275,TEN,@,IND,L 13-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
22,2006,2006-10-15,6,25.282,TEN,@,WAS,W 25-22,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0
23,2006,2006-10-29,7,25.296,TEN,,HOU,W 28-22,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0
24,2006,2006-11-05,8,25.303,TEN,@,JAX,L 7-37,*,10,5,70,14.00,0,50.0%,7.00,0,0,,0,1,14,14.00,0,0,0
25,2006,2006-11-12,9,25.310,TEN,,BAL,L 26-27,*,4,2,48,24.00,0,50.0%,12.00,1,13,13.00,1,0,0,,0,1,6
26,2006,2006-11-19,10,25.317,TEN,@,PHI,W 31-13,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
27,2006,2006-11-26,11,25.324,TEN,,NYG,W 24-21,,6,5,34,6.80,1,83.3%,5.67,0,0,,0,1,17,17.00,0,1,6
28,2006,2006-12-03,12,25.331,TEN,,IND,W 20-17,*,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0
29,2006,2006-12-10,13,25.338,TEN,@,HOU,W 26-20,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,,0,0,0
30,2006,2006-12-31,16,25.359,TEN,,NWE,L 23-40,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
31,2007,2007-09-09,1,26.246,TEN,@,JAX,W 13-10,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0
32,2007,2007-09-16,2,26.253,TEN,,IND,L 20-22,*,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0
33,2007,2007-09-24,3,26.261,TEN,@,NOR,W 31-14,*,4,3,26,8.67,1,75.0%,6.50,0,0,,0,0,0,,0,1,6
34,2007,2007-10-07,4,26.274,TEN,,ATL,W 20-13,*,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,,0,0,0
35,2007,2007-10-14,5,26.281,TEN,@,TAM,L 10-13,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,0,0
36,2007,2007-10-21,6,26.288,TEN,@,HOU,W 38-36,*,9,6,49,8.17,0,66.7%,5.44,0,0,,0,0,0,,0,0,0
37,2007,2007-10-28,7,26.295,TEN,,OAK,W 13-9,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
38,2007,2007-11-04,8,26.302,TEN,,CAR,W 20-7,*,6,6,35,5.83,0,100.0%,5.83,0,0,,0,0,0,,0,0,0
39,2007,2007-11-11,9,26.309,TEN,,JAX,L 13-28,*,8,3,38,12.67,0,37.5%,4.75,0,0,,0,0,0,,0,0,0
40,2007,2007-11-19,10,26.317,TEN,@,DEN,L 20-34,*,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,,0,0,0
41,2007,2007-11-25,11,26.323,TEN,@,CIN,L 6-35,*,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0,,0,0,0
42,2007,2007-12-02,12,26.330,TEN,,HOU,W 28-20,*,6,4,57,14.25,0,66.7%,9.50,0,0,,0,0,0,,0,0,0
43,2007,2007-12-09,13,26.337,TEN,,SDG,L 17-23,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0
44,2007,2007-12-16,14,26.344,TEN,@,KAN,W 26-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
45,2007,2007-12-23,15,26.351,TEN,,NYJ,W 10-6,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
46,2007,2007-12-30,16,26.358,TEN,@,IND,W 16-10,*,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0
47,2008,2008-09-07,1,27.245,TEN,,JAX,W 17-10,,6,6,105,17.50,0,100.0%,17.50,0,0,,0,0,0,,0,0,0
48,2008,2008-09-14,2,27.252,TEN,@,CIN,W 24-7,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
49,2008,2008-09-21,3,27.259,TEN,,HOU,W 31-12,*,4,3,26,8.67,1,75.0%,6.50,0,0,,0,0,0,,0,1,6
50,2008,2008-09-28,4,27.266,TEN,,MIN,W 30-17,,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,0,0
51,2008,2008-10-05,5,27.273,TEN,@,BAL,W 13-10,,8,7,72,10.29,0,87.5%,9.00,0,0,,0,0,0,,0,0,0
52,2008,2008-10-19,6,27.287,TEN,@,KAN,W 34-10,*,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0
53,2008,2008-10-27,7,27.295,TEN,,IND,W 31-21,*,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0
54,2008,2008-11-02,8,27.301,TEN,,GNB,W 19-16,*,9,4,26,6.50,0,44.4%,2.89,0,0,,0,0,0,,0,0,0
55,2008,2008-11-09,9,27.308,TEN,@,CHI,W 21-14,,11,10,78,7.80,1,90.9%,7.09,0,0,,0,0,0,,0,1,6
56,2008,2008-11-16,10,27.315,TEN,@,JAX,W 24-14,*,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0
57,2008,2008-11-23,11,27.322,TEN,,NYJ,L 13-34,*,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0
58,2008,2008-11-27,12,27.326,TEN,@,DET,W 47-10,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
59,2008,2008-12-07,13,27.336,TEN,,CLE,W 28-9,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0
60,2008,2008-12-14,14,27.343,TEN,@,HOU,L 12-13,,6,3,11,3.67,0,50.0%,1.83,0,0,,0,0,0,,0,0,0
61,2008,2008-12-21,15,27.350,TEN,,PIT,W 31-14,*,6,4,25,6.25,0,66.7%,4.17,0,0,,0,0,0,,0,0,0
62,2008,2008-12-28,16,27.357,TEN,@,IND,L 0-23,,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0
63,2009,2009-09-10,1,28.247,TEN,@,PIT,L 10-13,*,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,0
64,2009,2009-10-04,4,28.271,TEN,@,JAX,L 17-37,,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,0,0
65,2009,2009-10-11,5,28.278,TEN,,IND,L 9-31,*,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0,,0,0,0
66,2009,2009-10-18,6,28.285,TEN,@,NWE,L 0-59,*,2,,,,,0.0%,,,,,,,,,,,
67,2009,2009-11-01,7,28.299,TEN,,JAX,W 30-13,*,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,0,0,0
68,2009,2009-11-08,8,28.306,TEN,@,SFO,W 34-27,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0
69,2009,2009-11-15,9,28.313,TEN,,BUF,W 41-17,*,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
70,2009,2009-11-23,10,28.321,TEN,@,HOU,W 20-17,,7,4,38,9.50,0,57.1%,5.43,0,0,,0,0,0,,0,0,0
71,2009,2009-11-29,11,28.327,TEN,,ARI,W 20-17,,10,5,68,13.60,0,50.0%,6.80,0,0,,0,0,0,,0,0,0
72,2009,2009-12-06,12,28.334,TEN,@,IND,L 17-27,*,5,5,56,11.20,1,100.0%,11.20,0,0,,0,0,0,,0,1,6
73,2009,2009-12-13,13,28.341,TEN,,STL,W 47-7,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,0,0
74,2009,2009-12-20,14,28.348,TEN,,MIA,W 27-24,*,8,5,40,8.00,0,62.5%,5.00,0,0,,0,0,0,,0,0,0
75,2009,2009-12-25,15,28.353,TEN,,SDG,L 17-42,*,,,,,,0.0%,,,,,,,,,,,
76,2009,2010-01-03,16,28.362,TEN,@,SEA,W 17-13,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0
77,2010,2010-09-12,1,29.249,TEN,,OAK,W 38-13,*,3,3,37,12.33,1,100.0%,12.33,0,0,,0,0,0,,0,1,6
78,2010,2010-09-19,2,29.256,TEN,,PIT,L 11-19,,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,0,0
79,2010,2010-09-26,3,29.263,TEN,@,NYG,W 29-10,*,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0
80,2010,2010-10-03,4,29.270,TEN,,DEN,L 20-26,*,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0
81,2010,2010-10-10,5,29.277,TEN,@,DAL,W 34-27,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0
82,2010,2010-10-18,6,29.285,TEN,@,JAX,W 30-3,*,5,4,53,13.25,1,80.0%,10.60,0,0,,0,0,0,,0,1,6
83,2010,2010-10-24,7,29.291,TEN,,PHI,W 37-19,*,5,3,7,2.33,0,60.0%,1.40,0,0,,0,0,0,,0,0,0
84,2010,2010-10-31,8,29.298,TEN,@,SDG,L 25-33,*,2,,,,,0.0%,,,,,,,,,,,
85,2010,2010-11-14,9,29.312,TEN,@,MIA,L 17-29,*,9,7,51,7.29,0,77.8%,5.67,0,0,,0,0,0,,0,0,0
86,2010,2010-11-21,10,29.319,TEN,,WAS,L 16-19,*,6,4,51,12.75,0,66.7%,8.50,0,0,,0,0,0,,0,0,0
87,2010,2010-11-28,11,29.326,TEN,@,HOU,L 0-20,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
88,2010,2010-12-05,12,29.333,TEN,,JAX,L 6-17,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0
89,2010,2010-12-09,13,29.337,TEN,,IND,L 28-30,*,4,4,20,5.00,2,100.0%,5.00,0,0,,0,0,0,,0,2,12
90,2010,2010-12-26,15,29.354,TEN,@,KAN,L 14-34,*,,,,,,0.0%,,,,,,,,,,,
