ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,21.145,CAR,@,JAX,W 20-9,*,0,0,0.0,0,0,0,0,0
2,2015,2015-09-20,2,21.152,CAR,,HOU,W 24-17,*,0,0,0.0,4,1,0,0,0
3,2015,2015-09-27,3,21.159,CAR,,NOR,W 27-22,*,0,0,1.0,3,4,0,0,0
4,2015,2015-10-04,4,21.166,CAR,@,TAM,W 37-23,*,0,0,0.0,4,0,0,0,0
5,2015,2015-10-18,5,21.180,CAR,@,SEA,W 27-23,*,0,0,0.0,0,3,0,0,0
6,2015,2015-11-08,8,21.201,CAR,,GNB,W 37-29,*,0,0,0.0,0,1,0,0,0
7,2015,2015-11-15,9,21.208,CAR,@,TEN,W 27-10,,0,0,0.0,1,0,0,0,0
8,2015,2015-11-22,10,21.215,CAR,,WAS,W 44-16,,0,0,0.0,2,2,0,0,0
9,2015,2015-11-26,11,21.219,CAR,@,DAL,W 33-14,,0,0,0.0,2,0,0,0,0
10,2015,2015-12-06,12,21.229,CAR,@,NOR,W 41-38,,0,0,0.0,2,0,0,0,0
11,2015,2015-12-13,13,21.236,CAR,,ATL,W 38-0,*,0,0,0.0,2,0,0,0,0
12,2015,2015-12-20,14,21.243,CAR,@,NYG,W 38-35,*,0,0,0.0,3,2,0,0,0
13,2015,2015-12-27,15,21.250,CAR,@,ATL,L 13-20,*,0,0,0.0,4,1,0,0,0
14,2015,2016-01-03,16,21.257,CAR,,TAM,W 38-10,*,0,0,0.0,3,4,0,0,0
15,2016,2016-09-08,1,22.140,CAR,@,DEN,L 20-21,,0,0,0.0,3,0,0,0,0
16,2016,2016-09-18,2,22.150,CAR,,SFO,W 46-27,*,1,6,0.0,1,2,0,0,0
17,2016,2016-09-25,3,22.157,CAR,,MIN,L 10-22,*,0,0,0.0,0,0,0,0,0
18,2016,2016-10-02,4,22.164,CAR,@,ATL,L 33-48,*,0,0,0.0,2,1,0,0,0
19,2016,2016-10-10,5,22.172,CAR,,TAM,L 14-17,*,0,0,0.0,4,3,0,0,0
20,2016,2016-10-16,6,22.178,CAR,@,NOR,L 38-41,*,0,0,0.0,6,1,0,0,0
21,2016,2016-10-30,7,22.192,CAR,,ARI,W 30-20,*,0,0,0.0,1,0,0,0,0
22,2016,2016-11-17,10,22.210,CAR,,NOR,W 23-20,*,0,0,0.0,1,2,0,0,0
23,2016,2016-11-27,11,22.220,CAR,@,OAK,L 32-35,,0,0,0.0,0,0,0,0,0
24,2016,2016-12-04,12,22.227,CAR,@,SEA,L 7-40,*,0,0,0.0,3,0,0,0,0
25,2016,2016-12-11,13,22.234,CAR,,SDG,W 28-16,*,0,0,0.0,3,4,1,12,0
26,2016,2016-12-19,14,22.242,CAR,@,WAS,W 26-15,*,0,0,0.0,2,0,0,0,0
27,2016,2016-12-24,15,22.247,CAR,,ATL,L 16-33,*,0,0,0.0,10,1,0,0,0
28,2016,2017-01-01,16,22.255,CAR,@,TAM,L 16-17,*,0,0,0.0,3,1,0,0,0
29,2017,2017-09-10,1,23.142,CAR,@,SFO,W 23-3,*,0,0,1.0,2,0,0,0,0
30,2017,2017-09-17,2,23.149,CAR,,BUF,W 9-3,*,0,0,0.0,1,0,0,0,0
31,2017,2017-09-24,3,23.156,CAR,,NOR,L 13-34,*,0,0,0.0,5,2,0,0,0
32,2017,2017-10-01,4,23.163,CAR,@,NWE,W 33-30,*,0,0,0.0,9,1,0,0,0
33,2017,2017-10-08,5,23.170,CAR,@,DET,W 27-24,*,0,0,1.0,3,1,0,0,0
34,2017,2017-10-12,6,23.174,CAR,,PHI,L 23-28,*,0,0,0.0,3,4,0,0,0
35,2017,2017-10-22,7,23.184,CAR,@,CHI,L 3-17,*,0,0,0.0,4,2,0,0,0
36,2017,2017-10-29,8,23.191,CAR,@,TAM,W 17-3,*,0,0,0.0,1,0,0,0,0
37,2017,2017-11-05,9,23.198,CAR,,ATL,W 20-17,*,0,0,0.0,0,0,0,0,0
38,2017,2017-11-13,10,23.206,CAR,,MIA,W 45-21,*,0,0,0.0,3,0,0,0,0
39,2017,2017-11-26,11,23.219,CAR,@,NYJ,W 35-27,*,0,0,0.0,0,2,0,0,0
40,2017,2017-12-03,12,23.226,CAR,@,NOR,L 21-31,*,0,0,0.0,2,2,0,0,0
41,2017,2017-12-24,15,23.247,CAR,,TAM,W 22-19,*,0,0,0.0,1,4,0,0,0
42,2017,2017-12-31,16,23.254,CAR,@,ATL,L 10-22,*,0,0,0.0,3,2,0,0,0
43,2018,2018-09-09,1,24.141,CAR,,DAL,W 16-8,*,0,0,1.0,5,4,0,0,0
44,2018,2018-09-16,2,24.148,CAR,@,ATL,L 24-31,*,0,0,0.0,2,0,0,0,0
45,2018,2018-09-23,3,24.155,CAR,,CIN,W 31-21,*,0,0,0.0,7,1,0,0,0
