ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1991,1991-09-01,1,23.360,NOR,,SEA,W 27-24,,1,5,5.00,0,,,0,0
2,1991,1991-09-22,4,24.016,NOR,,MIN,W 26-0,,0,0,,0,,,,
3,1991,1991-10-13,6,24.037,NOR,@,PHI,W 13-6,,1,9,9.00,0,,,0,0
4,1991,1991-10-20,7,24.044,NOR,,TAM,W 23-7,,1,10,10.00,0,,,0,0
5,1991,1991-10-27,8,24.051,NOR,,CHI,L 17-20,,3,32,10.67,0,,,0,0
6,1991,1991-11-03,9,24.058,NOR,@,RAM,W 24-17,,4,61,15.25,1,,,1,6
7,1991,1991-11-10,10,24.065,NOR,,SFO,W 10-3,,1,4,4.00,0,,,0,0
8,1991,1991-11-17,11,24.072,NOR,@,SDG,L 21-24,,3,17,5.67,0,,,0,0
9,1991,1991-11-24,12,24.079,NOR,,ATL,L 20-23,,1,12,12.00,0,,,0,0
10,1991,1991-12-08,14,24.093,NOR,@,DAL,L 14-23,,2,26,13.00,0,,,0,0
11,1991,1991-12-16,15,24.101,NOR,,RAI,W 27-0,,0,0,,0,,,,
12,1991,1991-12-22,16,24.107,NOR,@,PHO,W 27-3,,1,8,8.00,0,,,0,0
13,1992,1992-09-06,1,25.000,NOR,@,PHI,L 13-15,2,1,10,10.00,1,50.0%,5.00,1,6
14,1992,1992-09-13,2,25.007,NOR,,CHI,W 28-6,1,1,72,72.00,1,100.0%,72.00,1,6
15,1992,1992-09-20,3,25.014,NOR,@,ATL,W 10-7,5,2,31,15.50,0,40.0%,6.20,0,0
16,1992,1992-09-27,4,25.021,NOR,,SFO,L 10-16,8,3,32,10.67,0,37.5%,4.00,0,0
17,1992,1992-10-04,5,25.028,NOR,@,DET,W 13-7,2,1,7,7.00,0,50.0%,3.50,0,0
18,1992,1992-10-11,6,25.035,NOR,,RAM,W 13-10,4,2,16,8.00,0,50.0%,4.00,0,0
19,1992,1992-10-18,7,25.042,NOR,@,PHO,W 30-21,1,0,0,,0,0.0%,0.00,,
20,1992,1992-11-01,8,25.056,NOR,,TAM,W 23-21,1,1,5,5.00,0,100.0%,5.00,0,0
21,1992,1992-11-08,9,25.063,NOR,@,NWE,W 31-14,2,0,0,,0,0.0%,0.00,,
22,1992,1992-11-15,10,25.070,NOR,@,SFO,L 20-21,4,2,33,16.50,0,50.0%,8.25,0,0
23,1992,1992-11-23,11,25.078,NOR,,WAS,W 20-3,2,2,38,19.00,0,100.0%,19.00,0,0
24,1992,1992-11-29,12,25.084,NOR,,MIA,W 24-13,2,1,11,11.00,0,50.0%,5.50,0,0
25,1992,1992-12-03,13,25.088,NOR,,ATL,W 22-14,,0,0,,0,0.0%,,,
26,1992,1992-12-13,14,25.098,NOR,@,RAM,W 37-14,3,1,22,22.00,0,33.3%,7.33,0,0
27,1992,1992-12-20,15,25.105,NOR,,BUF,L 16-20,2,1,15,15.00,0,50.0%,7.50,0,0
28,1992,1992-12-26,16,25.111,NOR,@,NYJ,W 20-0,,0,0,,0,0.0%,,,
29,1993,1993-09-19,3,26.013,CIN,@,PIT,L 7-34,1,0,0,,0,0.0%,0.00,,
30,1993,1993-10-17,6,26.041,CIN,,CLE,L 17-28,6,2,40,20.00,0,33.3%,6.67,0,0
31,1993,1993-10-24,7,26.048,CIN,@,HOU,L 12-28,5,0,0,,0,0.0%,0.00,,
32,1993,1993-11-07,8,26.062,CIN,,PIT,L 16-24,1,0,0,,0,0.0%,0.00,,
33,1993,1993-11-14,9,26.069,CIN,,HOU,L 3-38,4,0,0,,0,0.0%,0.00,,
34,1993,1993-11-21,10,26.076,CIN,@,NYJ,L 12-17,1,1,13,13.00,0,100.0%,13.00,0,0
35,1993,1993-11-28,11,26.083,CIN,,RAI,W 16-10,2,1,11,11.00,0,50.0%,5.50,0,0
36,1993,1993-12-05,12,26.090,CIN,@,SFO,L 8-21,,0,0,,0,0.0%,,,
37,1993,1993-12-12,13,26.097,CIN,@,NWE,L 2-7,2,0,0,,0,0.0%,0.00,,
38,1993,1993-12-19,14,26.104,CIN,,RAM,W 15-3,2,2,17,8.50,0,100.0%,8.50,0,0
39,1993,1993-12-26,15,26.111,CIN,,ATL,W 21-17,2,0,0,,0,0.0%,0.00,,
40,1993,1994-01-02,16,26.118,CIN,@,NOR,L 13-20,,0,0,,0,0.0%,,,
