ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-17,1,27.350,NYG,@,PIT,W 18-7,1,6,6.00,0
2,1950,1950-10-22,5,28.020,NYG,,CLE,W 17-13,1,10,10.00,0
3,1950,1950-11-05,7,28.034,NYG,,WAS,W 24-21,4,49,12.25,1
4,1950,1950-11-12,8,28.041,NYG,,CRD,W 51-21,6,113,18.83,1
5,1950,1950-11-19,9,28.048,NYG,@,BAL,W 55-20,1,12,12.00,0
6,1950,1950-12-03,11,28.062,NYG,,NYY,W 51-7,2,34,17.00,1
7,1951,1951-09-30,1,28.363,DET,,WAS,W 35-17,10,127,12.70,0
8,1951,1951-10-08,2,29.006,DET,,NYY,W 37-10,1,11,11.00,0
9,1951,1951-11-11,7,29.040,DET,@,CHI,W 41-28,1,7,7.00,0
10,1951,1951-11-22,9,29.051,DET,,GNB,W 52-35,3,33,11.00,0
11,1951,1951-12-09,11,29.068,DET,@,RAM,W 24-22,1,10,10.00,0
12,1952,1952-10-03,2,30.001,DET,@,RAM,W 17-14,4,67,16.75,0
13,1952,1952-10-12,3,30.010,DET,,SFO,L 0-28,2,25,12.50,0
14,1952,1952-10-19,4,30.017,DET,,RAM,W 24-16,2,15,7.50,0
15,1952,1952-10-26,5,30.024,DET,@,GNB,W 52-17,2,24,12.00,1
16,1952,1952-11-16,8,30.045,DET,,DTX,W 43-13,2,21,10.50,0
17,1952,1952-11-23,9,30.052,DET,@,CHI,L 23-24,1,18,18.00,0
18,1952,1952-11-27,10,30.056,DET,,GNB,W 48-24,1,16,16.00,0
19,1952,1952-12-07,11,30.066,DET,,CHI,W 45-21,2,21,10.50,0
20,1952,1952-12-13,12,30.072,DET,,DTX,W 41-6,1,6,6.00,0
