ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
78,2000,2000-10-01,5,30.139,DEN,,NWE,L 19-28,,19,13,160,12.31,0,68.4%,8.42,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
79,2000,2000-10-08,6,30.146,DEN,@,SDG,W 21-7,*,6,3,52,17.33,0,50.0%,8.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2000,2000-10-15,7,30.153,DEN,,CLE,W 44-10,*,10,5,111,22.20,3,50.0%,11.10,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
81,2000,2000-10-22,8,30.160,DEN,@,CIN,L 21-31,*,12,7,110,15.71,1,58.3%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,2000,2000-11-05,9,30.174,DEN,@,NYJ,W 30-23,*,8,5,134,26.80,0,62.5%,16.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
83,2000,2000-11-13,10,30.182,DEN,,OAK,W 27-24,,9,6,76,12.67,0,66.7%,8.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,2000,2000-11-19,11,30.188,DEN,,SDG,W 38-37,,19,11,187,17.00,1,57.9%,9.84,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
85,2000,2000-11-26,12,30.195,DEN,@,SEA,W 38-31,,11,4,82,20.50,0,36.4%,7.45,3,78,26.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
86,2000,2000-12-03,13,30.202,DEN,@,NOR,W 38-23,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,2000,2000-12-10,14,30.209,DEN,,SEA,W 31-24,,8,5,82,16.40,0,62.5%,10.25,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2000,2000-12-17,15,30.216,DEN,@,KAN,L 7-20,,13,6,101,16.83,0,46.2%,7.77,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,2000,2000-12-23,16,30.222,DEN,,SFO,W 38-9,,14,8,80,10.00,0,57.1%,5.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,2001,2001-09-10,1,31.118,DEN,,NYG,W 31-20,*,11,9,115,12.78,1,81.8%,10.45,2,24,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
91,2001,2001-09-23,2,31.131,DEN,@,ARI,W 38-17,*,16,14,162,11.57,2,87.5%,10.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
92,2001,2001-09-30,3,31.138,DEN,,BAL,L 13-20,*,9,5,83,16.60,0,55.6%,9.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,2001,2001-10-07,4,31.145,DEN,,KAN,W 20-6,*,12,8,110,13.75,1,66.7%,9.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
94,2001,2001-10-14,5,31.152,DEN,@,SEA,L 21-34,*,10,6,43,7.17,1,60.0%,4.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
95,2001,2001-10-21,6,31.159,DEN,@,SDG,L 10-27,*,15,9,86,9.56,0,60.0%,5.73,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,2001,2001-10-28,7,31.166,DEN,,NWE,W 31-20,*,6,6,159,26.50,1,100.0%,26.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
97,2001,2001-11-05,8,31.174,DEN,@,OAK,L 28-38,*,16,10,91,9.10,2,62.5%,5.69,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
98,2001,2001-11-11,9,31.180,DEN,,SDG,W 26-16,*,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,2001,2001-11-18,10,31.187,DEN,,WAS,L 10-17,*,6,3,25,8.33,1,50.0%,4.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
100,2001,2001-11-22,11,31.191,DEN,@,DAL,W 26-24,*,13,7,81,11.57,0,53.8%,6.23,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,2001,2001-12-09,13,31.208,DEN,,SEA,W 20-7,*,14,8,66,8.25,0,57.1%,4.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,2001,2001-12-16,14,31.215,DEN,@,KAN,L 23-26,,15,8,100,12.50,1,53.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
103,2001,2001-12-30,15,31.229,DEN,,OAK,W 23-17,*,12,8,56,7.00,1,66.7%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
104,2001,2002-01-06,16,31.236,DEN,@,IND,L 10-29,*,10,7,92,13.14,0,70.0%,9.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,2002,2002-09-08,1,32.116,DEN,,STL,W 23-16,*,9,5,47,9.40,1,55.6%,5.22,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
106,2002,2002-09-15,2,32.123,DEN,@,SFO,W 24-14,*,6,3,22,7.33,0,50.0%,3.67,3,-3,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
107,2002,2002-09-22,3,32.130,DEN,,BUF,W 28-23,*,9,7,94,13.43,1,77.8%,10.44,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
108,2002,2002-09-30,4,32.138,DEN,@,BAL,L 23-34,*,9,5,61,12.20,0,55.6%,6.78,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
109,2002,2002-10-06,5,32.144,DEN,,SDG,W 26-9,*,8,6,83,13.83,0,75.0%,10.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
110,2002,2002-10-13,6,32.151,DEN,,MIA,L 22-24,*,16,9,88,9.78,0,56.3%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
111,2002,2002-10-20,7,32.158,DEN,@,KAN,W 37-34,*,14,7,92,13.14,0,50.0%,6.57,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
112,2002,2002-10-27,8,32.165,DEN,@,NWE,W 24-16,*,10,7,54,7.71,0,70.0%,5.40,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
113,2002,2002-11-11,9,32.180,DEN,,OAK,L 10-34,*,11,8,72,9.00,0,72.7%,6.55,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
114,2002,2002-11-17,10,32.186,DEN,@,SEA,W 31-9,*,10,5,58,11.60,1,50.0%,5.80,2,11,5.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
115,2002,2002-11-24,11,32.193,DEN,,IND,L 20-23,*,8,6,73,12.17,1,75.0%,9.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
116,2002,2002-12-01,12,32.200,DEN,@,SDG,L 27-30,*,9,2,36,18.00,0,22.2%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
117,2002,2002-12-08,13,32.207,DEN,@,NYJ,L 13-19,*,8,6,38,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
118,2002,2002-12-15,14,32.214,DEN,,KAN,W 31-24,*,4,3,83,27.67,0,75.0%,20.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
119,2002,2002-12-22,15,32.221,DEN,@,OAK,L 16-28,*,10,5,64,12.80,0,50.0%,6.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
120,2002,2002-12-29,16,32.228,DEN,,ARI,W 37-7,*,6,5,62,12.40,1,83.3%,10.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
121,2003,2003-09-07,1,33.115,DEN,@,CIN,W 30-10,*,7,5,43,8.60,0,71.4%,6.14,3,23,7.67,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,2003,2003-09-14,2,33.122,DEN,@,SDG,W 37-13,*,9,5,71,14.20,0,55.6%,7.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,2003,2003-09-22,3,33.130,DEN,,OAK,W 31-10,*,2,1,7,7.00,0,50.0%,3.50,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,15,15.00,0,0,0
124,2003,2003-09-28,4,33.136,DEN,,DET,W 20-16,*,5,5,61,12.20,0,100.0%,12.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
125,2003,2003-10-05,5,33.143,DEN,@,KAN,L 23-24,*,11,8,130,16.25,0,72.7%,11.82,0,0,,0,1,1,100.00,72,0,0,118.7,,,72.00,72.00,0,0,,0,0,0,,0,0,0
126,2003,2003-10-12,6,33.150,DEN,,PIT,W 17-14,*,8,4,70,17.50,1,50.0%,8.75,1,26,26.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
127,2003,2003-10-19,7,33.157,DEN,@,MIN,L 20-28,*,9,3,24,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,2003,2003-10-26,8,33.164,DEN,@,BAL,L 6-26,*,7,4,23,5.75,0,57.1%,3.29,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0,,0,2,19,9.50,0,0,0
129,2003,2003-11-03,9,33.172,DEN,,NWE,L 26-30,*,8,4,58,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,2003,2003-11-16,10,33.185,DEN,,SDG,W 37-8,*,11,10,84,8.40,0,90.9%,7.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,93,31.00,1,1,6
131,2003,2003-11-23,11,33.192,DEN,,CHI,L 10-19,*,12,9,86,9.56,1,75.0%,7.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
132,2003,2003-11-30,12,33.199,DEN,@,OAK,W 22-8,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,2003,2003-12-07,13,33.206,DEN,,KAN,W 45-27,*,9,7,85,12.14,0,77.8%,9.44,2,32,16.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
134,2003,2003-12-14,14,33.213,DEN,,CLE,W 23-20,*,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
135,2003,2003-12-21,15,33.220,DEN,@,IND,W 31-17,*,6,4,42,10.50,1,66.7%,7.00,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
136,2004,2004-09-12,1,34.120,DEN,,KAN,W 34-24,*,9,7,76,10.86,0,77.8%,8.44,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,4,55,13.75,0,0,0
137,2004,2004-09-19,2,34.127,DEN,@,JAX,L 6-7,*,11,6,83,13.83,0,54.5%,7.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,32,10.67,0,0,0
138,2004,2004-09-26,3,34.134,DEN,,SDG,W 23-13,*,8,5,75,15.00,1,62.5%,9.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
