ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-09-06,1,22.155,NYJ,@,BUF,L 0-31,
2,1981,1981-09-13,2,22.162,NYJ,,CIN,L 30-31,
3,1981,1981-09-20,3,22.169,NYJ,@,PIT,L 10-38,
4,1981,1981-09-27,4,22.176,NYJ,,HOU,W 33-17,
5,1981,1981-10-04,5,22.183,NYJ,@,MIA,T 28-28,
6,1981,1981-10-11,6,22.190,NYJ,,NWE,W 28-24,
7,1981,1981-10-18,7,22.197,NYJ,,BUF,W 33-14,
8,1981,1981-10-25,8,22.204,NYJ,,SEA,L 3-19,
9,1981,1981-11-01,9,22.211,NYJ,@,NYG,W 26-7,
10,1981,1981-11-08,10,22.218,NYJ,@,BAL,W 41-14,
11,1981,1981-12-12,15,22.252,NYJ,@,CLE,W 14-13,
12,1981,1981-12-20,16,22.260,NYJ,,GNB,W 28-3,
13,1982,1982-09-12,1,23.161,NYJ,,MIA,L 28-45,
14,1982,1982-09-19,2,23.168,NYJ,@,NWE,W 31-7,
15,1982,1982-11-21,3,23.231,NYJ,,BAL,W 37-0,
16,1982,1982-11-28,4,23.238,NYJ,,GNB,W 15-13,
17,1982,1982-12-06,5,23.246,NYJ,@,DET,W 28-13,
18,1982,1982-12-12,6,23.252,NYJ,,TAM,W 32-17,
19,1982,1982-12-18,7,23.258,NYJ,@,MIA,L 19-20,
20,1982,1982-12-26,8,23.266,NYJ,@,MIN,W 42-14,
21,1982,1983-01-02,9,23.273,NYJ,@,KAN,L 13-37,
22,1983,1983-09-04,1,24.153,NYJ,@,SDG,W 41-29,
23,1983,1983-09-11,2,24.160,NYJ,,SEA,L 10-17,
24,1983,1983-09-18,3,24.167,NYJ,@,NWE,L 13-23,
25,1983,1983-09-25,4,24.174,NYJ,,RAM,W 27-24,
26,1983,1983-10-03,5,24.182,NYJ,@,BUF,W 34-10,
27,1983,1983-10-09,6,24.188,NYJ,@,CLE,L 7-10,
28,1983,1983-10-30,9,24.209,NYJ,@,SFO,W 27-13,
29,1983,1983-11-06,10,24.216,NYJ,,BAL,L 14-17,
30,1983,1983-11-13,11,24.223,NYJ,,BUF,L 17-24,
31,1983,1983-11-21,12,24.231,NYJ,@,NOR,W 31-28,
32,1983,1983-11-27,13,24.237,NYJ,,NWE,W 26-3,
33,1983,1983-12-04,14,24.244,NYJ,@,BAL,W 10-6,
34,1983,1983-12-10,15,24.250,NYJ,,PIT,L 7-34,1.0
35,1983,1983-12-16,16,24.256,NYJ,@,MIA,L 14-34,
36,1984,1984-09-02,1,25.151,NYJ,@,IND,W 23-14,
37,1984,1984-09-06,2,25.155,NYJ,,PIT,L 17-23,
38,1984,1984-09-16,3,25.165,NYJ,,CIN,W 43-23,
39,1984,1984-09-23,4,25.172,NYJ,@,BUF,W 28-26,
40,1984,1984-09-30,5,25.179,NYJ,,NWE,L 21-28,
41,1984,1984-10-14,7,25.193,NYJ,@,CLE,W 24-20,
42,1984,1984-10-21,8,25.200,NYJ,,KAN,W 28-7,
43,1984,1984-10-28,9,25.207,NYJ,@,NWE,L 20-30,
44,1984,1984-11-04,10,25.214,NYJ,,MIA,L 17-31,
45,1984,1984-11-11,11,25.221,NYJ,,IND,L 5-9,
46,1984,1984-11-18,12,25.228,NYJ,@,HOU,L 20-31,
47,1984,1984-11-26,13,25.236,NYJ,@,MIA,L 17-28,
48,1984,1984-12-02,14,25.242,NYJ,,NYG,L 10-20,
49,1984,1984-12-08,15,25.248,NYJ,,BUF,W 21-17,
50,1984,1984-12-16,16,25.256,NYJ,@,TAM,L 21-41,
51,1985,1985-12-14,15,26.254,NYJ,,CHI,L 6-19,
52,1985,1985-12-22,16,26.262,NYJ,,CLE,W 37-10,
