ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
51,1978,1978-12-03,14,25.326,SFO,@,NOR,L 13-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1978,1978-12-10,15,25.333,SFO,,TAM,W 6-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1978,1978-12-17,16,25.340,SFO,@,DET,L 14-33,1,50,50.00,0,9,42,4.67,1,5,9,55.56,85,0,1,48.1,0,0,9.44,4.44,0,0,,0,0,0,,0,1,6
54,1979,1979-09-02,1,26.234,SFO,@,MIN,L 22-28,4,107,26.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,1,6
55,1979,1979-09-09,2,26.241,SFO,,DAL,L 13-21,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,0,0
56,1979,1979-09-16,3,26.248,SFO,@,RAM,L 24-27,6,66,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,6,55,9.17,0,0,0
57,1979,1979-09-23,4,26.255,SFO,,NOR,L 21-30,8,144,18.00,2,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,12,12.00,0,2,12
58,1979,1979-09-30,5,26.262,SFO,@,SDG,L 9-31,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,14,7.00,0,0,0
59,1979,1979-10-07,6,26.269,SFO,,SEA,L 24-35,6,81,13.50,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0
60,1979,1979-10-14,7,26.276,SFO,@,NYG,L 16-32,5,66,13.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,1,6
61,1979,1979-10-21,8,26.283,SFO,,ATL,W 20-15,4,40,10.00,0,2,68,34.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,4,13,3.25,0,1,6
62,1979,1979-10-28,9,26.290,SFO,,CHI,L 27-28,8,94,11.75,2,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
63,1979,1979-11-04,10,26.297,SFO,@,OAK,L 10-23,5,45,9.00,0,1,5,5.00,0,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,0,0,,0,1,1,1.00,0,0,0
64,1979,1979-11-11,11,26.304,SFO,@,NOR,L 20-31,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
65,1979,1979-11-18,12,26.311,SFO,,DEN,L 28-38,3,29,9.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1979,1979-11-25,13,26.318,SFO,,RAM,L 20-26,1,38,38.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
67,1979,1979-12-02,14,26.325,SFO,@,STL,L 10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1979,1979-12-16,16,26.339,SFO,@,ATL,L 21-31,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
69,1980,1980-09-07,1,27.240,SFO,@,NOR,W 26-23,2,12,6.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
70,1980,1980-09-14,2,27.247,SFO,,STL,W 24-21,1,13,13.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0
71,1980,1980-09-21,3,27.254,SFO,@,NYJ,W 37-27,1,38,38.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,1,6
72,1980,1980-09-28,4,27.261,SFO,,ATL,L 17-20,5,132,26.40,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,11,5.50,0,1,6
73,1980,1980-10-05,5,27.268,SFO,@,RAM,L 26-48,3,54,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,22,7.33,0,1,6
74,1980,1980-10-12,6,27.275,SFO,@,DAL,L 14-59,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0
75,1980,1980-10-19,7,27.282,SFO,,RAM,L 17-31,3,32,10.67,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,32,32.00,0,1,6
76,1980,1980-10-26,8,27.289,SFO,,TAM,L 23-24,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,75,25.00,1,1,6
77,1980,1980-11-02,9,27.296,SFO,@,DET,L 13-17,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1980,1980-11-09,10,27.303,SFO,@,GNB,L 16-23,5,104,20.80,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,2,29,14.50,0,2,11,5.50,0,1,6
79,1980,1980-11-16,11,27.310,SFO,@,MIA,L 13-17,7,62,8.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,29,14.50,0,1,6
80,1980,1980-11-23,12,27.317,SFO,,NYG,W 12-0,4,38,9.50,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,3,8,2.67,0,0,0
81,1980,1980-11-30,13,27.324,SFO,,NWE,W 21-17,1,8,8.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
82,1980,1980-12-07,14,27.331,SFO,,NOR,W 38-35,5,38,7.60,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,62,20.67,1,2,12
83,1980,1980-12-14,15,27.338,SFO,@,ATL,L 10-35,3,67,22.33,0,1,4,4.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,7,3.50,0,0,0
84,1980,1980-12-21,16,27.345,SFO,,BUF,L 13-18,4,14,3.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,0,0
85,1981,1981-09-06,1,28.238,SFO,@,DET,L 17-24,8,94,11.75,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,16,8.00,0,1,6
86,1981,1981-09-13,2,28.245,SFO,,CHI,W 28-17,5,113,22.60,1,1,-3,-3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,4,40,10.00,0,1,6
87,1981,1981-09-20,3,28.252,SFO,@,ATL,L 17-34,3,36,12.00,1,1,8,8.00,0,0,0,,0,0,0,,0,,,,0,0,,0,2,9,4.50,0,1,6
88,1981,1981-09-27,4,28.259,SFO,,NOR,W 21-14,2,80,40.00,1,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,3,14,4.67,0,1,6
89,1981,1981-10-04,5,28.266,SFO,@,WAS,W 30-17,5,77,15.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,9,4.50,0,0,0
90,1981,1981-10-11,6,28.273,SFO,,DAL,W 45-14,5,74,14.80,1,0,0,,0,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,2,5,2.50,0,1,6
91,1981,1981-10-18,7,28.280,SFO,@,GNB,W 13-3,4,49,12.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,24,8.00,0,0,0
92,1981,1981-10-25,8,28.287,SFO,,RAM,W 20-17,5,79,15.80,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,9,4.50,0,1,6
93,1981,1981-11-01,9,28.294,SFO,@,PIT,W 17-14,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
94,1981,1981-11-08,10,28.301,SFO,,ATL,W 17-14,3,56,18.67,1,3,11,3.67,0,0,0,,0,0,0,,0,,,,0,0,,0,3,15,5.00,0,1,6
95,1981,1981-11-15,11,28.308,SFO,,CLE,L 12-15,3,35,11.67,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,2,22,11.00,0,0,0
96,1981,1981-11-22,12,28.315,SFO,@,RAM,W 33-31,5,124,24.80,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
97,1981,1981-11-29,13,28.322,SFO,,NYG,W 17-10,1,25,25.00,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,8,8.00,0,0,0
98,1981,1981-12-13,15,28.336,SFO,,HOU,W 28-6,3,56,18.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,2,1.00,0,0,0
99,1981,1981-12-20,16,28.343,SFO,@,NOR,W 21-17,5,38,7.60,1,1,16,16.00,0,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,1,6
100,1982,1982-09-12,1,29.244,SFO,,RAI,L 17-23,1,18,18.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
101,1982,1982-09-19,2,29.251,SFO,@,DEN,L 21-24,4,109,27.25,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
102,1982,1982-11-21,3,29.314,SFO,@,STL,W 31-20,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,6,41,6.83,0,0,0
103,1982,1982-11-28,4,29.321,SFO,,NOR,L 20-23,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12,6.00,0,0,0
104,1982,1982-12-02,5,29.325,SFO,@,RAM,W 30-24,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,37,18.50,0,0,0
105,1982,1982-12-11,6,29.334,SFO,,SDG,L 37-41,3,39,13.00,1,1,-4,-4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1982,1982-12-19,7,29.342,SFO,,ATL,L 7-17,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1982,1982-12-26,8,29.349,SFO,@,KAN,W 26-13,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,32,10.67,0,0,0
108,1982,1983-01-02,9,29.356,SFO,,RAM,L 20-21,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
109,1983,1983-09-03,1,30.235,SFO,,PHI,L 17-22,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1983,1983-09-08,2,30.240,SFO,@,MIN,W 48-17,2,28,14.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6,6.00,0,1,6
111,1983,1983-09-18,3,30.250,SFO,@,STL,W 42-27,3,121,40.33,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,11,11.00,0,2,12
112,1983,1983-09-25,4,30.257,SFO,,ATL,W 24-20,6,103,17.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,0,0
113,1983,1983-10-02,5,30.264,SFO,@,NWE,W 33-13,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,13,6.50,0,0,0
114,1983,1983-10-09,6,30.271,SFO,,RAM,L 7-10,3,74,24.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,1983,1983-10-16,7,30.278,SFO,@,NOR,W 32-13,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1983,1983-10-23,8,30.285,SFO,@,RAM,W 45-35,4,88,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1983,1983-11-20,12,30.313,SFO,@,ATL,L 24-28,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
118,1983,1983-11-27,13,30.320,SFO,@,CHI,L 3-13,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1983,1983-12-04,14,30.327,SFO,,TAM,W 35-21,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1983,1983-12-11,15,30.334,SFO,@,BUF,W 23-10,2,29,14.50,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,1983,1983-12-19,16,30.342,SFO,,DAL,W 42-17,1,77,77.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
122,1984,1984-09-02,1,31.235,SFO,@,DET,W 30-27,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1984,1984-09-10,2,31.243,SFO,,WAS,W 37-31,5,77,15.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1984,1984-09-16,3,31.249,SFO,,NOR,W 30-20,3,72,24.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
125,1984,1984-09-23,4,31.256,SFO,@,PHI,W 21-9,1,2,2.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
126,1984,1984-09-30,5,31.263,SFO,,ATL,W 14-5,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,1984,1984-10-21,8,31.284,SFO,@,HOU,W 34-21,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
128,1984,1984-10-28,9,31.291,SFO,@,RAM,W 33-0,6,94,15.67,1,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,1984,1984-11-04,10,31.298,SFO,,CIN,W 23-17,3,38,12.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
130,1984,1984-11-11,11,31.305,SFO,@,CLE,W 41-7,5,105,21.00,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
131,1984,1984-11-18,12,31.312,SFO,,TAM,W 24-17,2,24,12.00,0,1,3,3.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
132,1984,1984-11-25,13,31.319,SFO,@,NOR,W 35-3,3,63,21.00,1,1,47,47.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
133,1984,1984-12-02,14,31.326,SFO,@,ATL,W 35-17,1,64,64.00,1,2,20,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,1984,1984-12-08,15,31.332,SFO,,MIN,W 51-7,3,32,10.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
135,1984,1984-12-14,16,31.338,SFO,,RAM,W 19-16,3,87,29.00,1,1,-6,-6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
136,1985,1985-09-08,1,32.240,SFO,@,MIN,L 21-28,5,40,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
137,1985,1985-09-15,2,32.247,SFO,,ATL,W 35-16,5,48,9.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
138,1985,1985-09-22,3,32.254,SFO,@,RAI,W 34-10,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
139,1985,1985-09-29,4,32.261,SFO,,NOR,L 17-20,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
140,1985,1985-10-06,5,32.268,SFO,@,ATL,W 38-17,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
141,1985,1985-10-13,6,32.275,SFO,,CHI,L 10-26,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,,,0,
142,1985,1985-10-20,7,32.282,SFO,@,DET,L 21-23,1,3,3.00,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
143,1985,1985-10-27,8,32.289,SFO,@,RAM,W 28-14,2,11,5.50,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
144,1985,1985-11-03,9,32.296,SFO,,PHI,W 24-13,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
145,1985,1985-11-11,10,32.304,SFO,@,DEN,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,,,0,
146,1985,1985-11-17,11,32.310,SFO,,KAN,W 31-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,,,0,
147,1985,1985-11-25,12,32.318,SFO,,SEA,W 19-6,2,33,16.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
148,1985,1985-12-01,13,32.324,SFO,@,WAS,W 35-8,1,39,39.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
149,1985,1985-12-09,14,32.332,SFO,,RAM,L 20-27,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
150,1985,1985-12-15,15,32.338,SFO,@,NOR,W 31-19,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,,,,,0,
151,1985,1985-12-22,16,32.345,SFO,,DAL,W 31-16,1,17,17.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
