ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1973,1973-09-16,1,22.259,DAL,@,CHI,W 20-17,,,,,,,,,,,,,,,,,,
2,1973,1973-09-30,3,22.273,DAL,,STL,W 45-10,2,58,29.00,1,1,2,2.00,0,0,0,,0,1,3,3.00,0,1,6
3,1973,1973-10-14,5,22.287,DAL,@,RAM,L 31-37,0,0,,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
4,1973,1973-10-21,6,22.294,DAL,,NYG,W 45-28,0,0,,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
5,1973,1973-10-28,7,22.301,DAL,@,PHI,L 16-30,1,6,6.00,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
6,1973,1973-11-04,8,22.308,DAL,,CIN,W 38-10,0,0,,0,0,0,,0,0,0,,0,4,5,1.25,0,0,0
7,1973,1973-11-11,9,22.315,DAL,@,NYG,W 23-10,0,0,,0,0,0,,0,0,0,,0,1,6,6.00,0,0,0
8,1973,1973-11-18,10,22.322,DAL,,PHI,W 31-10,0,0,,0,0,0,,0,1,17,17.00,0,3,38,12.67,0,0,0
9,1973,1973-11-22,11,22.326,DAL,,MIA,L 7-14,0,0,,0,0,0,,0,1,20,20.00,0,2,-2,-1.00,0,0,0
10,1973,1973-12-02,12,22.336,DAL,@,DEN,W 22-10,0,0,,0,0,0,,0,1,7,7.00,0,3,15,5.00,0,0,0
11,1973,1973-12-09,13,22.343,DAL,,WAS,W 27-7,0,0,,0,0,0,,0,0,0,,0,1,10,10.00,0,0,0
12,1973,1973-12-16,14,22.350,DAL,@,STL,W 30-3,3,27,9.00,0,0,0,,0,0,0,,0,2,46,23.00,0,0,0
13,1974,1974-09-15,1,23.258,DAL,@,ATL,W 24-0,3,84,28.00,1,0,0,,0,0,0,,0,3,16,5.33,0,1,6
14,1974,1974-09-23,2,23.266,DAL,@,PHI,L 10-13,2,19,9.50,0,0,0,,0,0,0,,0,1,15,15.00,0,0,0
15,1974,1974-09-29,3,23.272,DAL,,NYG,L 6-14,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1974,1974-10-06,4,23.279,DAL,,MIN,L 21-23,1,58,58.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
17,1974,1974-10-13,5,23.286,DAL,@,STL,L 28-31,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1974,1974-10-20,6,23.293,DAL,,PHI,W 31-24,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1974,1974-10-27,7,23.300,DAL,@,NYG,W 21-7,1,46,46.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
20,1974,1974-11-03,8,23.307,DAL,,STL,W 17-14,4,60,15.00,0,1,-5,-5.00,0,0,0,,0,4,27,6.75,0,0,0
21,1974,1974-11-10,9,23.314,DAL,,SFO,W 20-14,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1974,1974-11-17,10,23.321,DAL,@,WAS,L 21-28,2,10,5.00,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
23,1974,1974-11-24,11,23.328,DAL,@,HOU,W 10-0,1,16,16.00,0,0,0,,0,0,0,,0,3,7,2.33,0,0,0
24,1974,1974-11-28,12,23.332,DAL,,WAS,W 24-23,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1974,1974-12-07,13,23.341,DAL,,CLE,W 41-17,3,92,30.67,2,0,0,,0,0,0,,0,0,0,,0,2,12
26,1974,1974-12-14,14,23.348,DAL,@,OAK,L 23-27,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1975,1975-09-21,1,24.264,DAL,,RAM,W 18-7,0,0,,0,1,3,3.00,0,0,0,,0,3,26,8.67,0,0,0
28,1975,1975-09-28,2,24.271,DAL,,STL,W 37-31,2,46,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1975,1975-10-06,3,24.279,DAL,@,DET,W 36-10,1,8,8.00,0,0,0,,0,0,0,,0,5,50,10.00,0,0,0
30,1975,1975-10-12,4,24.285,DAL,@,NYG,W 13-7,0,0,,0,0,0,,0,0,0,,0,1,27,27.00,0,0,0
31,1975,1975-10-19,5,24.292,DAL,,GNB,L 17-19,3,44,14.67,0,1,4,4.00,0,0,0,,0,4,24,6.00,0,0,0
32,1975,1975-10-26,6,24.299,DAL,@,PHI,W 20-17,1,46,46.00,0,0,0,,0,0,0,,0,4,75,18.75,1,1,6
33,1975,1975-11-02,7,24.306,DAL,@,WAS,L 24-30,2,20,10.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
34,1975,1975-11-10,8,24.314,DAL,,KAN,L 31-34,3,84,28.00,2,0,0,,0,0,0,,0,2,26,13.00,0,2,12
35,1975,1975-11-16,9,24.320,DAL,@,NWE,W 34-31,2,46,23.00,1,0,0,,0,0,0,,0,2,9,4.50,0,1,6
36,1975,1975-11-23,10,24.327,DAL,,PHI,W 27-17,2,10,5.00,0,0,0,,0,0,0,,0,3,30,10.00,0,0,0
37,1975,1975-11-30,11,24.334,DAL,,NYG,W 14-3,3,82,27.33,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
38,1975,1975-12-07,12,24.341,DAL,@,STL,L 17-31,,,,,,,,,,,,,,,,,,
39,1975,1975-12-13,13,24.347,DAL,,WAS,W 31-10,2,65,32.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
40,1975,1975-12-21,14,24.355,DAL,@,NYJ,W 31-21,0,0,,0,0,0,,0,0,0,,0,2,11,5.50,0,0,0
41,1976,1976-09-12,1,25.256,DAL,,PHI,W 27-7,3,73,24.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1976,1976-09-19,2,25.263,DAL,@,NOR,W 24-6,2,51,25.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
