ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1985,1985-09-08,1,22.096,CLE,,STL,L 24-27,0,0,,0,1,4,4.00,0
2,1985,1985-09-16,2,22.104,CLE,,PIT,W 17-7,0,0,,0,0,0,,0
3,1985,1985-09-22,3,22.110,CLE,@,DAL,L 7-20,0,0,,0,0,0,,0
4,1985,1985-09-29,4,22.117,CLE,@,SDG,W 21-7,6,28,4.67,0,0,0,,0
5,1985,1985-10-06,5,22.124,CLE,,NWE,W 24-20,0,0,,0,0,0,,0
6,1985,1985-10-13,6,22.131,CLE,@,HOU,W 21-6,2,4,2.00,0,0,0,,0
7,1985,1985-10-20,7,22.138,CLE,,RAI,L 20-21,0,0,,0,0,0,,0
8,1986,1986-11-30,13,23.179,TAM,@,MIN,L 13-45,0,0,,0,1,21,21.00,0
9,1986,1986-12-21,16,23.200,TAM,@,STL,L 17-21,1,3,3.00,0,0,0,,0
