ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2002,2002-09-22,3,22.088,ATL,,CIN,W 30-3,*,16,26,61.54,174,2,0,106.9,1,11,6.69,8.23,5,56,11.20,0,0,0,0,,0,0.0%,,,0,0,0.0,,
12,2002,2002-10-06,4,22.102,ATL,,TAM,L 6-20,*,4,12,33.33,37,0,0,42.7,3,14,3.08,3.08,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
13,2002,2002-10-20,6,22.116,ATL,,CAR,W 30-0,*,16,22,72.73,178,0,0,96.4,1,8,8.09,8.09,6,91,15.17,1,1,0,16,,0,0.0%,16.00,,1,6,0.0,,
14,2002,2002-10-27,7,22.123,ATL,@,NOR,W 37-35,*,16,24,66.67,195,0,0,91.5,3,9,8.13,8.13,10,91,9.10,2,0,0,0,,0,0.0%,,,2,12,0.0,,
15,2002,2002-11-03,8,22.130,ATL,,BAL,W 20-17,*,12,24,50.00,136,0,1,50.0,3,21,5.67,3.79,7,-5,-0.71,0,0,0,0,,0,0.0%,,,0,0,0.0,,
16,2002,2002-11-10,9,22.137,ATL,@,PIT,T 34-34,*,24,46,52.17,294,1,0,79.4,3,15,6.39,6.83,10,38,3.80,1,0,0,0,,0,0.0%,,,1,6,0.0,,
17,2002,2002-11-17,10,22.144,ATL,,NOR,W 24-17,*,11,23,47.83,160,2,1,81.8,3,23,6.96,6.74,7,55,7.86,1,0,0,0,,0,0.0%,,,1,6,0.0,,
18,2002,2002-11-24,11,22.151,ATL,@,CAR,W 41-0,*,19,24,79.17,272,2,0,141.7,0,0,11.33,13.00,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
19,2002,2002-12-01,12,22.158,ATL,@,MIN,W 30-24,*,11,28,39.29,173,1,1,57.6,2,21,6.18,5.29,10,173,17.30,2,0,0,0,,0,0.0%,,,2,12,0.0,,
20,2002,2002-12-08,13,22.165,ATL,@,TAM,L 10-34,*,12,25,48.00,125,1,1,59.6,1,6,5.00,4.00,6,9,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
21,2002,2002-12-15,14,22.172,ATL,,SEA,L 24-30,*,21,38,55.26,240,2,2,70.1,2,17,6.32,5.00,13,40,3.08,0,0,0,0,,0,0.0%,,,0,0,0.0,,
22,2002,2002-12-22,15,22.179,ATL,,DET,W 36-15,*,20,38,52.63,337,2,1,89.5,1,1,8.87,8.74,8,42,5.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
23,2002,2002-12-29,16,22.186,ATL,@,CLE,L 16-24,*,17,40,42.50,240,1,1,60.4,2,14,6.00,5.38,6,38,6.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
24,2003,2003-11-30,12,23.157,ATL,@,HOU,L 13-17,,8,11,72.73,60,0,0,85.4,1,2,5.45,5.45,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
25,2003,2003-12-07,13,23.164,ATL,,CAR,W 20-14,*,16,33,48.48,179,0,1,52.5,3,23,5.42,4.06,14,141,10.07,1,0,0,0,,0,0.0%,,,1,6,0.0,,
26,2003,2003-12-14,14,23.171,ATL,@,IND,L 7-38,*,6,19,31.58,47,0,1,19.0,4,37,2.47,0.11,4,30,7.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
27,2003,2003-12-20,15,23.177,ATL,@,TAM,W 30-28,*,8,15,53.33,119,2,0,119.2,0,0,7.93,10.60,12,39,3.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
28,2003,2003-12-28,16,23.185,ATL,,JAX,W 21-14,*,12,22,54.55,180,2,1,93.0,1,2,8.18,7.95,7,29,4.14,0,0,0,0,,0,0.0%,,,0,0,0.0,,
29,2004,2004-09-12,1,24.078,ATL,@,SFO,W 21-19,*,13,22,59.09,163,1,1,78.4,4,31,7.41,6.27,6,10,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
30,2004,2004-09-19,2,24.085,ATL,,STL,W 34-17,*,14,19,73.68,179,1,0,120.3,1,5,9.42,10.47,12,109,9.08,0,0,0,0,,0,0.0%,,,0,0,0.0,,
31,2004,2004-09-26,3,24.092,ATL,,ARI,W 6-3,*,10,20,50.00,115,0,1,46.9,6,26,5.75,3.50,8,68,8.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2004,2004-10-03,4,24.099,ATL,@,CAR,W 27-10,*,10,18,55.56,148,0,0,82.6,0,0,8.22,8.22,7,35,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
33,2004,2004-10-10,5,24.106,ATL,,DET,L 10-17,*,18,29,62.07,196,0,1,67.6,6,35,6.76,5.21,5,29,5.80,0,0,0,0,,0,0.0%,,,0,0,0.0,,
34,2004,2004-10-17,6,24.113,ATL,,SDG,W 21-20,*,12,21,57.14,218,2,1,104.9,3,12,10.38,10.14,9,35,3.89,1,0,0,0,,0,0.0%,,,1,6,0.0,,
35,2004,2004-10-24,7,24.120,ATL,@,KAN,L 10-56,*,7,21,33.33,119,0,2,13.9,4,25,5.67,1.38,6,62,10.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
36,2004,2004-10-31,8,24.127,ATL,@,DEN,W 41-28,*,18,24,75.00,252,2,0,136.1,1,5,10.50,12.17,12,115,9.58,0,0,0,0,,0,0.0%,,,0,0,0.0,,
37,2004,2004-11-14,9,24.141,ATL,,TAM,W 24-14,*,8,16,50.00,147,1,1,76.8,5,27,9.19,7.63,9,73,8.11,0,0,0,0,,0,0.0%,,,0,0,0.0,,
38,2004,2004-11-21,10,24.148,ATL,@,NYG,W 14-10,*,12,20,60.00,115,2,0,109.4,2,18,5.75,7.75,15,104,6.93,0,0,0,0,,0,0.0%,,,0,0,0.0,,
39,2004,2004-11-28,11,24.155,ATL,,NOR,W 24-21,*,16,29,55.17,212,2,1,87.1,2,2,7.31,7.14,10,69,6.90,1,0,0,0,,0,0.0%,,,1,6,0.0,,
40,2004,2004-12-05,12,24.162,ATL,@,TAM,L 0-27,*,13,27,48.15,115,0,2,29.1,5,23,4.26,0.93,8,81,10.13,0,0,0,0,,0,0.0%,,,0,0,0.0,,
41,2004,2004-12-12,13,24.169,ATL,,OAK,W 35-10,*,13,20,65.00,145,0,0,86.5,1,10,7.25,7.25,2,31,15.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
42,2004,2004-12-18,14,24.175,ATL,,CAR,W 34-31,*,11,28,39.29,154,2,2,51.8,4,29,5.50,3.71,8,68,8.50,1,0,0,0,,0,0.0%,,,1,6,0.0,,
43,2004,2005-01-02,16,24.190,ATL,@,SEA,L 26-28,*,6,7,85.71,35,1,0,127.1,2,18,5.00,7.86,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,,
44,2005,2005-09-12,1,25.078,ATL,,PHI,W 14-10,*,12,23,52.17,156,0,1,55.7,4,37,6.78,4.83,11,68,6.18,1,0,0,0,,0,0.0%,,,1,6,0.0,,
45,2005,2005-09-18,2,25.084,ATL,@,SEA,L 18-21,*,11,19,57.89,123,1,0,94.8,3,15,6.47,7.53,8,43,5.38,0,0,0,0,,0,0.0%,,,0,0,0.0,,
46,2005,2005-09-25,3,25.091,ATL,@,BUF,W 24-16,*,15,27,55.56,167,2,1,83.4,0,0,6.19,6.00,9,64,7.11,0,0,0,0,,0,0.0%,,,0,0,0.0,,
47,2005,2005-10-02,4,25.098,ATL,,MIN,W 30-10,*,6,8,75.00,49,1,0,129.7,1,5,6.13,8.63,4,58,14.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
48,2005,2005-10-16,6,25.112,ATL,@,NOR,W 34-31,*,11,23,47.83,112,1,1,58.6,1,6,4.87,3.78,8,51,6.38,0,0,0,0,,0,0.0%,,,0,0,0.0,,
49,2005,2005-10-24,7,25.120,ATL,,NYJ,W 27-14,*,11,26,42.31,116,0,3,16.3,3,11,4.46,-0.73,9,18,2.00,2,0,0,0,,0,0.0%,,,2,12,0.0,,
50,2005,2005-11-06,8,25.133,ATL,@,MIA,W 17-10,*,22,31,70.97,228,1,0,102.6,3,8,7.35,8.00,8,38,4.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
51,2005,2005-11-13,9,25.140,ATL,,GNB,L 25-33,*,20,30,66.67,209,2,0,108.9,3,17,6.97,8.30,7,20,2.86,1,0,0,0,,0,0.0%,,,1,6,0.0,,
52,2005,2005-11-20,10,25.147,ATL,,TAM,L 27-30,*,21,38,55.26,306,2,0,99.2,2,12,8.05,9.11,4,17,4.25,0,0,0,0,,0,0.0%,,,0,0,0.0,,
53,2005,2005-11-24,11,25.151,ATL,@,DET,W 27-7,*,12,22,54.55,146,2,1,86.6,0,0,6.64,6.41,6,57,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
54,2005,2005-12-04,12,25.161,ATL,@,CAR,L 6-24,*,17,35,48.57,171,0,2,39.1,4,23,4.89,2.31,4,27,6.75,0,0,0,0,,0,0.0%,,,0,0,0.0,,
55,2005,2005-12-12,13,25.169,ATL,,NOR,W 36-17,*,12,23,52.17,231,1,1,83.8,0,0,10.04,8.96,6,38,6.33,2,0,0,0,,0,0.0%,,,2,12,0.0,,
56,2005,2005-12-18,14,25.175,ATL,@,CHI,L 3-16,*,13,32,40.63,122,0,2,25.8,2,5,3.81,1.00,6,35,5.83,0,1,1,-14,-14.00,0,100.0%,-14.00,,0,0,0.0,,
57,2005,2005-12-24,15,25.181,ATL,@,TAM,L 24-27,*,16,26,61.54,161,2,0,104.8,4,34,6.19,7.73,11,63,5.73,0,0,0,0,,0,0.0%,,,0,0,0.0,,
58,2005,2006-01-01,16,25.189,ATL,,CAR,L 11-44,*,15,24,62.50,115,0,1,56.8,3,28,4.79,2.92,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
59,2006,2006-09-10,1,26.076,ATL,@,CAR,W 20-6,*,10,22,45.45,140,2,0,96.8,1,7,6.36,8.18,7,48,6.86,0,0,0,0,,0,0.0%,,,0,0,0.0,,
60,2006,2006-09-17,2,26.083,ATL,,TAM,W 14-3,*,10,15,66.67,92,1,1,77.6,3,16,6.13,4.47,14,127,9.07,1,0,0,0,,0,0.0%,,,1,6,0.0,,
61,2006,2006-09-25,3,26.091,ATL,@,NOR,L 3-23,*,12,31,38.71,137,0,0,52.8,5,25,4.42,4.42,6,57,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
62,2006,2006-10-01,4,26.097,ATL,,ARI,W 32-10,*,13,22,59.09,153,0,1,61.4,2,10,6.95,4.91,11,101,9.18,0,0,0,0,,0,0.0%,,,0,0,0.0,,
63,2006,2006-10-15,5,26.111,ATL,,NYG,L 14-27,*,14,27,51.85,154,0,1,53.6,7,48,5.70,4.04,8,68,8.50,1,0,0,0,,0,0.0%,,,1,6,0.0,,
64,2006,2006-10-22,6,26.118,ATL,,PIT,W 41-38,*,18,30,60.00,232,4,2,96.1,1,6,7.73,7.40,5,40,8.00,0,1,1,1,1.00,0,100.0%,1.00,,0,0,0.0,,
65,2006,2006-10-29,7,26.125,ATL,@,CIN,W 29-27,*,19,27,70.37,291,3,0,142.7,2,14,10.78,13.00,9,55,6.11,0,0,0,0,,0,0.0%,,,0,0,0.0,,
66,2006,2006-11-05,8,26.132,ATL,@,DET,L 14-30,*,17,32,53.13,163,1,2,52.0,2,9,5.09,2.91,10,80,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
67,2006,2006-11-12,9,26.139,ATL,,CLE,L 13-17,*,16,40,40.00,197,1,2,43.4,1,3,4.93,3.18,7,74,10.57,0,0,0,0,,0,0.0%,,,0,0,0.0,,
68,2006,2006-11-19,10,26.146,ATL,@,BAL,L 10-24,*,11,21,52.38,127,1,0,86.8,5,45,6.05,7.00,6,54,9.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
69,2006,2006-11-26,11,26.153,ATL,,NOR,L 13-31,*,9,24,37.50,84,0,0,47.9,3,32,3.50,3.50,12,166,13.83,0,0,0,0,,0,0.0%,,,0,0,0.0,,
70,2006,2006-12-03,12,26.160,ATL,@,WAS,W 24-14,*,8,16,50.00,122,2,0,115.1,1,9,7.63,10.13,10,59,5.90,0,0,0,0,,0,0.0%,,,0,0,0.0,,
71,2006,2006-12-10,13,26.167,ATL,@,TAM,W 17-6,*,14,23,60.87,155,0,1,62.8,2,14,6.74,4.78,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
72,2006,2006-12-16,14,26.173,ATL,,DAL,L 28-38,*,16,24,66.67,237,4,1,121.0,4,21,9.88,11.33,8,56,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
73,2006,2006-12-24,15,26.181,ATL,,CAR,L 3-10,*,9,20,45.00,109,0,2,22.7,3,15,5.45,0.95,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
74,2006,2006-12-31,16,26.188,ATL,@,PHI,L 17-24,*,8,14,57.14,81,1,0,97.6,3,29,5.79,7.21,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,,
75,2009,2009-09-27,3,29.093,PHI,,KAN,W 34-14,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2009,2009-10-11,4,29.107,PHI,,TAM,W 33-14,,1,3,33.33,1,0,0,42.4,0,0,0.33,0.33,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
77,2009,2009-10-18,5,29.114,PHI,@,OAK,L 9-13,,0,0,,0,0,0,,0,,,,1,-4,-4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
78,2009,2009-10-26,6,29.122,PHI,@,WAS,W 27-17,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,3,9,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
79,2009,2009-11-01,7,29.128,PHI,,NYG,W 40-17,,0,0,,0,0,0,,0,,,,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
80,2009,2009-11-08,8,29.135,PHI,,DAL,L 16-20,,0,0,,0,0,0,,0,,,,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2009,2009-11-15,9,29.142,PHI,@,SDG,L 23-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
82,2009,2009-11-22,10,29.149,PHI,@,CHI,W 24-20,,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,1,34,34.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
83,2009,2009-11-29,11,29.156,PHI,,WAS,W 27-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
84,2009,2009-12-06,12,29.163,PHI,@,ATL,W 34-7,,2,2,100.00,48,1,0,158.3,0,0,24.00,34.00,4,17,4.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
85,2009,2009-12-13,13,29.170,PHI,@,NYG,W 45-38,,1,2,50.00,32,0,0,95.8,0,0,16.00,16.00,3,11,3.67,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
86,2009,2009-12-20,14,29.177,PHI,,SFO,W 27-13,*,0,0,,0,0,0,,0,,,,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
87,2010,2010-09-12,1,30.078,PHI,,GNB,L 20-27,*,16,24,66.67,175,1,0,101.9,3,11,7.29,8.13,11,103,9.36,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2010,2010-09-19,2,30.085,PHI,@,DET,W 35-32,*,21,34,61.76,284,2,0,108.0,5,36,8.35,9.53,8,37,4.63,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
89,2010,2010-09-26,3,30.092,PHI,@,JAX,W 28-3,*,17,31,54.84,291,3,0,119.2,3,24,9.39,11.32,4,30,7.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
90,2010,2010-10-03,4,30.099,PHI,,WAS,L 12-17,*,5,7,71.43,49,0,0,90.8,0,0,7.00,7.00,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2010,2010-11-07,8,30.134,PHI,,IND,W 26-24,*,17,29,58.62,218,1,0,93.7,3,11,7.52,8.21,10,74,7.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
92,2010,2010-11-15,9,30.142,PHI,@,WAS,W 59-28,*,20,28,71.43,333,4,0,150.7,1,1,11.89,14.75,8,80,10.00,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
93,2010,2010-11-21,10,30.148,PHI,,NYG,W 27-17,*,24,38,63.16,258,0,0,83.0,3,14,6.79,6.79,11,34,3.09,1,0,0,0,,0,0.0%,,1,1,8,0.0,0,0
94,2010,2010-11-28,11,30.155,PHI,@,CHI,L 26-31,*,29,44,65.91,333,2,1,94.2,4,40,7.57,7.45,9,44,4.89,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
95,2010,2010-12-02,12,30.159,PHI,,HOU,W 34-24,*,22,33,66.67,302,2,1,103.3,1,1,9.15,9.00,10,48,4.80,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
96,2010,2010-12-12,13,30.169,PHI,@,DAL,W 30-27,*,16,26,61.54,270,2,2,90.2,2,12,10.38,8.46,8,16,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
97,2010,2010-12-19,14,30.176,PHI,@,NYG,W 38-31,*,21,35,60.00,242,3,1,97.6,3,21,6.91,7.34,10,130,13.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
98,2010,2010-12-28,15,30.185,PHI,,MIN,L 14-24,*,25,43,58.14,263,1,1,74.1,6,39,6.12,5.53,8,63,7.88,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
99,2011,2011-09-11,1,31.077,PHI,@,STL,W 31-13,*,14,32,43.75,187,2,0,83.7,3,20,5.84,7.09,11,97,8.82,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
100,2011,2011-09-18,2,31.084,PHI,@,ATL,L 31-35,*,19,28,67.86,242,2,1,103.6,0,0,8.64,8.46,6,25,4.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
101,2011,2011-09-25,3,31.091,PHI,,NYG,L 16-29,*,16,23,69.57,176,0,1,73.8,1,6,7.65,5.70,7,31,4.43,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
102,2011,2011-10-02,4,31.098,PHI,,SFO,L 23-24,*,30,46,65.22,416,2,1,99.5,2,11,9.04,8.93,8,75,9.38,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
103,2011,2011-10-09,5,31.105,PHI,@,BUF,L 24-31,*,26,40,65.00,315,2,4,66.1,0,0,7.88,4.38,6,90,15.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
104,2011,2011-10-16,6,31.112,PHI,@,WAS,W 20-13,*,18,31,58.06,237,1,1,79.6,2,7,7.65,6.84,7,54,7.71,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
105,2011,2011-10-30,7,31.126,PHI,,DAL,W 34-7,*,21,28,75.00,279,2,0,129.9,4,23,9.96,11.39,7,50,7.14,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
106,2011,2011-11-07,8,31.134,PHI,,CHI,L 24-30,*,21,38,55.26,213,0,1,60.5,1,2,5.61,4.42,5,34,6.80,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
107,2011,2011-11-13,9,31.140,PHI,,ARI,L 17-21,*,16,34,47.06,128,0,2,32.5,2,5,3.76,1.12,8,79,9.88,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
108,2011,2011-12-11,13,31.168,PHI,@,MIA,W 26-10,*,15,30,50.00,208,1,1,69.9,4,20,6.93,6.10,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
109,2011,2011-12-18,14,31.175,PHI,,NYJ,W 45-19,*,15,22,68.18,274,1,1,107.0,0,0,12.45,11.32,5,32,6.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
110,2011,2011-12-24,15,31.181,PHI,@,DAL,W 20-7,*,18,32,56.25,293,2,0,107.9,2,12,9.16,10.41,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
111,2011,2012-01-01,16,31.189,PHI,,WAS,W 34-10,*,24,39,61.54,335,3,1,104.1,2,20,8.59,8.97,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
112,2012,2012-09-09,1,32.075,PHI,@,CLE,W 17-16,*,29,56,51.79,317,2,4,51.0,2,11,5.66,3.16,7,32,4.57,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
113,2012,2012-09-16,2,32.082,PHI,,BAL,W 24-23,*,23,32,71.88,371,1,2,94.7,2,14,11.59,9.41,10,34,3.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
114,2012,2012-09-23,3,32.089,PHI,@,ARI,L 6-27,*,17,37,45.95,217,0,0,64.8,5,23,5.86,5.86,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
115,2012,2012-09-30,4,32.096,PHI,,NYG,W 19-17,*,19,30,63.33,241,1,0,99.4,2,10,8.03,8.70,6,49,8.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
116,2012,2012-10-07,5,32.103,PHI,@,PIT,L 14-16,*,20,30,66.67,175,2,0,104.2,3,7,5.83,7.17,5,16,3.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
117,2012,2012-10-14,6,32.110,PHI,,DET,L 23-26,*,28,46,60.87,311,2,2,77.4,3,25,6.76,5.67,9,59,6.56,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
118,2012,2012-10-28,7,32.124,PHI,,ATL,L 17-30,*,21,35,60.00,191,1,0,84.3,3,13,5.46,6.03,7,42,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
119,2012,2012-11-05,8,32.132,PHI,@,NOR,L 13-28,*,22,41,53.66,272,1,1,72.4,7,46,6.63,6.02,6,53,8.83,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
120,2012,2012-11-11,9,32.138,PHI,,DAL,L 23-38,*,6,9,66.67,70,1,0,127.1,0,0,7.78,10.00,3,7,2.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
121,2012,2012-12-30,16,32.187,PHI,@,NYG,L 7-42,*,19,35,54.29,197,1,1,68.4,1,4,5.63,4.91,5,25,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
122,2013,2013-09-09,1,33.075,PHI,@,WAS,W 33-27,*,15,25,60.00,203,2,0,112.6,3,23,8.12,9.72,9,54,6.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
123,2013,2013-09-15,2,33.081,PHI,,SDG,L 30-33,*,23,36,63.89,428,2,0,123.4,2,17,11.89,13.00,5,34,6.80,1,0,0,-2,,0,0.0%,,,1,6,0.0,0,0
124,2013,2013-09-19,3,33.085,PHI,,KAN,L 16-26,*,13,30,43.33,201,1,2,49.4,6,34,6.70,4.37,4,99,24.75,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
125,2013,2013-09-29,4,33.095,PHI,@,DEN,L 20-52,*,14,27,51.85,248,0,0,83.6,3,13,9.19,9.19,8,41,5.13,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
126,2013,2013-10-06,5,33.102,PHI,@,NYG,W 36-21,*,6,14,42.86,105,0,0,69.0,0,0,7.50,7.50,7,79,11.29,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
127,2013,2013-10-27,8,33.123,PHI,,NYG,L 7-15,*,6,9,66.67,30,0,1,31.9,1,12,3.33,-1.67,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
128,2013,2013-12-22,15,33.179,PHI,,CHI,W 54-11,,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
129,2014,2014-09-07,1,34.073,NYJ,,OAK,W 19-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
130,2014,2014-09-14,2,34.080,NYJ,@,GNB,L 24-31,,0,0,,0,0,0,,1,3,,,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
131,2014,2014-09-22,3,34.088,NYJ,,CHI,L 19-27,,0,0,,0,0,0,,0,0,,,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
132,2014,2014-10-05,5,34.101,NYJ,@,SDG,L 0-31,,8,19,42.11,47,0,0,49.7,2,14,2.47,2.47,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
133,2014,2014-10-16,7,34.112,NYJ,@,NWE,L 25-27,,0,0,,0,0,0,,0,0,,,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
