ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-09-17,1,21.322,CLE,,DAL,L 14-21,1,3,3.00,0,2,21,10.50,0,0,0,0,0,0
2,1967,1967-09-24,2,21.329,CLE,@,DET,L 14-31,4,98,24.50,0,1,51,51.00,0,0,0,0,0,0
3,1967,1967-10-07,4,21.342,CLE,,PIT,W 21-10,2,42,21.00,0,3,8,2.67,0,0,0,0,0,0
4,1967,1967-10-15,5,21.350,CLE,,STL,W 20-16,3,55,18.33,0,1,-2,-2.00,0,0,0,0,0,0
5,1967,1967-10-22,6,21.357,CLE,,CHI,W 24-0,0,0,,0,3,11,3.67,0,0,0,0,0,0
6,1967,1967-10-29,7,21.364,CLE,@,NYG,L 34-38,2,61,30.50,0,1,30,30.00,0,0,0,0,0,0
7,1967,1967-11-05,8,22.006,CLE,@,PIT,W 34-14,1,26,26.00,0,2,71,35.50,1,1,6,0,0,0
8,1967,1967-11-12,9,22.013,CLE,@,GNB,L 7-55,4,103,25.75,0,0,0,,0,0,0,0,0,0
9,1967,1967-11-19,10,22.020,CLE,,MIN,W 14-10,1,42,42.00,0,1,4,4.00,0,0,0,1,9,0
10,1967,1967-11-26,11,22.027,CLE,,WAS,W 42-37,2,36,18.00,0,1,8,8.00,0,0,0,0,0,0
11,1967,1967-12-03,12,22.034,CLE,,NYG,W 24-14,1,63,63.00,0,0,0,,0,0,0,0,0,0
12,1967,1967-12-10,13,22.041,CLE,@,STL,W 20-16,3,126,42.00,0,1,1,1.00,0,0,0,0,0,0
13,1967,1967-12-17,14,22.048,CLE,@,PHI,L 24-28,3,53,17.67,0,2,26,13.00,0,0,0,0,0,0
14,1968,1968-09-29,3,22.335,CLE,,RAM,L 6-24,1,18,18.00,0,2,0,0.00,0,0,0,0,0,0
15,1968,1968-10-05,4,22.341,CLE,,PIT,W 31-24,1,22,22.00,0,0,0,,0,0,0,1,44,0
16,1968,1968-10-13,5,22.349,CLE,,STL,L 21-27,4,58,14.50,0,2,10,5.00,0,0,0,0,0,0
17,1968,1968-10-20,6,22.356,CLE,@,BAL,W 30-20,1,21,21.00,0,2,0,0.00,0,0,0,1,19,0
18,1968,1968-10-27,7,22.363,CLE,,ATL,W 30-7,0,0,,0,1,1,1.00,0,0,0,1,24,0
19,1968,1968-11-03,8,23.004,CLE,@,SFO,W 33-21,0,0,,0,0,0,,0,0,0,1,17,0
20,1968,1968-11-10,9,23.011,CLE,,NOR,W 35-17,0,0,,0,0,0,,0,0,0,1,32,0
21,1968,1968-11-17,10,23.018,CLE,@,PIT,W 45-24,1,33,33.00,0,0,0,,0,0,0,1,0,0
22,1968,1968-11-24,11,23.025,CLE,,PHI,W 47-13,0,0,,0,0,0,,0,0,0,1,26,0
23,1968,1968-12-01,12,23.032,CLE,,NYG,W 45-10,0,0,,0,1,0,0.00,0,0,0,1,0,0
24,1968,1968-12-08,13,23.039,CLE,@,WAS,W 24-21,0,0,,0,1,0,0.00,0,0,0,0,0,0
25,1970,1970-10-25,6,24.360,CLE,@,MIA,W 28-0,,,,,,,,,,,,,
26,1970,1970-11-15,9,25.016,CLE,@,CIN,L 10-14,,,,,,,,,,,,,
27,1970,1970-11-22,10,25.023,CLE,,HOU,W 28-14,,,,,,,,,,,,,
28,1970,1970-11-29,11,25.030,CLE,@,PIT,L 9-28,,,,,,,,,,,,,
29,1970,1970-12-07,12,25.038,CLE,@,HOU,W 21-10,,,,,,,,,,,,,
30,1970,1970-12-12,13,25.043,CLE,,DAL,L 2-6,,,,,,,,,,,,,
31,1970,1970-12-20,14,25.051,CLE,@,DEN,W 27-13,0,0,,0,0,0,,0,0,0,1,0,0
32,1971,1971-09-19,1,25.324,CLE,,HOU,W 31-0,,,,,,,,,,,,,
33,1971,1971-09-26,2,25.331,CLE,@,BAL,W 14-13,,,,,,,,,,,,,
34,1971,1971-10-04,3,25.339,CLE,,OAK,L 20-34,0,0,,0,0,0,,0,0,0,1,3,0
35,1971,1971-10-10,4,25.345,CLE,,PIT,W 27-17,,,,,,,,,,,,,
36,1971,1971-10-17,5,25.352,CLE,@,CIN,W 27-24,,,,,,,,,,,,,
37,1971,1971-10-24,6,25.359,CLE,,DEN,L 0-27,,,,,,,,,,,,,
38,1971,1971-10-31,7,26.001,CLE,,ATL,L 14-31,,,,,,,,,,,,,
39,1971,1971-11-21,10,26.022,CLE,,NWE,W 27-7,0,0,,0,0,0,,0,0,0,1,15,0
40,1971,1971-11-28,11,26.029,CLE,@,HOU,W 37-24,,,,,,,,,,,,,
41,1971,1971-12-05,12,26.036,CLE,,CIN,W 31-27,,,,,,,,,,,,,
42,1971,1971-12-12,13,26.043,CLE,@,NOR,W 21-17,,,,,,,,,,,,,
43,1971,1971-12-19,14,26.050,CLE,@,WAS,W 20-13,,,,,,,,,,,,,
44,1972,1972-09-17,1,26.323,CLE,,GNB,L 10-26,,,,,,,,,,,,,
45,1972,1972-09-24,2,26.330,CLE,@,PHI,W 27-17,,,,,,,,,,,,,
46,1972,1972-10-01,3,26.337,CLE,,CIN,W 27-6,0,0,,0,0,0,,0,0,0,1,0,0
47,1972,1972-10-08,4,26.344,CLE,,KAN,L 7-31,,,,,,,,,,,,,
48,1972,1972-10-15,5,26.351,CLE,,CHI,L 0-17,0,0,,0,0,0,,0,0,0,1,10,0
49,1972,1972-10-22,6,26.358,CLE,@,HOU,W 23-17,,,,,,,,,,,,,
50,1972,1972-10-29,7,26.365,CLE,@,DEN,W 27-20,,,,,,,,,,,,,
51,1972,1972-11-05,8,27.006,CLE,,HOU,W 20-0,,,,,,,,,,,,,
52,1972,1972-11-13,9,27.014,CLE,@,SDG,W 21-17,0,0,,0,0,0,,0,0,0,1,0,0
53,1972,1972-11-19,10,27.020,CLE,,PIT,W 26-24,,,,,,,,,,,,,
54,1972,1972-11-26,11,27.027,CLE,,BUF,W 27-10,,,,,,,,,,,,,
55,1972,1972-12-03,12,27.034,CLE,@,PIT,L 0-30,,,,,,,,,,,,,
56,1972,1972-12-09,13,27.040,CLE,@,CIN,W 27-24,,,,,,,,,,,,,
57,1972,1972-12-17,14,27.048,CLE,@,NYJ,W 26-10,,,,,,,,,,,,,
58,1973,1973-09-16,1,27.321,CLE,,BAL,W 24-14,,,,,,,,,,,,,
59,1973,1973-09-23,2,27.328,CLE,@,PIT,L 6-33,0,0,,0,0,0,,0,0,0,1,13,0
60,1973,1973-09-30,3,27.335,CLE,,NYG,W 12-10,,,,,,,,,,,,,
61,1973,1973-10-07,4,27.342,CLE,,CIN,W 17-10,,,,,,,,,,,,,
62,1973,1973-10-15,5,27.350,CLE,,MIA,L 9-17,0,0,,0,0,0,,0,0,0,1,20,0
63,1973,1973-10-21,6,27.356,CLE,,HOU,W 42-13,,,,,,,,,,,,,
64,1973,1973-10-28,7,27.363,CLE,,SDG,T 16-16,,,,,,,,,,,,,
65,1973,1973-11-04,8,28.005,CLE,@,MIN,L 3-26,,,,,,,,,,,,,
66,1973,1973-11-11,9,28.012,CLE,@,HOU,W 23-13,,,,,,,,,,,,,
67,1973,1973-11-18,10,28.019,CLE,@,OAK,W 7-3,,,,,,,,,,,,,
68,1973,1973-11-25,11,28.026,CLE,,PIT,W 21-16,,,,,,,,,,,,,
69,1973,1973-12-02,12,28.033,CLE,@,KAN,T 20-20,,,,,,,,,,,,,
70,1973,1973-12-09,13,28.040,CLE,@,CIN,L 17-34,,,,,,,,,,,,,
71,1974,1974-09-15,1,28.320,DET,@,CHI,L 9-17,0,0,,0,0,0,,0,0,0,1,14,0
