ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,1999,1999-10-17,6,22.180,DEN,,GNB,W 31-10,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
2,1999,1999-11-07,9,22.201,DEN,@,SDG,W 33-17,,,,,,,0.0%,,,,,,,,,,
3,1999,1999-11-14,10,22.208,DEN,@,SEA,L 17-20,,,,,,,0.0%,,,,,,,,,,
4,1999,1999-11-22,11,22.216,DEN,,OAK,W 27-21,,,,,,,0.0%,,,,,,,,,,
5,1999,1999-12-05,12,22.229,DEN,,KAN,L 10-16,,,,,,,0.0%,,,,,,,,,,
6,1999,1999-12-13,13,22.237,DEN,@,JAX,L 24-27,,,,,,,0.0%,,,,,,,,,,
7,1999,1999-12-19,14,22.243,DEN,,SEA,W 36-30,,,,,,,0.0%,,,,,,,,,,
8,1999,1999-12-25,15,22.249,DEN,@,DET,W 17-7,,,,,,,0.0%,,,,,,,,,,
9,1999,2000-01-02,16,22.257,DEN,,SDG,L 6-12,,,,,,,0.0%,,,,,,,,,,
10,2000,2000-09-04,1,23.137,DEN,@,STL,L 36-41,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,,
11,2000,2000-09-10,2,23.143,DEN,,ATL,W 42-14,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,,
12,2000,2000-09-17,3,23.150,DEN,@,OAK,W 33-24,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,,
13,2000,2000-09-24,4,23.157,DEN,,KAN,L 22-23,,0,,,,,0.0%,,,,,,,,,,
14,2000,2000-10-01,5,23.164,DEN,,NWE,L 19-28,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
15,2000,2000-10-08,6,23.171,DEN,@,SDG,W 21-7,,,,,,,0.0%,,,,,,,,,,
16,2000,2000-10-15,7,23.178,DEN,,CLE,W 44-10,*,5,4,46,11.50,0,80.0%,9.20,0,0,,0,0,0,0.0,,
17,2000,2000-10-22,8,23.185,DEN,@,CIN,L 21-31,*,10,6,44,7.33,0,60.0%,4.40,0,0,,0,0,0,0.0,,
18,2000,2000-11-05,9,23.199,DEN,@,NYJ,W 30-23,,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,,
19,2000,2000-11-13,10,23.207,DEN,,OAK,W 27-24,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,,
20,2000,2000-11-19,11,23.213,DEN,,SDG,W 38-37,,3,2,15,7.50,1,66.7%,5.00,0,0,,0,1,6,0.0,,
21,2000,2000-11-26,12,23.220,DEN,@,SEA,W 38-31,,3,3,73,24.33,1,100.0%,24.33,0,0,,0,1,6,0.0,,
22,2000,2000-12-03,13,23.227,DEN,@,NOR,W 38-23,,2,1,44,44.00,0,50.0%,22.00,0,0,,0,0,0,0.0,,
23,2000,2000-12-10,14,23.234,DEN,,SEA,W 31-24,,1,,,,,0.0%,,,,,,,,,,
24,2000,2000-12-17,15,23.241,DEN,@,KAN,L 7-20,,,,,,,0.0%,,,,,,,,,,
25,2000,2000-12-23,16,23.247,DEN,,SFO,W 38-9,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,0.0,,
26,2001,2001-09-10,1,24.143,DEN,,NYG,W 31-20,,2,2,55,27.50,0,100.0%,27.50,0,0,,0,0,0,0.0,,
27,2001,2001-09-23,2,24.156,DEN,@,ARI,W 38-17,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,0.0,,
28,2001,2001-09-30,3,24.163,DEN,,BAL,L 13-20,,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,0.0,,
29,2001,2001-10-14,5,24.177,DEN,@,SEA,L 21-34,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,,
30,2001,2001-10-21,6,24.184,DEN,@,SDG,L 10-27,,9,6,54,9.00,1,66.7%,6.00,0,0,,0,1,6,0.0,,
31,2001,2001-10-28,7,24.191,DEN,,NWE,W 31-20,,8,6,94,15.67,0,75.0%,11.75,0,0,,0,0,0,0.0,,
32,2001,2001-11-05,8,24.199,DEN,@,OAK,L 28-38,,8,7,74,10.57,1,87.5%,9.25,0,0,,0,1,6,0.0,,
33,2001,2001-11-11,9,24.205,DEN,,SDG,W 26-16,,6,5,47,9.40,1,83.3%,7.83,0,0,,0,1,6,0.0,,
34,2001,2001-11-18,10,24.212,DEN,,WAS,L 10-17,,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,0.0,,
35,2001,2001-11-22,11,24.216,DEN,@,DAL,W 26-24,,5,2,39,19.50,0,40.0%,7.80,0,0,,0,0,0,0.0,,
36,2001,2001-12-02,12,24.226,DEN,@,MIA,L 10-21,,6,4,31,7.75,1,66.7%,5.17,0,0,,0,1,6,0.0,,
37,2001,2001-12-09,13,24.233,DEN,,SEA,W 20-7,,5,2,17,8.50,1,40.0%,3.40,0,0,,0,1,6,0.0,,
38,2001,2001-12-16,14,24.240,DEN,@,KAN,L 23-26,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,,
39,2001,2002-01-06,16,24.261,DEN,@,IND,L 10-29,,7,4,20,5.00,1,57.1%,2.86,0,0,,0,1,6,0.0,,
40,2002,2002-10-13,6,25.176,MIA,@,DEN,W 24-22,,,,,,,0.0%,,,,,,,,,,
41,2002,2002-10-20,7,25.183,MIA,,BUF,L 10-23,,2,1,26,26.00,0,50.0%,13.00,0,0,,0,0,0,0.0,,
42,2002,2002-11-04,8,25.198,MIA,@,GNB,L 10-24,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,,
43,2002,2002-11-10,9,25.204,MIA,@,NYJ,L 10-13,,,,,,,0.0%,,,,,,,,,,
44,2002,2002-11-17,10,25.211,MIA,,BAL,W 26-7,,0,,,,,0.0%,,,,,,,,,,
45,2002,2002-11-24,11,25.218,MIA,,SDG,W 30-3,,,,,,,0.0%,,,,,,,,,,
46,2002,2002-12-01,12,25.225,MIA,@,BUF,L 21-38,,,,,,,0.0%,,,,,,,,,,
47,2002,2002-12-09,13,25.233,MIA,,CHI,W 27-9,,0,,,,,0.0%,,,,,,,,,,
48,2002,2002-12-15,14,25.239,MIA,,OAK,W 23-17,,,,,,,0.0%,,,,,,,,,,
49,2002,2002-12-21,15,25.245,MIA,@,MIN,L 17-20,,,,,,,0.0%,,,,,,,,,,
50,2002,2002-12-29,16,25.253,MIA,@,NWE,L 24-27,,0,,,,,0.0%,,,,,,,,,,
51,2003,2003-09-07,1,26.140,CHI,@,SFO,L 7-49,*,3,2,9,4.50,1,66.7%,3.00,0,0,,0,1,6,0.0,,
52,2003,2003-09-14,2,26.147,CHI,@,MIN,L 13-24,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,0.0,,
53,2003,2003-09-29,3,26.162,CHI,,GNB,L 23-38,*,6,6,63,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,,
54,2003,2003-10-05,4,26.168,CHI,,OAK,W 24-21,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,,
55,2003,2003-10-12,5,26.175,CHI,@,NOR,L 13-20,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,0.0,,
56,2003,2003-10-19,6,26.182,CHI,@,SEA,L 17-24,*,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,0.0,,
57,2003,2003-11-02,8,26.196,CHI,,SDG,W 20-7,*,3,1,31,31.00,0,33.3%,10.33,0,0,,0,0,0,0.0,,
58,2003,2003-11-09,9,26.203,CHI,@,DET,L 10-12,*,6,4,39,9.75,1,66.7%,6.50,0,0,,0,1,6,0.0,,
59,2003,2003-11-16,10,26.210,CHI,,STL,L 21-23,*,8,4,44,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,,
60,2003,2003-11-23,11,26.217,CHI,@,DEN,W 19-10,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,0.0,,
61,2003,2003-11-30,12,26.224,CHI,,ARI,W 28-3,*,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0,0.0,,
62,2003,2003-12-07,13,26.231,CHI,@,GNB,L 21-34,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,0.0,,
63,2003,2003-12-14,14,26.238,CHI,,MIN,W 13-10,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
64,2003,2003-12-21,15,26.245,CHI,,WAS,W 27-24,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,0.0,,
65,2003,2003-12-28,16,26.252,CHI,@,KAN,L 3-31,*,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,,
66,2004,2004-09-12,1,27.145,CHI,,DET,L 16-20,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,0.0,,
67,2004,2004-09-19,2,27.152,CHI,@,GNB,W 21-10,*,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,0.0,,
68,2004,2004-09-26,3,27.159,CHI,@,MIN,L 22-27,,0,,,,,0.0%,,,,,,,,,,
69,2004,2004-10-03,4,27.166,CHI,,PHI,L 9-19,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,,
70,2004,2004-10-17,5,27.180,CHI,,WAS,L 10-13,*,2,,,,,0.0%,,,,,,,,,,
71,2004,2004-10-24,6,27.187,CHI,@,TAM,L 7-19,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,0.0,,
72,2004,2004-10-31,7,27.194,CHI,,SFO,W 23-13,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,,
73,2004,2004-11-07,8,27.201,CHI,@,NYG,W 28-21,*,2,,,,,0.0%,,,,,,,,,,
74,2004,2004-11-14,9,27.208,CHI,@,TEN,W 19-17,*,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,0.0,,
75,2004,2004-11-21,10,27.215,CHI,,IND,L 10-41,*,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,0.0,,
76,2004,2004-11-25,11,27.219,CHI,@,DAL,L 7-21,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,,
77,2004,2004-12-05,12,27.229,CHI,,MIN,W 24-14,*,9,6,58,9.67,1,66.7%,6.44,0,0,,0,1,6,0.0,,
78,2004,2004-12-19,14,27.243,CHI,,HOU,L 5-24,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,,
79,2004,2004-12-26,15,27.250,CHI,@,DET,L 13-19,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,0.0,,
80,2004,2005-01-02,16,27.257,CHI,,GNB,L 14-31,*,7,3,20,6.67,0,42.9%,2.86,0,0,,0,0,0,0.0,,
81,2005,2005-09-11,1,28.144,CHI,@,WAS,L 7-9,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0,0.0,,
82,2005,2005-09-18,2,28.151,CHI,,DET,W 38-6,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,,
83,2005,2005-09-25,3,28.158,CHI,,CIN,L 7-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
84,2005,2005-10-09,4,28.172,CHI,@,CLE,L 10-20,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,,
85,2005,2005-10-16,5,28.179,CHI,,MIN,W 28-3,*,4,4,19,4.75,2,100.0%,4.75,0,0,,0,2,12,0.0,,
86,2005,2005-10-23,6,28.186,CHI,,BAL,W 10-6,*,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,0.0,,
87,2005,2005-10-30,7,28.193,CHI,@,DET,W 19-13,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,0.0,,
88,2005,2005-11-06,8,28.200,CHI,@,NOR,W 20-17,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,,
89,2005,2005-11-13,9,28.207,CHI,,SFO,W 17-9,*,2,2,43,21.50,0,100.0%,21.50,0,0,,0,0,0,0.0,,
90,2005,2005-11-20,10,28.214,CHI,,CAR,W 13-3,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
91,2005,2005-11-27,11,28.221,CHI,@,TAM,W 13-10,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,,
92,2005,2005-12-04,12,28.228,CHI,,GNB,W 19-7,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,0.0,,
93,2005,2005-12-11,13,28.235,CHI,@,PIT,L 9-21,*,4,1,27,27.00,0,25.0%,6.75,0,0,,0,0,0,0.0,,
94,2005,2005-12-18,14,28.242,CHI,,ATL,W 16-3,*,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
95,2005,2005-12-25,15,28.249,CHI,@,GNB,W 24-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
96,2005,2006-01-01,16,28.256,CHI,@,MIN,L 10-34,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
97,2006,2006-09-10,1,29.143,CHI,@,GNB,W 26-0,*,8,5,77,15.40,0,62.5%,9.63,0,0,,0,0,0,0.0,,
98,2006,2006-09-17,2,29.150,CHI,,DET,W 34-7,*,5,5,85,17.00,1,100.0%,17.00,0,0,,0,1,6,0.0,,
99,2006,2006-09-24,3,29.157,CHI,@,MIN,W 19-16,*,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,0,0.0,,
100,2006,2006-10-01,4,29.164,CHI,,SEA,W 37-6,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,0,0,0.0,,
101,2006,2006-10-08,5,29.171,CHI,,BUF,W 40-7,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
102,2006,2006-10-16,6,29.179,CHI,@,ARI,W 24-23,*,9,4,61,15.25,0,44.4%,6.78,0,0,,0,0,0,0.0,,
103,2006,2006-10-29,7,29.192,CHI,,SFO,W 41-10,*,8,6,86,14.33,2,75.0%,10.75,0,0,,0,2,12,0.0,,
104,2006,2006-11-05,8,29.199,CHI,,MIA,L 13-31,*,8,3,38,12.67,0,37.5%,4.75,0,0,,0,0,0,0.0,,
105,2006,2006-11-12,9,29.206,CHI,@,NYG,W 38-20,*,2,1,2,2.00,1,50.0%,1.00,0,0,,0,1,6,0.0,,
106,2006,2006-11-19,10,29.213,CHI,@,NYJ,W 10-0,*,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,,
107,2006,2006-11-26,11,29.220,CHI,@,NWE,L 13-17,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,,
108,2006,2006-12-03,12,29.227,CHI,,MIN,W 23-13,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
109,2006,2006-12-11,13,29.235,CHI,@,STL,W 42-27,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
110,2006,2006-12-17,14,29.241,CHI,,TAM,W 34-31,*,10,7,125,17.86,2,70.0%,12.50,0,0,,0,2,12,0.0,,
111,2006,2006-12-24,15,29.248,CHI,@,DET,W 26-21,*,3,3,36,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,,
112,2006,2006-12-31,16,29.255,CHI,,GNB,L 7-26,*,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
113,2007,2007-09-09,1,30.142,CHI,@,SDG,L 3-14,*,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,0.0,,
114,2007,2007-09-16,2,30.149,CHI,,KAN,W 20-10,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,0.0,,
115,2007,2007-09-23,3,30.156,CHI,,DAL,L 10-34,*,4,2,58,29.00,0,50.0%,14.50,0,0,,0,0,0,0.0,,
116,2007,2007-09-30,4,30.163,CHI,@,DET,L 27-37,*,10,7,44,6.29,1,70.0%,4.40,0,0,,0,1,6,0.0,,
117,2007,2007-10-07,5,30.170,CHI,@,GNB,W 27-20,*,4,3,62,20.67,1,75.0%,15.50,0,0,,0,1,6,0.0,,
118,2007,2007-10-14,6,30.177,CHI,,MIN,L 31-34,*,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,0.0,,
119,2007,2007-10-21,7,30.184,CHI,@,PHI,W 19-16,*,5,5,32,6.40,0,100.0%,6.40,0,0,,0,0,0,0.0,,
120,2007,2007-10-28,8,30.191,CHI,,DET,L 7-16,*,6,1,11,11.00,0,16.7%,1.83,0,0,,0,0,0,0.0,,
121,2007,2007-11-11,9,30.205,CHI,@,OAK,W 17-6,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,,
122,2007,2007-11-18,10,30.212,CHI,@,SEA,L 23-30,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,,
123,2007,2007-11-25,11,30.219,CHI,,DEN,W 37-34,*,4,2,61,30.50,0,50.0%,15.25,0,0,,0,0,0,0.0,,
124,2007,2007-12-02,12,30.226,CHI,,NYG,L 16-21,*,5,5,76,15.20,1,100.0%,15.20,0,0,,0,1,6,0.0,,
125,2007,2007-12-06,13,30.230,CHI,@,WAS,L 16-24,*,6,3,33,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,,
126,2007,2007-12-17,14,30.241,CHI,@,MIN,L 13-20,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
127,2007,2007-12-23,15,30.247,CHI,,GNB,W 35-7,*,3,2,13,6.50,1,66.7%,4.33,0,0,,0,1,6,0.0,,
128,2007,2007-12-30,16,30.254,CHI,,NOR,W 33-25,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
129,2008,2008-09-07,1,31.140,CHI,@,IND,W 29-13,*,6,2,46,23.00,0,33.3%,7.67,0,0,,0,0,0,0.0,0,0
130,2008,2008-09-14,2,31.147,CHI,@,CAR,L 17-20,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
131,2008,2008-09-21,3,31.154,CHI,,TAM,L 24-27,*,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0
132,2008,2008-09-28,4,31.161,CHI,,PHI,W 24-20,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,0.0,0,0
133,2008,2008-10-05,5,31.168,CHI,@,DET,W 34-7,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,0.0,0,0
134,2008,2008-10-12,6,31.175,CHI,@,ATL,L 20-22,*,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,0.0,0,0
135,2008,2008-10-19,7,31.182,CHI,,MIN,W 48-41,*,4,3,59,19.67,0,75.0%,14.75,0,0,,0,0,0,0.0,0,0
136,2008,2008-11-02,8,31.196,CHI,,DET,W 27-23,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
137,2008,2008-11-09,9,31.203,CHI,,TEN,L 14-21,*,5,3,10,3.33,0,60.0%,2.00,0,0,,0,0,0,0.0,0,0
138,2008,2008-11-16,10,31.210,CHI,@,GNB,L 3-37,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,0.0,0,0
139,2008,2008-11-23,11,31.217,CHI,@,STL,W 27-3,*,6,5,40,8.00,0,83.3%,6.67,0,0,,0,0,0,0.0,0,0
140,2008,2008-11-30,12,31.224,CHI,@,MIN,L 14-34,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
141,2008,2008-12-07,13,31.231,CHI,,JAX,W 23-10,*,3,2,8,4.00,1,66.7%,2.67,0,0,,0,1,6,0.0,0,0
142,2008,2008-12-11,14,31.235,CHI,,NOR,W 27-24,*,8,3,11,3.67,0,37.5%,1.38,0,0,,0,0,0,0.0,1,0
143,2008,2008-12-22,15,31.246,CHI,,GNB,W 20-17,*,8,4,37,9.25,0,50.0%,4.63,0,0,,0,0,0,0.0,0,0
144,2008,2008-12-28,16,31.252,CHI,@,HOU,L 24-31,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
145,2009,2009-09-13,1,32.146,CHI,@,GNB,L 15-21,*,4,1,23,23.00,0,25.0%,5.75,0,0,,0,0,0,0.0,0,0
146,2009,2009-10-04,4,32.167,CHI,,DET,W 48-24,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
147,2009,2009-10-18,5,32.181,CHI,@,ATL,L 14-21,,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,0.0,0,0
148,2009,2009-10-25,6,32.188,CHI,@,CIN,L 10-45,,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,0.0,0,0
149,2009,2009-11-01,7,32.195,CHI,,CLE,W 30-6,,4,,,,,0.0%,,,,,,,,,,
150,2009,2009-11-08,8,32.202,CHI,,ARI,L 21-41,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0
151,2009,2009-11-12,9,32.206,CHI,@,SFO,L 6-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
152,2009,2009-12-13,13,32.237,CHI,,GNB,L 14-21,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
153,2009,2009-12-20,14,32.244,CHI,@,BAL,L 7-31,*,,,,,,0.0%,,,,,,,,,,
154,2009,2009-12-28,15,32.252,CHI,,MIN,W 36-30,*,7,5,39,7.80,1,71.4%,5.57,0,0,,0,1,6,0.0,0,0
155,2009,2010-01-03,16,32.258,CHI,@,DET,W 37-23,*,2,2,7,3.50,1,100.0%,3.50,0,0,,0,1,6,0.0,0,0
156,2010,2010-09-12,1,33.145,CHI,,DET,W 19-14,,,,,,,0.0%,,,,,,,,,,
157,2010,2010-09-19,2,33.152,CHI,@,DAL,W 27-20,,,,,,,0.0%,,,,,,,,,,
158,2010,2010-09-27,3,33.160,CHI,,GNB,W 20-17,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0
159,2010,2010-10-17,6,33.180,CHI,,SEA,L 20-23,,,,,,,0.0%,,,,,,,,,,
160,2010,2011-01-02,16,33.257,CHI,@,GNB,L 3-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
