ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
32,1996,1996-12-22,16,31.348,SDG,,DEN,W 16-10,,0,0,,0,0,0,,0,0,0,,,,,,6,276,46.00,0
33,1997,1997-08-31,1,32.234,SDG,@,NWE,L 7-41,,0,0,,0,0,0,,0,0,0,,,,,,7,365,52.14,0
34,1997,1997-09-07,2,32.241,SDG,@,NOR,W 20-6,,0,0,,0,0,0,,0,0,0,,,,,,7,274,39.14,0
35,1997,1997-09-14,3,32.248,SDG,,CAR,L 7-26,,0,0,,0,0,0,,0,0,0,,,,,,4,203,50.75,1
36,1997,1997-09-21,4,32.255,SDG,@,SEA,L 22-26,,0,0,,0,0,0,,0,0,0,,,,,,4,210,52.50,0
37,1997,1997-09-28,5,32.262,SDG,,BAL,W 21-17,,0,0,,0,0,0,,0,0,0,,,,,,4,202,50.50,0
38,1997,1997-10-05,6,32.269,SDG,@,OAK,W 25-10,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
39,1997,1997-10-16,7,32.280,SDG,@,KAN,L 3-31,,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
40,1997,1997-10-26,8,32.290,SDG,,IND,W 35-19,,0,0,,0,0,0,,0,0,0,,,,,,2,98,49.00,0
41,1997,1997-11-02,9,32.297,SDG,@,CIN,L 31-38,,0,0,,0,0,0,,0,0,0,,,,,,10,486,48.60,0
42,1997,1997-11-09,10,32.304,SDG,,SEA,L 31-37,,0,0,,0,0,0,,0,0,0,,,,,,6,258,43.00,0
43,1997,1997-11-16,11,32.311,SDG,,OAK,L 13-38,,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
44,1997,1997-11-23,12,32.318,SDG,@,SFO,L 10-17,,0,0,,0,0,0,,0,0,0,,,,,,6,284,47.33,0
45,1997,1997-11-30,13,32.325,SDG,,DEN,L 28-38,,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
46,1997,1997-12-07,14,32.332,SDG,,ATL,L 3-14,,0,0,,0,0,0,,0,0,0,,,,,,4,156,39.00,0
47,1997,1997-12-14,15,32.339,SDG,,KAN,L 7-29,,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
48,1997,1997-12-21,16,32.346,SDG,@,DEN,L 3-38,,0,0,,0,0,0,,0,0,0,,,,,,6,274,45.67,0
49,1998,1998-09-06,1,33.240,SDG,,BUF,W 16-14,,0,0,,0,0,0,,0,0,0,,0,0,,,5,236,47.20,0
50,1998,1998-09-13,2,33.247,SDG,@,TEN,W 13-7,,0,0,,0,0,0,,0,0,0,,0,0,,,3,138,46.00,0
51,1998,1998-09-20,3,33.254,SDG,@,KAN,L 7-23,,0,0,,0,0,0,,0,0,0,,0,0,,,7,302,43.14,0
52,1998,1998-09-27,4,33.261,SDG,,NYG,L 16-34,,0,0,,0,0,0,,0,0,0,,0,0,,,5,234,46.80,0
53,1998,1998-10-04,5,33.268,SDG,@,IND,L 12-17,,0,0,,0,0,0,,0,0,0,,0,0,,,4,143,35.75,0
54,1998,1998-10-11,6,33.275,SDG,@,OAK,L 6-7,,0,0,,0,0,0,,0,0,0,,0,0,,,11,522,47.45,0
55,1998,1998-10-18,7,33.282,SDG,,PHI,W 13-10,,0,0,,0,0,0,,0,0,0,,0,0,,,8,382,47.75,0
56,1998,1998-10-25,8,33.289,SDG,,SEA,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,6,280,46.67,0
57,1998,1998-11-08,9,33.303,SDG,@,DEN,L 10-27,,0,0,,0,0,0,,0,0,0,,0,0,,,8,258,32.25,0
58,1998,1998-11-15,10,33.310,SDG,,BAL,W 14-13,,0,0,,0,0,0,,0,0,0,,0,0,,,10,421,42.10,0
59,1998,1998-11-22,11,33.317,SDG,,KAN,W 38-37,,0,0,,0,0,0,,0,0,0,,0,0,,,4,189,47.25,0
60,1998,1998-11-29,12,33.324,SDG,,DEN,L 16-31,,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
61,1998,1998-12-06,13,33.331,SDG,@,WAS,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,5,232,46.40,0
62,1998,1998-12-13,14,33.338,SDG,@,SEA,L 17-38,,0,0,,0,0,0,,0,0,0,,0,0,,,4,185,46.25,0
63,1998,1998-12-20,15,33.345,SDG,,OAK,L 10-17,,0,0,,0,0,0,,0,0,0,,0,0,,,5,214,42.80,0
64,1998,1998-12-27,16,33.352,SDG,@,ARI,L 13-16,,0,0,,0,0,0,,0,0,0,,0,0,,,5,228,45.60,0
65,1999,1999-09-19,1,34.253,SDG,@,CIN,W 34-7,,0,0,,0,0,0,,0,0,0,,,,,,7,328,46.86,0
66,1999,1999-09-26,2,34.260,SDG,,IND,L 19-27,,0,0,,0,0,0,,0,0,0,,,,,,8,307,38.38,0
67,1999,1999-10-03,3,34.267,SDG,,KAN,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,9,356,39.56,0
68,1999,1999-10-10,4,34.274,SDG,@,DET,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,5,255,51.00,0
69,1999,1999-10-17,5,34.281,SDG,,SEA,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,5,235,47.00,0
70,1999,1999-10-24,6,34.288,SDG,,GNB,L 3-31,,0,0,,0,0,0,,0,0,0,,,,,,3,105,35.00,0
71,1999,1999-10-31,7,34.295,SDG,@,KAN,L 0-34,,0,0,,0,0,0,,0,0,0,,,,,,8,322,40.25,0
72,1999,1999-11-07,8,34.302,SDG,,DEN,L 17-33,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
73,1999,1999-11-14,9,34.309,SDG,@,OAK,L 9-28,,0,0,,0,0,0,,0,0,0,,,,,,5,246,49.20,0
74,1999,1999-11-21,10,34.316,SDG,,CHI,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,6,265,44.17,0
75,1999,1999-11-28,11,34.323,SDG,@,MIN,L 27-35,,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
76,1999,1999-12-05,12,34.330,SDG,,CLE,W 23-10,,0,0,,0,0,0,,0,0,0,,,,,,3,109,36.33,0
77,1999,1999-12-12,13,34.337,SDG,@,SEA,W 19-16,,0,0,,0,0,0,,0,0,0,,,,,,5,213,42.60,0
78,1999,1999-12-19,14,34.344,SDG,@,MIA,L 9-12,,0,0,,0,0,0,,0,0,0,,,,,,9,416,46.22,0
79,1999,1999-12-26,15,34.351,SDG,,OAK,W 23-20,,1,0,0.00,0,0,0,,0,0,0,,,,,,4,210,52.50,0
80,1999,2000-01-02,16,34.358,SDG,@,DEN,W 12-6,,0,0,,0,0,0,,0,0,0,,,,,,5,241,48.20,0
81,2000,2000-09-03,1,35.238,SDG,@,OAK,L 6-9,,0,0,,0,0,0,,0,0,0,,,,,,7,346,49.43,0
82,2000,2000-09-10,2,35.245,SDG,,NOR,L 27-28,,0,0,,0,0,0,,0,0,0,,,,,,4,177,44.25,0
83,2000,2000-09-17,3,35.252,SDG,@,KAN,L 10-42,,0,0,,0,0,0,,0,0,0,,,,,,6,342,57.00,0
84,2000,2000-09-24,4,35.259,SDG,,SEA,L 12-20,,0,0,,0,0,0,,0,0,0,,,,,,6,270,45.00,0
85,2000,2000-10-01,5,35.266,SDG,@,STL,L 31-57,,0,0,,0,0,0,,0,0,0,,,,,,3,165,55.00,0
86,2000,2000-10-08,6,35.273,SDG,,DEN,L 7-21,,0,0,,0,0,0,,0,0,0,,,,,,8,374,46.75,0
87,2000,2000-10-15,7,35.280,SDG,@,BUF,L 24-27,,0,0,,0,0,0,,0,0,0,,,,,,7,293,41.86,0
88,2000,2000-10-29,8,35.294,SDG,,OAK,L 13-15,,0,0,,0,0,0,,0,0,0,,,,,,5,235,47.00,0
89,2000,2000-11-05,9,35.301,SDG,@,SEA,L 15-17,,0,0,,0,0,0,,0,0,0,,,,,,2,55,27.50,0
90,2000,2000-11-12,10,35.308,SDG,,MIA,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,6,289,48.17,0
91,2000,2000-11-19,11,35.315,SDG,@,DEN,L 37-38,,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
92,2000,2000-11-26,12,35.322,SDG,,KAN,W 17-16,,0,0,,0,0,0,,0,0,0,,,,,,8,388,48.50,0
93,2000,2000-12-03,13,35.329,SDG,,SFO,L 17-45,,0,0,,0,0,0,,0,0,0,,,,,,6,249,41.50,0
94,2000,2000-12-10,14,35.336,SDG,@,BAL,L 3-24,,0,0,,0,0,0,,0,0,0,,,,,,4,180,45.00,0
95,2000,2000-12-17,15,35.343,SDG,@,CAR,L 22-30,,0,0,,0,0,0,,0,0,0,,,,,,9,343,38.11,0
96,2000,2000-12-24,16,35.350,SDG,,PIT,L 21-34,,0,0,,0,0,0,,0,0,0,,,,,,8,410,51.25,0
97,2001,2001-09-09,1,36.243,SDG,,WAS,W 30-3,,0,0,,0,0,0,,0,0,0,,,,,,3,121,40.33,0
98,2001,2001-09-23,2,36.257,SDG,@,DAL,W 32-21,,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
99,2001,2001-09-30,3,36.264,SDG,,CIN,W 28-14,,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
100,2001,2001-10-07,4,36.271,SDG,@,CLE,L 16-20,,0,0,,0,0,0,,0,0,0,,,,,,7,285,40.71,0
101,2001,2001-10-14,5,36.278,SDG,@,NWE,L 26-29,,0,0,,0,0,0,,0,0,0,,,,,,4,172,43.00,0
102,2001,2001-10-21,6,36.285,SDG,,DEN,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,5,212,42.40,0
103,2001,2001-10-28,7,36.292,SDG,,BUF,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,4,167,41.75,0
104,2001,2001-11-04,8,36.299,SDG,,KAN,L 20-25,,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
105,2001,2001-11-11,9,36.306,SDG,@,DEN,L 16-26,,0,0,,0,0,0,,0,0,0,,,,,,5,279,55.80,0
106,2001,2001-11-18,10,36.313,SDG,@,OAK,L 24-34,,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
107,2001,2001-11-25,11,36.320,SDG,,ARI,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,3,153,51.00,0
108,2001,2001-12-02,12,36.327,SDG,@,SEA,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
109,2001,2001-12-09,13,36.334,SDG,@,PHI,L 14-24,,0,0,,0,0,0,,0,0,0,,,,,,7,309,44.14,0
110,2001,2001-12-15,14,36.340,SDG,,OAK,L 6-13,,0,0,,0,0,0,,0,0,0,,,,,,5,198,39.60,0
111,2001,2001-12-23,15,36.348,SDG,@,KAN,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,4,153,38.25,0
112,2001,2001-12-30,16,36.355,SDG,,SEA,L 22-25,,0,0,,0,0,0,,0,0,0,,,,,,5,221,44.20,0
113,2002,2002-09-08,1,37.242,SDG,@,CIN,W 34-6,,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
114,2002,2002-09-15,2,37.249,SDG,,HOU,W 24-3,,0,0,,0,0,0,,0,0,0,,,,,,10,393,39.30,0
115,2002,2002-09-22,3,37.256,SDG,@,ARI,W 23-15,,0,0,,0,0,0,,0,0,0,,,,,,6,232,38.67,0
116,2002,2002-09-29,4,37.263,SDG,,NWE,W 21-14,,0,0,,0,0,0,,0,0,0,,,,,,3,120,40.00,0
117,2002,2002-10-06,5,37.270,SDG,@,DEN,L 9-26,,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,1
118,2002,2002-10-13,6,37.277,SDG,,KAN,W 35-34,,0,0,,0,0,0,,0,0,0,,,,,,2,79,39.50,1
119,2002,2002-10-20,7,37.284,SDG,@,OAK,W 27-21,,0,0,,0,0,0,,0,0,0,,,,,,7,295,42.14,0
120,2002,2002-11-03,8,37.298,SDG,,NYJ,L 13-44,,0,0,,0,0,0,,0,0,0,,,,,,7,278,39.71,0
121,2002,2002-11-10,9,37.305,SDG,@,STL,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,5,172,34.40,0
122,2002,2002-11-17,10,37.312,SDG,,SFO,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,7,326,46.57,0
123,2002,2002-11-24,11,37.319,SDG,@,MIA,L 3-30,,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
124,2002,2002-12-01,12,37.326,SDG,,DEN,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,5,209,41.80,0
125,2002,2002-12-08,13,37.333,SDG,,OAK,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,4,167,41.75,0
126,2002,2002-12-15,14,37.340,SDG,@,BUF,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,8,329,41.13,0
127,2002,2002-12-22,15,37.347,SDG,@,KAN,L 22-24,,0,0,,0,0,0,,0,0,0,,,,,,6,280,46.67,0
128,2002,2002-12-29,16,37.354,SDG,,SEA,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,6,206,34.33,0
129,2003,2003-09-07,1,38.241,SDG,@,KAN,L 14-27,,0,0,,0,0,0,,0,0,0,,0,,,,7,303,43.29,0
130,2003,2003-09-14,2,38.248,SDG,,DEN,L 13-37,,0,0,,0,0,0,,0,0,0,,0,,,,5,214,42.80,0
131,2003,2003-09-21,3,38.255,SDG,,BAL,L 10-24,,0,0,,0,0,0,,0,0,0,,0,,,,4,184,46.00,0
132,2003,2003-09-28,4,38.262,SDG,@,OAK,L 31-34,,0,0,,0,0,0,,0,0,0,,0,,,,7,300,42.86,0
133,2003,2003-10-05,5,38.269,SDG,@,JAX,L 21-27,,0,0,,0,0,0,,0,0,0,,0,,,,6,242,40.33,0
134,2003,2003-10-19,6,38.283,SDG,@,CLE,W 26-20,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,146,36.50,0
135,2003,2003-10-27,7,38.291,SDG,,MIA,L 10-26,,0,0,,0,0,0,,0,0,0,,0,,,,3,130,43.33,0
136,2003,2003-11-02,8,38.297,SDG,@,CHI,L 7-20,,0,0,,0,0,0,,0,0,0,,0,,,,6,257,42.83,0
137,2003,2003-11-09,9,38.304,SDG,,MIN,W 42-28,,0,0,,0,0,0,,0,0,0,,0,,,,3,126,42.00,0
138,2003,2003-11-16,10,38.311,SDG,@,DEN,L 8-37,,0,0,,0,0,0,,0,0,0,,0,,,,7,327,46.71,0
139,2003,2003-11-23,11,38.318,SDG,,CIN,L 27-34,,0,0,,0,0,0,,0,0,0,,0,,,,4,179,44.75,0
140,2003,2003-11-30,12,38.325,SDG,,KAN,L 24-28,,0,0,,0,0,0,,0,0,0,,0,,,,3,93,31.00,0
141,2003,2003-12-07,13,38.332,SDG,@,DET,W 14-7,,0,0,,0,0,0,,0,0,0,,0,,,,7,297,42.43,0
142,2003,2003-12-14,14,38.339,SDG,,GNB,L 21-38,,0,0,,0,0,0,,0,0,0,,0,,,,3,119,39.67,0
143,2003,2003-12-21,15,38.346,SDG,@,PIT,L 24-40,,0,0,,0,0,0,,0,0,0,,0,,,,3,127,42.33,0
144,2003,2003-12-28,16,38.353,SDG,,OAK,W 21-14,,0,0,,0,0,0,,0,0,0,,0,,,,10,392,39.20,0
145,2004,2004-09-12,1,39.247,MIN,,DAL,W 35-17,,0,0,,0,0,0,,0,0,0,,,,,,3,102,34.00,0
146,2004,2004-09-20,2,39.255,MIN,@,PHI,L 16-27,,0,0,,0,0,0,,0,0,0,,,,,,1,39,39.00,0
147,2004,2004-09-26,3,39.261,MIN,,CHI,W 27-22,,0,0,,0,0,0,,0,0,0,,,,,,1,29,29.00,0
148,2004,2004-10-10,4,39.275,MIN,@,HOU,W 34-28,,0,0,,0,0,0,,0,0,0,,,,,,8,325,40.63,0
149,2004,2004-10-24,6,39.289,MIN,,TEN,W 20-3,,0,0,,0,0,0,,0,0,0,,,,,,5,203,40.60,0
150,2004,2004-10-31,7,39.296,MIN,,NYG,L 13-34,,0,0,,0,0,0,,0,0,0,,,,,,5,171,34.20,0
151,2004,2004-11-08,8,39.304,MIN,@,IND,L 28-31,,0,0,,0,0,0,,0,0,0,,,,,,3,110,36.67,0
152,2004,2004-11-14,9,39.310,MIN,@,GNB,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,5,176,35.20,0
153,2004,2004-11-21,10,39.317,MIN,,DET,W 22-19,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
154,2004,2004-11-28,11,39.324,MIN,,JAX,W 27-16,,0,0,,0,0,0,,0,0,0,,,,,,2,98,49.00,0
155,2004,2004-12-05,12,39.331,MIN,@,CHI,L 14-24,,0,0,,0,0,0,,0,0,0,,,,,,1,34,34.00,0
156,2004,2004-12-12,13,39.338,MIN,,SEA,L 23-27,,0,0,,0,0,0,,0,0,0,,,,,,4,182,45.50,0
157,2004,2004-12-19,14,39.345,MIN,@,DET,W 28-27,,0,0,,0,0,0,,0,0,0,,,,,,5,203,40.60,0
158,2004,2004-12-24,15,39.350,MIN,,GNB,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
159,2004,2005-01-02,16,39.359,MIN,@,WAS,L 18-21,,0,0,,0,0,0,,0,0,0,,,,,,6,249,41.50,0
160,2005,2005-12-11,13,40.336,MIN,,STL,W 27-13,,0,0,,0,0,0,,0,0,0,,,,,,8,300,37.50,0
