ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-10-02,4,22.307,DEN,@,JAX,W 20-7,,,,,,,
2,2005,2005-10-09,5,22.314,DEN,,WAS,W 21-19,,,,,,,
3,2005,2005-10-16,6,22.321,DEN,,NWE,W 28-20,,,,,,,
4,2005,2005-10-23,7,22.328,DEN,@,NYG,L 23-24,,,,,,,
5,2005,2005-10-30,8,22.335,DEN,,PHI,W 49-21,,,,,,,
6,2005,2005-11-13,9,22.349,DEN,@,OAK,W 31-17,,,,,,,
7,2005,2005-11-20,10,22.356,DEN,,NYJ,W 27-0,,,,,,,
8,2005,2005-11-24,11,22.360,DEN,@,DAL,W 24-21,,,,,,,
9,2005,2005-12-04,12,23.005,DEN,@,KAN,L 27-31,,,,,,,
10,2005,2005-12-11,13,23.012,DEN,,BAL,W 12-10,,,,,,,
11,2005,2005-12-17,14,23.018,DEN,@,BUF,W 28-17,,,,,,,
12,2005,2005-12-24,15,23.025,DEN,,OAK,W 22-3,,,,,,,
13,2005,2005-12-31,16,23.032,DEN,@,SDG,W 23-7,,,,,,,
14,2006,2006-09-10,1,23.285,DEN,@,STL,L 10-18,,,,,,,
15,2006,2006-09-17,2,23.292,DEN,,KAN,W 9-6,,,,,,,
16,2006,2006-09-24,3,23.299,DEN,@,NWE,W 17-7,,,,,,,
17,2006,2006-10-09,4,23.314,DEN,,BAL,W 13-3,,,,,,,
18,2006,2006-10-15,5,23.320,DEN,,OAK,W 13-3,,,,,,,
19,2006,2006-10-22,6,23.327,DEN,@,CLE,W 17-7,,,,,,,
20,2006,2006-10-29,7,23.334,DEN,,IND,L 31-34,,,,,,,
21,2006,2006-11-05,8,23.341,DEN,@,PIT,W 31-20,,,,,,,
22,2006,2006-11-12,9,23.348,DEN,@,OAK,W 17-13,,,,,,,
23,2006,2006-11-19,10,23.355,DEN,,SDG,L 27-35,,,,,,,
24,2006,2006-11-23,11,23.359,DEN,@,KAN,L 10-19,,,,,,,
25,2006,2006-12-03,12,24.004,DEN,,SEA,L 20-23,,,,,,,
26,2006,2006-12-10,13,24.011,DEN,@,SDG,L 20-48,,,,,,,
27,2006,2006-12-17,14,24.018,DEN,@,ARI,W 37-20,,,,,,,
28,2006,2006-12-24,15,24.025,DEN,,CIN,W 24-23,,,,,,,
29,2006,2006-12-31,16,24.032,DEN,,SFO,L 23-26,,,,,,,
30,2007,2007-09-16,2,24.291,DEN,,OAK,W 23-20,,,,,,,
31,2007,2007-09-23,3,24.298,DEN,,JAX,L 14-23,,,,,,,
32,2007,2007-09-30,4,24.305,DEN,@,IND,L 20-38,,,,,,,
33,2007,2007-10-07,5,24.312,DEN,,SDG,L 3-41,,,,,,,
34,2007,2007-10-21,6,24.326,DEN,,PIT,W 31-28,,,,,,,
35,2007,2007-10-29,7,24.334,DEN,,GNB,L 13-19,,,,,,,
36,2007,2007-11-04,8,24.340,DEN,@,DET,L 7-44,,,,,,,
37,2007,2007-11-11,9,24.347,DEN,@,KAN,W 27-11,*,0.0,,,1,0,0
38,2007,2007-11-19,10,24.355,DEN,,TEN,W 34-20,,,,,,,
39,2007,2007-11-25,11,24.361,DEN,@,CHI,L 34-37,,0.0,,,1,0,0
40,2007,2007-12-02,12,25.003,DEN,@,OAK,L 20-34,,,,,,,
41,2007,2007-12-09,13,25.010,DEN,,KAN,W 41-7,,,,,,,
42,2007,2007-12-13,14,25.014,DEN,@,HOU,L 13-31,*,,,,,,
43,2007,2007-12-24,15,25.025,DEN,@,SDG,L 3-23,,,,,,,
44,2007,2007-12-30,16,25.031,DEN,,MIN,W 22-19,*,,,,,,
45,2008,2008-09-08,1,25.284,DEN,@,OAK,W 41-14,,0.0,0,0,0,0,0
46,2008,2008-09-14,2,25.290,DEN,,SDG,W 39-38,,0.0,3,0,0,0,0
47,2008,2008-09-21,3,25.297,DEN,,NOR,W 34-32,,0.0,1,1,0,0,0
48,2008,2008-09-28,4,25.304,DEN,@,KAN,L 19-33,,,,,,,
49,2008,2008-10-05,5,25.311,DEN,,TAM,W 16-13,,0.0,0,0,0,0,0
50,2008,2008-10-12,6,25.318,DEN,,JAX,L 17-24,,,,,,,
51,2008,2008-10-20,7,25.326,DEN,@,NWE,L 7-41,,0.0,1,0,0,0,0
