ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-11-23,11,24.348,TEN,@,PHI,L 24-43,,0.0,1,0
2,2014,2014-11-30,12,24.355,TEN,@,HOU,L 21-45,,,,
3,2014,2014-12-07,13,24.362,TEN,,NYG,L 7-36,,,,
4,2014,2014-12-14,14,25.004,TEN,,NYJ,L 11-16,,0.0,0,1
5,2014,2014-12-18,15,25.008,TEN,@,JAX,L 13-21,,0.0,0,1
6,2014,2014-12-28,16,25.018,TEN,,IND,L 10-27,,,,
7,2015,2015-10-18,5,25.312,TEN,,MIA,L 10-38,,0.0,0,0
8,2015,2015-10-25,6,25.319,TEN,,ATL,L 7-10,,0.0,0,0
9,2015,2015-11-01,7,25.326,TEN,@,HOU,L 6-20,,0.0,0,0
10,2015,2015-11-08,8,25.333,TEN,@,NOR,W 34-28,,0.0,0,0
11,2015,2015-11-15,9,25.340,TEN,,CAR,L 10-27,,0.0,0,0
12,2015,2015-11-19,10,25.344,TEN,@,JAX,L 13-19,,0.0,0,0
13,2015,2015-11-29,11,25.354,TEN,,OAK,L 21-24,,0.0,0,0
14,2015,2015-12-06,12,25.361,TEN,,JAX,W 42-39,,0.0,0,0
15,2015,2015-12-13,13,26.003,TEN,@,NYJ,L 8-30,,0.0,0,0
16,2015,2015-12-20,14,26.010,TEN,@,NWE,L 16-33,,0.0,0,0
17,2015,2015-12-27,15,26.017,TEN,,HOU,L 6-34,,0.0,0,0
18,2015,2016-01-03,16,26.024,TEN,@,IND,L 24-30,,0.0,0,0
19,2016,2016-12-18,14,27.008,TEN,@,KAN,W 19-17,,0.0,0,0
20,2016,2016-12-24,15,27.014,TEN,@,JAX,L 17-38,,0.0,0,0
21,2016,2017-01-01,16,27.022,TEN,,HOU,W 24-17,,0.0,0,0
