ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,23.269,CHI,,DET,W 10-3,,,,,
2,1976,1976-09-19,2,23.276,CHI,@,SFO,W 19-12,,,,,
3,1976,1976-09-26,3,23.283,CHI,,ATL,L 0-10,,,,,
4,1976,1976-10-03,4,23.290,CHI,,WAS,W 33-7,,,,,
5,1976,1976-10-10,5,23.297,CHI,@,MIN,L 19-20,,,,,
6,1976,1976-10-17,6,23.304,CHI,@,RAM,L 12-20,,,,,
7,1976,1976-10-24,7,23.311,CHI,@,DAL,L 21-31,,,,,
8,1976,1976-10-31,8,23.318,CHI,,MIN,W 14-13,,,,,
9,1976,1976-11-07,9,23.325,CHI,,OAK,L 27-28,,,,,
10,1976,1976-11-14,10,23.332,CHI,,GNB,W 24-13,,,,,
11,1976,1976-11-21,11,23.339,CHI,@,DET,L 10-14,,,,,
12,1976,1976-11-28,12,23.346,CHI,@,GNB,W 16-10,,,,,
13,1976,1976-12-05,13,23.353,CHI,@,SEA,W 34-7,,,,,
14,1976,1976-12-12,14,23.360,CHI,,DEN,L 14-28,,,,,
15,1977,1977-09-18,1,24.274,CHI,,DET,W 30-20,,,,,
16,1977,1977-09-25,2,24.281,CHI,@,STL,L 13-16,,,,,
17,1977,1977-10-10,4,24.296,CHI,,RAM,W 24-23,,,,,
18,1977,1977-10-16,5,24.302,CHI,@,MIN,L 16-22,,,,,
19,1977,1977-10-23,6,24.309,CHI,,ATL,L 10-16,,,,,
20,1977,1977-11-06,8,24.323,CHI,@,HOU,L 0-47,,,,,
21,1977,1977-11-13,9,24.330,CHI,,KAN,W 28-27,,,,,
22,1977,1977-11-20,10,24.337,CHI,,MIN,W 10-7,0,0,1,9,0
23,1977,1977-11-24,11,24.341,CHI,@,DET,W 31-14,,,,,
24,1977,1977-12-04,12,24.351,CHI,@,TAM,W 10-0,,,,,
25,1977,1977-12-11,13,24.358,CHI,,GNB,W 21-10,,,,,
26,1977,1977-12-18,14,25.000,CHI,@,NYG,W 12-9,,,,,
27,1978,1978-09-03,1,25.259,CHI,,STL,W 17-10,,,,,
28,1978,1978-09-10,2,25.266,CHI,@,SFO,W 16-13,,,,,
29,1978,1978-09-17,3,25.273,CHI,@,DET,W 19-0,,,,,
30,1978,1978-09-25,4,25.281,CHI,,MIN,L 20-24,,,,,
31,1978,1978-10-01,5,25.287,CHI,,OAK,L 19-25,,,,,
32,1978,1978-10-08,6,25.294,CHI,@,GNB,L 14-24,,,,,
33,1978,1978-10-16,7,25.302,CHI,@,DEN,L 7-16,,,,,
34,1978,1978-10-29,9,25.315,CHI,,DET,L 17-21,,,,,
35,1978,1978-11-05,10,25.322,CHI,,SEA,L 29-31,,,,,
36,1979,1979-09-02,1,26.258,CHI,,GNB,W 6-3,,,,,
37,1979,1979-09-09,2,26.265,CHI,,MIN,W 26-7,,,,,
38,1979,1979-09-16,3,26.272,CHI,@,DAL,L 20-24,,,,,
39,1979,1979-09-23,4,26.279,CHI,@,MIA,L 16-31,,,,,
40,1979,1979-09-30,5,26.286,CHI,,TAM,L 13-17,,,,,
41,1979,1979-10-07,6,26.293,CHI,@,BUF,W 7-0,,,,,
42,1979,1979-10-21,8,26.307,CHI,@,MIN,L 27-30,,,,,
43,1979,1979-10-28,9,26.314,CHI,@,SFO,W 28-27,,,,,
44,1979,1979-11-04,10,26.321,CHI,,DET,W 35-7,,,,,
45,1979,1979-11-11,11,26.328,CHI,,RAM,W 27-23,0,0,1,5,0
46,1979,1979-11-18,12,26.335,CHI,,NYJ,W 23-13,,,,,
47,1979,1979-11-22,13,26.339,CHI,@,DET,L 0-20,,,,,
48,1979,1979-12-02,14,26.349,CHI,@,TAM,W 14-0,,,,,
49,1979,1979-12-09,15,26.356,CHI,@,GNB,W 15-14,1,6,2,80,1
50,1979,1979-12-16,16,26.363,CHI,,STL,W 42-6,,,,,
51,1980,1980-09-07,1,27.264,CHI,@,GNB,L 6-12,,,,,
52,1980,1980-09-14,2,27.271,CHI,,NOR,W 22-3,,,,,
53,1980,1980-09-21,3,27.278,CHI,,MIN,L 14-34,,,,,
54,1980,1980-09-28,4,27.285,CHI,@,PIT,L 3-38,,,,,
55,1980,1980-10-06,5,27.293,CHI,,TAM,W 23-0,,,,,
56,1980,1980-10-12,6,27.299,CHI,@,MIN,L 7-13,,,,,
57,1980,1980-10-19,7,27.306,CHI,,DET,W 24-7,,,,,
58,1980,1980-10-26,8,27.313,CHI,@,PHI,L 14-17,,,,,
59,1980,1980-11-16,11,27.334,CHI,,HOU,L 6-10,,,,,
60,1980,1980-11-23,12,27.341,CHI,@,ATL,L 17-28,0,0,1,8,0
61,1980,1980-11-27,13,27.345,CHI,@,DET,W 23-17,,,,,
62,1980,1980-12-07,14,27.355,CHI,,GNB,W 61-7,,,,,
63,1980,1980-12-14,15,27.362,CHI,,CIN,L 14-17,,,,,
64,1980,1980-12-20,16,28.002,CHI,@,TAM,W 14-13,,,,,
