ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2018,2018-09-06,1,23.260,ATL,@,PHI,L 12-18,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
2,2018,2018-09-16,2,23.270,ATL,,CAR,W 31-24,,5,4,64,16.00,1,80.0%,12.80,1,3,3.00,0,2,50,25.00,0,1,6
3,2018,2018-09-23,3,23.277,ATL,,NOR,L 37-43,,8,7,146,20.86,3,87.5%,18.25,1,9,9.00,0,0,0,,0,3,18
