ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1991,1991-09-01,1,24.000,TAM,@,NYJ,L 13-16,1,10,10.00,0
2,1991,1991-09-08,2,24.007,TAM,,CHI,L 20-21,0,0,,0
3,1991,1991-09-15,3,24.014,TAM,@,GNB,L 13-15,0,0,,0
4,1991,1991-09-22,4,24.021,TAM,,BUF,L 10-17,1,18,18.00,0
5,1991,1991-09-29,5,24.028,TAM,@,DET,L 3-31,4,52,13.00,0
6,1991,1991-10-06,6,24.035,TAM,,PHI,W 14-13,0,0,,0
7,1991,1991-10-20,7,24.049,TAM,@,NOR,L 7-23,0,0,,0
8,1991,1991-10-27,8,24.056,TAM,,GNB,L 0-27,0,0,,0
9,1991,1991-11-03,9,24.063,TAM,@,MIN,L 13-28,0,0,,0
10,1991,1991-11-10,10,24.070,TAM,,DET,W 30-21,1,26,26.00,0
11,1991,1991-11-17,11,24.077,TAM,@,ATL,L 7-43,0,0,,0
12,1991,1991-11-24,12,24.084,TAM,,NYG,L 14-21,0,0,,0
13,1991,1991-12-01,13,24.091,TAM,@,MIA,L 14-33,0,0,,0
14,1991,1991-12-08,14,24.098,TAM,,MIN,L 24-26,0,0,,0
15,1991,1991-12-14,15,24.104,TAM,@,CHI,L 0-27,0,0,,0
16,1991,1991-12-22,16,24.112,TAM,,IND,W 17-3,1,13,13.00,0
