ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-11,1,23.165,SEA,@,SFO,L 17-33,,,,,,,,,,,,,
2,2011,2011-09-18,2,23.172,SEA,@,PIT,L 0-24,,0,0,,0,0,0,0.0,0,1,0,0,0
3,2011,2011-09-25,3,23.179,SEA,,ARI,W 13-10,,,,,,,,,,,,,
4,2011,2011-10-02,4,23.186,SEA,,ATL,L 28-30,,0,0,,0,0,0,0.0,0,0,0,0,0
5,2011,2011-10-09,5,23.193,SEA,@,NYG,W 36-25,,0,0,,0,0,0,0.0,2,1,0,0,0
6,2011,2011-10-23,6,23.207,SEA,@,CLE,L 3-6,,0,0,,0,0,0,0.0,4,1,0,0,0
7,2011,2011-10-30,7,23.214,SEA,,CIN,L 12-34,*,0,0,,0,0,0,0.0,4,1,1,0,0
8,2011,2011-11-06,8,23.221,SEA,@,DAL,L 13-23,*,0,0,,0,0,0,0.0,4,1,0,0,0
9,2011,2011-11-13,9,23.228,SEA,,BAL,W 22-17,*,0,0,,0,0,0,0.0,2,1,0,0,0
10,2011,2011-11-20,10,23.235,SEA,@,STL,W 24-7,*,0,0,,0,0,0,0.0,5,0,0,0,0
11,2011,2011-11-27,11,23.242,SEA,,WAS,L 17-23,*,0,0,,0,0,0,0.0,5,2,1,7,0
12,2011,2011-12-01,12,23.246,SEA,,PHI,W 31-14,*,0,0,,0,0,0,0.0,4,0,0,0,0
13,2011,2011-12-12,13,23.257,SEA,,STL,W 30-13,*,0,0,,0,0,0,0.0,4,0,0,0,0
14,2011,2011-12-18,14,23.263,SEA,@,CHI,W 38-14,*,0,0,,0,0,0,0.0,1,0,1,5,0
15,2011,2011-12-24,15,23.269,SEA,,SFO,L 17-19,*,0,0,,0,0,0,0.0,5,0,0,0,0
16,2011,2012-01-01,16,23.277,SEA,@,ARI,L 20-23,*,0,0,,0,0,0,0.0,6,0,1,33,0
17,2012,2012-09-09,1,24.163,SEA,@,ARI,L 16-20,*,0,0,,0,0,0,0.0,4,0,1,0,0
18,2012,2012-09-16,2,24.170,SEA,,DAL,W 27-7,*,0,0,,0,0,0,0.0,4,0,0,0,0
19,2012,2012-09-24,3,24.178,SEA,,GNB,W 14-12,*,0,0,,0,0,0,0.0,2,2,0,0,0
20,2012,2012-09-30,4,24.184,SEA,@,STL,L 13-19,*,0,0,,0,0,0,0.0,3,0,1,29,0
21,2012,2012-10-07,5,24.191,SEA,@,CAR,W 16-12,*,0,0,,0,0,0,0.0,5,0,0,0,0
22,2012,2012-10-14,6,24.198,SEA,,NWE,W 24-23,*,0,0,,0,0,0,0.0,3,0,1,0,0
23,2012,2012-10-18,7,24.202,SEA,@,SFO,L 6-13,*,0,0,,0,0,0,0.0,4,0,0,0,0
24,2012,2012-10-28,8,24.212,SEA,@,DET,L 24-28,*,0,0,,0,0,0,0.0,6,2,0,0,0
25,2012,2012-11-04,9,24.219,SEA,,MIN,W 30-20,*,0,0,,0,0,0,0.0,1,0,0,0,0
26,2012,2012-11-11,10,24.226,SEA,,NYJ,W 28-7,*,0,0,,0,0,0,1.0,2,1,1,0,0
27,2012,2012-11-25,11,24.240,SEA,@,MIA,L 21-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
28,2012,2012-12-02,12,24.247,SEA,@,CHI,W 23-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
29,2012,2012-12-09,13,24.254,SEA,,ARI,W 58-0,*,0,0,,0,0,6,0.0,1,1,2,19,1
30,2012,2012-12-16,14,24.261,SEA,@,BUF,W 50-17,*,0,0,,0,0,0,0.0,5,1,0,0,0
31,2012,2012-12-23,15,24.268,SEA,,SFO,W 42-13,*,0,0,,0,0,0,0.0,5,0,1,0,0
32,2012,2012-12-30,16,24.275,SEA,,STL,W 20-13,*,0,0,,0,0,0,0.0,0,3,1,9,0
33,2013,2013-09-08,1,25.162,SEA,@,CAR,W 12-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
34,2013,2013-09-15,2,25.169,SEA,,SFO,W 29-3,*,0,0,,0,0,0,0.0,2,0,1,28,0
35,2013,2013-09-22,3,25.176,SEA,,JAX,W 45-17,*,,,,,,,,,,,,
36,2013,2013-09-29,4,25.183,SEA,@,HOU,W 23-20,*,0,0,,0,0,6,0.0,4,0,1,58,1
37,2013,2013-10-06,5,25.190,SEA,@,IND,L 28-34,*,0,0,,0,0,0,0.0,3,0,0,0,0
38,2013,2013-10-13,6,25.197,SEA,,TEN,W 20-13,*,0,0,,0,0,0,0.0,1,3,1,0,0
39,2013,2013-10-17,7,25.201,SEA,@,ARI,W 34-22,*,1,-6,-6.00,0,0,0,0.0,6,1,0,0,0
40,2013,2013-10-28,8,25.212,SEA,@,STL,W 14-9,*,0,0,,0,0,0,0.0,3,0,1,38,0
41,2013,2013-11-03,9,25.218,SEA,,TAM,W 27-24,*,0,0,,0,0,0,0.0,2,1,0,0,0
42,2013,2013-11-10,10,25.225,SEA,@,ATL,W 33-10,*,0,0,,0,0,0,0.0,3,0,0,0,0
43,2013,2013-11-17,11,25.232,SEA,,MIN,W 41-20,*,,,,,,,,,,,,
44,2013,2013-12-02,12,25.247,SEA,,NOR,W 34-7,*,0,0,,0,0,0,0.0,3,0,0,0,0
45,2013,2013-12-08,13,25.253,SEA,@,SFO,L 17-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
46,2013,2013-12-15,14,25.260,SEA,@,NYG,W 23-0,*,0,0,,0,0,0,0.0,2,0,2,1,0
47,2013,2013-12-22,15,25.267,SEA,,ARI,L 10-17,*,0,0,,0,0,0,0.0,3,5,2,0,0
48,2013,2013-12-29,16,25.274,SEA,,STL,W 27-9,*,0,0,,0,0,0,0.0,1,1,0,0,0
49,2014,2014-09-04,1,26.158,SEA,,GNB,W 36-16,*,,,,,,,,,,,,
50,2014,2014-09-14,2,26.168,SEA,@,SDG,L 21-30,*,0,0,,0,0,0,0.0,6,0,0,0,0
51,2014,2014-09-21,3,26.175,SEA,,DEN,W 26-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
52,2014,2014-10-06,4,26.190,SEA,@,WAS,W 27-17,*,,,,,,,,,,,,
53,2014,2014-10-12,5,26.196,SEA,,DAL,L 23-30,*,0,0,,0,0,0,0.0,5,3,0,0,0
54,2014,2014-10-19,6,26.203,SEA,@,STL,L 26-28,*,0,0,,0,0,0,0.0,4,0,0,0,0
55,2014,2014-10-26,7,26.210,SEA,@,CAR,W 13-9,*,1,0,0.00,0,0,0,0.0,3,2,0,0,0
