ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1966,1966-10-02,4,23.293,SDG,,MIA,W 44-10,2,42,21.00,0,0,0,,0
2,1966,1966-10-08,5,23.299,SDG,@,NYJ,L 16-17,4,81,20.25,0,0,0,,0
3,1966,1966-10-16,6,23.307,SDG,@,BUF,T 17-17,2,49,24.50,0,0,0,,0
4,1966,1966-10-30,8,23.321,SDG,,DEN,W 24-17,1,20,20.00,0,0,0,,0
5,1966,1966-11-13,10,23.335,SDG,,OAK,L 19-41,1,33,33.00,0,0,0,,0
6,1966,1966-11-27,11,23.349,SDG,@,DEN,L 17-20,1,19,19.00,0,0,0,,0
7,1966,1966-12-11,13,23.363,SDG,,NYJ,W 42-27,2,55,27.50,0,1,4,4.00,0
8,1966,1966-12-18,14,24.005,SDG,,KAN,L 17-27,2,46,23.00,0,0,0,,0
