ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-12,1,22.022,CIN,,DEN,W 17-7,12,38,3.17,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
2,1976,1976-09-19,2,22.029,CIN,@,BAL,L 27-28,7,15,2.14,0,2,27,13.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1976,1976-09-26,3,22.036,CIN,,GNB,W 28-7,20,78,3.90,1,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
4,1976,1976-10-03,4,22.043,CIN,@,CLE,W 45-24,16,75,4.69,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1976,1976-10-10,5,22.050,CIN,,TAM,W 21-0,9,38,4.22,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1976,1976-10-17,6,22.057,CIN,@,PIT,L 6-23,4,15,3.75,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
7,1976,1976-10-24,7,22.064,CIN,@,HOU,W 27-7,10,21,2.10,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
8,1976,1976-10-31,8,22.071,CIN,,CLE,W 21-6,8,51,6.38,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
9,1976,1976-11-08,9,22.079,CIN,,RAM,W 20-12,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
10,1976,1976-11-14,10,22.085,CIN,,HOU,W 31-27,3,-1,-0.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
11,1976,1976-11-21,11,22.092,CIN,@,KAN,W 27-24,13,139,10.69,1,2,4,2.00,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,1,6
12,1976,1976-11-28,12,22.099,CIN,,PIT,L 3-7,8,29,3.63,0,2,12,6.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,0,0
13,1976,1976-12-06,13,22.107,CIN,@,OAK,L 20-35,11,64,5.82,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
14,1976,1976-12-12,14,22.113,CIN,@,NYJ,W 42-3,13,53,4.08,0,3,33,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
15,1977,1977-09-18,1,23.028,CIN,,CLE,L 3-13,18,36,2.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
16,1977,1977-09-25,2,23.035,CIN,,SEA,W 42-20,17,79,4.65,0,6,41,6.83,0,1,1,100.00,18,1,0,158.3,0,0,18.00,38.00,0,0,,0,0,0
17,1977,1977-10-02,3,23.042,CIN,@,SDG,L 3-24,9,38,4.22,0,5,59,11.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
18,1977,1977-10-23,6,23.063,CIN,,DEN,L 13-24,11,36,3.27,0,4,39,9.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
19,1977,1977-10-30,7,23.070,CIN,,HOU,W 13-10,9,6,0.67,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
20,1977,1977-11-06,8,23.077,CIN,@,CLE,W 10-7,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0
21,1977,1977-11-13,9,23.084,CIN,@,MIN,L 10-42,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,84,21.00,0,0,0
22,1977,1977-11-20,10,23.091,CIN,,MIA,W 23-17,12,64,5.33,0,3,15,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1977,1977-11-27,11,23.098,CIN,,NYG,W 30-13,15,83,5.53,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1977,1977-12-04,12,23.105,CIN,@,KAN,W 27-7,18,80,4.44,0,3,36,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1977,1977-12-10,13,23.111,CIN,,PIT,W 17-10,13,61,4.69,0,4,31,7.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1977,1977-12-18,14,23.119,CIN,@,HOU,L 16-21,10,47,4.70,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,88,22.00,0,0,0
27,1978,1978-09-03,1,24.013,CIN,,KAN,L 23-24,9,50,5.56,0,2,37,18.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
