ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1976,1976-09-13,1,23.255,BUF,,MIA,L 21-30,3,5,1.67,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
2,1976,1976-09-19,2,23.261,BUF,,HOU,L 3-13,1,0,0.00,0,1,8,8.00,0,0,0,,0,1,12,12.00,0,0,0
3,1976,1976-09-26,3,23.268,BUF,@,TAM,W 14-9,0,0,,0,0,0,,0,1,14,14.00,0,1,0,0.00,0,0,0
4,1976,1976-10-03,4,23.275,BUF,,KAN,W 50-17,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
5,1976,1976-10-10,5,23.282,BUF,@,NYJ,L 14-17,0,0,,0,0,0,,0,1,25,25.00,0,1,1,1.00,0,0,0
6,1976,1976-10-17,6,23.289,BUF,,BAL,L 13-31,0,0,,0,0,0,,0,2,42,21.00,0,0,0,,0,0,0
7,1976,1976-10-24,7,23.296,BUF,,NWE,L 22-26,0,0,,0,0,0,,0,2,42,21.00,0,1,11,11.00,0,0,0
8,1976,1976-10-31,8,23.303,BUF,,NYJ,L 14-19,2,7,3.50,0,1,28,28.00,0,1,17,17.00,0,0,0,,0,0,0
9,1976,1976-11-07,9,23.310,BUF,@,NWE,L 10-20,18,80,4.44,0,3,28,9.33,0,0,0,,0,0,0,,0,0,0
10,1976,1976-11-15,10,23.318,BUF,@,DAL,L 10-17,0,0,,0,0,0,,0,2,27,13.50,0,3,3,1.00,0,0,0
11,1976,1976-11-21,11,23.324,BUF,,SDG,L 13-34,0,0,,0,0,0,,0,3,67,22.33,0,1,-1,-1.00,0,0,0
12,1976,1976-11-25,12,23.328,BUF,@,DET,L 14-27,0,0,,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
13,1976,1976-12-05,13,23.338,BUF,@,MIA,L 27-45,0,0,,0,0,0,,0,4,121,30.25,0,1,1,1.00,0,0,0
14,1976,1976-12-12,14,23.345,BUF,@,BAL,L 20-58,1,24,24.00,0,0,0,,0,6,146,24.33,0,1,9,9.00,0,0,0
15,1977,1977-09-18,1,24.259,BUF,,MIA,L 0-13,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1977,1977-09-25,2,24.266,BUF,@,DEN,L 6-26,1,-3,-3.00,0,3,17,5.67,0,0,0,,0,0,0,,0,0,0
17,1977,1977-10-02,3,24.273,BUF,@,BAL,L 14-17,,,,,,,,,,,,,,,,,,
18,1977,1977-10-09,4,24.280,BUF,,NYJ,L 19-24,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1977,1977-10-16,5,24.287,BUF,,ATL,W 3-0,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1977,1977-10-23,6,24.294,BUF,,CLE,L 16-27,,,,,,,,,,,,,,,,,,
21,1977,1977-10-30,7,24.301,BUF,@,SEA,L 17-56,7,30,4.29,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1977,1977-11-06,8,24.308,BUF,@,NWE,W 24-14,27,155,5.74,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1977,1977-11-13,9,24.315,BUF,,BAL,L 13-31,13,31,2.38,0,3,24,8.00,0,0,0,,0,0,0,,0,0,0
24,1977,1977-11-20,10,24.322,BUF,,NWE,L 7-20,14,64,4.57,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1977,1977-11-28,11,24.330,BUF,@,OAK,L 13-34,9,29,3.22,0,2,16,8.00,0,0,0,,0,0,0,,0,0,0
26,1977,1977-12-04,12,24.336,BUF,,WAS,L 0-10,14,49,3.50,0,2,41,20.50,0,0,0,,0,0,0,,0,0,0
27,1977,1977-12-11,13,24.343,BUF,@,NYJ,W 14-10,26,84,3.23,0,2,34,17.00,0,0,0,,0,0,0,,0,0,0
28,1977,1977-12-17,14,24.349,BUF,@,MIA,L 14-31,13,41,3.15,0,4,63,15.75,0,0,0,,0,0,0,,0,0,0
29,1978,1978-09-03,1,25.244,BUF,,PIT,L 17-28,,,,,,,,,,,,,,,,,,
30,1978,1978-09-10,2,25.251,BUF,,NYJ,L 20-21,,,,,,,,,,,,,,,,,,
31,1978,1978-09-17,3,25.258,BUF,@,MIA,L 24-31,6,35,5.83,0,1,4,4.00,1,1,13,13.00,0,0,0,,0,1,6
32,1978,1978-09-24,4,25.265,BUF,,BAL,W 24-17,,,,,,,,,,,,,,,,,,
33,1978,1978-10-01,5,25.272,BUF,,KAN,W 28-13,6,11,1.83,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
34,1978,1978-10-08,6,25.279,BUF,@,NYJ,L 14-45,5,17,3.40,0,2,11,5.50,0,2,49,24.50,0,0,0,,0,0,0
35,1978,1978-10-15,7,25.286,BUF,@,HOU,L 10-17,1,0,0.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
