ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1986,1986-12-14,15,23.095,STL,@,NYG,L 7-27,,,,,,
2,1986,1986-12-21,16,23.102,STL,,TAM,W 21-17,,,,,,
3,1987,1987-09-14,1,24.004,CHI,,NYG,W 34-19,0,0,,0,,
4,1987,1987-09-20,2,24.010,CHI,,TAM,W 20-3,0,0,,0,,
5,1987,1987-10-25,6,24.045,CHI,@,TAM,W 27-26,2,35,17.50,0,0,0
6,1987,1987-11-01,7,24.052,CHI,,KAN,W 31-28,4,51,12.75,1,1,6
7,1987,1987-11-08,8,24.059,CHI,@,GNB,W 26-24,5,20,4.00,0,0,0
8,1987,1987-11-16,9,24.067,CHI,@,DEN,L 29-31,2,20,10.00,1,1,6
9,1987,1987-11-22,10,24.073,CHI,,DET,W 30-10,2,10,5.00,0,0,0
10,1987,1987-11-29,11,24.080,CHI,,GNB,W 23-10,0,0,,0,,
11,1987,1987-12-06,12,24.087,CHI,@,MIN,W 30-24,0,0,,0,,
12,1987,1987-12-14,13,24.095,CHI,@,SFO,L 0-41,1,21,21.00,0,0,0
13,1987,1987-12-20,14,24.101,CHI,,SEA,L 21-34,1,31,31.00,0,0,0
14,1987,1987-12-27,15,24.108,CHI,@,RAI,W 6-3,0,0,,0,,
15,1988,1988-11-13,11,25.064,CHI,@,WAS,W 34-14,0,0,,0,,
16,1988,1988-11-20,12,25.071,CHI,@,TAM,W 27-15,0,0,,0,,
17,1988,1988-11-27,13,25.078,CHI,,GNB,W 16-0,2,16,8.00,0,0,0
18,1988,1988-12-05,14,25.086,CHI,@,RAM,L 3-23,0,0,,0,,
19,1988,1988-12-11,15,25.092,CHI,,DET,W 13-12,3,25,8.33,0,0,0
20,1988,1988-12-19,16,25.100,CHI,@,MIN,L 27-28,1,9,9.00,0,0,0
21,1989,1989-09-10,1,26.000,CHI,,CIN,W 17-14,1,9,9.00,0,0,0
22,1989,1989-09-17,2,26.007,CHI,,MIN,W 38-7,0,0,,0,,
23,1989,1989-09-24,3,26.014,CHI,@,DET,W 47-27,2,60,30.00,0,0,0
24,1989,1989-10-02,4,26.022,CHI,,PHI,W 27-13,3,34,11.33,0,0,0
25,1989,1989-10-08,5,26.028,CHI,@,TAM,L 35-42,0,0,,0,,
26,1989,1989-10-15,6,26.035,CHI,,HOU,L 28-33,0,0,,0,,
27,1989,1989-10-23,7,26.043,CHI,@,CLE,L 7-27,0,0,,0,,
28,1989,1989-10-29,8,26.049,CHI,,RAM,W 20-10,1,6,6.00,0,0,0
29,1989,1989-11-05,9,26.056,CHI,@,GNB,L 13-14,3,1,0.33,0,0,0
30,1989,1989-11-12,10,26.063,CHI,@,PIT,W 20-0,0,0,,0,,
31,1989,1989-11-19,11,26.070,CHI,,TAM,L 31-32,1,6,6.00,0,0,0
32,1989,1989-11-26,12,26.077,CHI,@,WAS,L 14-38,1,9,9.00,0,0,0
33,1989,1989-12-03,13,26.084,CHI,@,MIN,L 16-27,2,15,7.50,1,1,6
34,1989,1989-12-10,14,26.091,CHI,,DET,L 17-27,1,5,5.00,0,0,0
35,1989,1989-12-17,15,26.098,CHI,,GNB,L 28-40,1,11,11.00,0,0,0
36,1989,1989-12-24,16,26.105,CHI,@,SFO,L 0-26,1,26,26.00,0,0,0
37,1990,1990-09-09,1,26.364,CHI,,SEA,W 17-0,1,9,9.00,0,0,0
38,1990,1990-09-16,2,27.006,CHI,@,GNB,W 31-13,0,0,,0,,
39,1990,1990-09-23,3,27.013,CHI,,MIN,W 19-16,1,25,25.00,0,0,0
40,1990,1990-09-30,4,27.020,CHI,@,RAI,L 10-24,0,0,,0,,
41,1990,1990-10-07,5,27.027,CHI,,GNB,W 27-13,2,10,5.00,1,1,6
42,1990,1990-10-14,6,27.034,CHI,,RAM,W 38-9,5,68,13.60,0,0,0
43,1990,1990-10-28,7,27.048,CHI,@,PHO,W 31-21,0,0,,0,,
44,1990,1990-11-04,8,27.055,CHI,@,TAM,W 26-6,0,0,,0,,
45,1990,1990-11-11,9,27.062,CHI,,ATL,W 30-24,1,19,19.00,0,0,0
46,1990,1990-11-18,10,27.069,CHI,@,DEN,W 16-13,0,0,,0,,
47,1990,1990-12-02,12,27.083,CHI,,DET,W 23-17,1,4,4.00,0,0,0
48,1990,1990-12-09,13,27.090,CHI,@,WAS,L 9-10,0,0,,0,,
49,1990,1990-12-16,14,27.097,CHI,@,DET,L 21-38,0,0,,0,,
50,1991,1991-09-01,1,27.356,CHI,,MIN,W 10-6,1,9,9.00,0,0,0
51,1991,1991-09-08,2,27.363,CHI,@,TAM,W 21-20,1,5,5.00,0,0,0
52,1991,1991-09-15,3,28.005,CHI,,NYG,W 20-17,0,0,,0,,
53,1991,1991-09-23,4,28.013,CHI,,NYJ,W 19-13,1,22,22.00,0,0,0
54,1991,1991-09-29,5,28.019,CHI,@,BUF,L 20-35,0,0,,0,,
55,1991,1991-10-06,6,28.026,CHI,,WAS,L 7-20,0,0,,0,,
