ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
151,1986,1986-10-26,8,34.259,DAL,,STL,W 37-6,*,10,16,62.50,168,2,0,137.5,1,7,10.50,13.00,0,0,,0,0,0,,0,0,0,0,0,,0
152,1986,1986-11-02,9,34.266,DAL,@,NYG,L 14-17,*,1,3,33.33,8,0,0,42.4,1,6,2.67,2.67,1,0,0.00,0,0,0,,0,0,0,0,0,,0
153,1987,1987-09-13,1,35.216,DAL,@,STL,L 13-24,*,20,32,62.50,256,1,0,97.9,8,59,8.00,8.63,1,3,3.00,0,0,0,,0,0,0,0,0,,0
154,1987,1987-09-20,2,35.223,DAL,@,NYG,W 16-14,*,23,38,60.53,276,1,4,52.0,5,34,7.26,3.05,1,-2,-2.00,0,0,0,,0,0,0,0,0,,0
155,1987,1987-10-11,4,35.244,DAL,,PHI,W 41-22,,3,3,100.00,59,0,0,118.7,1,7,19.67,19.67,0,0,,0,0,0,,0,0,0,0,0,,0
156,1987,1987-10-19,5,35.252,DAL,,WAS,L 7-13,*,21,36,58.33,262,1,1,78.7,5,39,7.28,6.58,3,12,4.00,0,0,0,,0,0,0,0,0,,0
157,1987,1987-10-25,6,35.258,DAL,@,PHI,L 20-37,*,22,36,61.11,257,1,0,92.0,5,60,7.14,7.69,0,0,,0,0,0,,0,0,0,0,0,,0
158,1987,1987-11-02,7,35.266,DAL,,NYG,W 33-24,*,24,33,72.73,245,1,1,91.1,4,31,7.42,6.67,0,0,,0,0,0,,0,0,0,0,0,,0
159,1987,1987-11-08,8,35.272,DAL,@,DET,L 17-27,*,17,38,44.74,193,0,4,20.9,3,26,5.08,0.34,1,0,0.00,0,0,0,,0,0,0,0,0,,0
160,1987,1987-11-15,9,35.279,DAL,@,NWE,W 23-17,*,25,44,56.82,286,1,2,65.2,4,29,6.50,4.91,0,0,,0,0,0,,0,0,0,0,0,,0
161,1987,1987-11-26,11,35.290,DAL,,MIN,L 38-44,*,25,41,60.98,341,4,3,89.6,6,50,8.32,6.98,3,-1,-0.33,1,0,0,,0,1,6,0,0,,0
162,1987,1987-12-06,12,35.300,DAL,,ATL,L 10-21,,8,12,66.67,83,0,1,51.7,0,0,6.92,3.17,0,0,,0,0,0,,0,0,0,0,0,,0
163,1987,1987-12-13,13,35.307,DAL,@,WAS,L 20-24,*,27,49,55.10,359,2,1,83.6,3,18,7.33,7.22,1,2,2.00,0,0,0,,0,0,0,0,0,,0
164,1988,1988-09-04,1,36.208,DAL,@,PIT,L 21-24,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,
165,1988,1988-10-09,6,36.243,DAL,,WAS,L 17-35,,5,7,71.43,32,0,1,41.1,0,0,4.57,-1.86,0,0,,0,0,0,,0,0,0,0,0,,0
166,1988,1988-10-16,7,36.250,DAL,@,CHI,L 7-17,,24,35,68.57,242,1,2,73.7,5,47,6.91,4.91,0,0,,0,0,0,,0,0,0,0,0,,0
