ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1963,1963-09-15,1,21.356,BAL,,NYG,L 28-37,2,46,23.00,1,0,0,,0,1,41,41.00,0,1,6
2,1963,1963-09-22,2,21.363,BAL,@,SFO,W 20-14,3,64,21.33,0,0,0,,0,1,31,31.00,0,0,0
3,1963,1963-09-29,3,22.005,BAL,@,GNB,L 20-31,5,98,19.60,0,0,0,,0,1,21,21.00,0,0,0
4,1963,1963-10-06,4,22.012,BAL,@,CHI,L 3-10,1,9,9.00,0,0,0,,0,0,0,,0,0,0
5,1963,1963-10-13,5,22.019,BAL,,SFO,W 20-3,1,23,23.00,0,0,0,,0,0,0,,0,0,0
6,1963,1963-10-20,6,22.026,BAL,@,DET,W 25-21,3,45,15.00,0,0,0,,0,0,0,,0,0,0
7,1963,1963-10-27,7,22.033,BAL,,GNB,L 20-34,2,61,30.50,1,0,0,,0,0,0,,0,1,6
8,1963,1963-11-10,9,22.047,BAL,,DET,W 24-21,4,66,16.50,1,0,0,,0,1,31,31.00,0,1,6
9,1963,1963-11-17,10,22.054,BAL,@,MIN,W 37-34,3,84,28.00,1,1,3,3.00,0,2,78,39.00,0,1,6
10,1963,1963-11-24,11,22.061,BAL,@,RAM,L 16-17,2,18,9.00,0,0,0,,0,2,52,26.00,0,0,0
11,1963,1963-12-01,12,22.068,BAL,@,WAS,W 36-20,1,30,30.00,1,0,0,,0,0,0,,0,1,6
12,1963,1963-12-08,13,22.075,BAL,,MIN,W 41-10,5,144,28.80,2,0,0,,0,1,17,17.00,0,2,12
13,1963,1963-12-15,14,22.082,BAL,,RAM,W 19-16,3,38,12.67,0,0,0,,0,0,0,,0,0,0
14,1964,1964-09-13,1,22.355,BAL,@,MIN,L 24-34,2,29,14.50,0,0,0,,0,0,0,,0,0,0
15,1964,1964-09-20,2,22.362,BAL,@,GNB,W 21-20,1,40,40.00,1,0,0,,0,0,0,,0,1,6
16,1964,1964-10-04,4,23.010,BAL,,RAM,W 35-20,1,20,20.00,0,0,0,,0,0,0,,0,0,0
17,1964,1964-11-01,8,23.038,BAL,,SFO,W 37-7,1,11,11.00,0,0,0,,0,0,0,,0,0,0
18,1964,1964-11-08,9,23.045,BAL,@,CHI,W 40-24,1,12,12.00,0,0,0,,0,0,0,,0,0,0
19,1964,1964-11-15,10,23.052,BAL,,MIN,W 17-14,3,48,16.00,0,0,0,,0,0,0,,0,0,0
20,1964,1964-11-22,11,23.059,BAL,@,RAM,W 24-7,4,103,25.75,0,0,0,,0,0,0,,0,0,0
21,1964,1964-11-29,12,23.066,BAL,@,SFO,W 14-3,4,60,15.00,0,0,0,,0,0,0,,0,0,0
22,1964,1964-12-06,13,23.073,BAL,,DET,L 14-31,2,25,12.50,0,0,0,,0,0,0,,0,0,0
23,1964,1964-12-13,14,23.080,BAL,,WAS,W 45-17,3,58,19.33,1,1,-1,-1.00,0,0,0,,0,1,6
24,1965,1965-09-19,1,23.360,BAL,,MIN,W 35-16,3,50,16.67,1,0,0,,0,0,0,,0,1,6
25,1965,1965-09-26,2,24.002,BAL,@,GNB,L 17-20,4,63,15.75,0,0,0,,0,0,0,,0,0,0
26,1965,1965-10-03,3,24.009,BAL,,SFO,W 27-24,4,85,21.25,0,0,0,,0,0,0,,0,0,0
27,1965,1965-10-10,4,24.016,BAL,,DET,W 31-7,3,82,27.33,1,0,0,,0,0,0,,0,1,6
28,1965,1965-10-17,5,24.023,BAL,@,WAS,W 38-7,2,92,46.00,1,0,0,,0,0,0,,0,1,6
29,1965,1965-10-24,6,24.030,BAL,,RAM,W 35-20,3,45,15.00,0,0,0,,0,0,0,,0,0,0
30,1965,1965-10-31,7,24.037,BAL,@,SFO,W 34-28,3,38,12.67,0,0,0,,0,0,0,,0,0,0
