ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2015,2015-11-22,10,23.323,BAL,,STL,W 16-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,5,1.67,0,0,0
2,2015,2015-11-30,11,23.331,BAL,@,CLE,W 33-27,,0,0,0,,0,0.0%,,0,0,,0,2,39,19.50,0,4,112,28.00,1,1,6
3,2015,2015-12-06,12,23.337,BAL,@,MIA,L 13-15,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,40,10.00,0,0,0
4,2015,2015-12-13,13,23.344,BAL,,SEA,L 6-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,46,15.33,0,0,0
5,2015,2015-12-20,14,23.351,BAL,,KAN,L 14-34,,0,0,0,,0,0.0%,,0,0,,0,6,153,25.50,0,2,27,13.50,0,0,0
6,2015,2015-12-27,15,23.358,BAL,,PIT,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,2,58,29.00,0,1,-1,-1.00,0,0,0
7,2015,2016-01-03,16,24.000,BAL,@,CIN,L 16-24,,0,0,0,,0,0.0%,,0,0,,0,4,93,23.25,0,6,15,2.50,0,0,0
8,2017,2017-09-17,2,25.257,BUF,@,CAR,L 3-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,2,1.00,0,0,0
9,2017,2017-09-24,3,25.264,BUF,,DEN,W 26-16,,2,1,28,28.00,0,50.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
10,2017,2017-10-01,4,25.271,BUF,@,ATL,W 23-17,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
11,2017,2017-10-08,5,25.278,BUF,@,CIN,L 16-20,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,,0,0,0
12,2017,2017-10-29,8,25.299,CAR,@,TAM,W 17-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,22,7.33,0,0,0
13,2017,2017-11-05,9,25.306,CAR,,ATL,W 20-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,2,0.67,0,0,0
14,2017,2017-11-13,10,25.314,CAR,,MIA,W 45-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,2,33,16.50,0,0,0,,0,0,0
15,2017,2017-11-26,11,25.327,CAR,@,NYJ,W 35-27,,3,0,0,,0,0.0%,0.00,1,29,29.00,0,0,0,,0,3,73,24.33,1,1,6
16,2017,2017-12-03,12,25.334,CAR,@,NOR,L 21-31,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,3,20,6.67,0,0,0
17,2017,2017-12-10,13,25.341,CAR,,MIN,W 31-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0
18,2017,2017-12-17,14,25.348,CAR,,GNB,W 31-24,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,5,5.00,0,0,0
19,2017,2017-12-24,15,25.355,CAR,,TAM,W 22-19,,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,1,3,3.00,0,0,0
20,2017,2017-12-31,16,25.362,CAR,@,ATL,L 10-22,*,2,1,15,15.00,0,50.0%,7.50,1,-2,-2.00,0,1,19,19.00,0,2,15,7.50,0,0,0
21,2018,2018-09-09,1,26.249,NYG,,JAX,L 15-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,4,1.33,0,0,0
22,2018,2018-09-16,2,26.256,NYG,@,DAL,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,11,5.50,0,0,0
