ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,21.325,BUF,,MIA,L 7-9,,,,,,,,
2,1979,1979-09-09,2,21.332,BUF,,CIN,W 51-24,,,,,,,,
3,1979,1979-09-16,3,21.339,BUF,@,SDG,L 19-27,,,,,,,,
4,1979,1979-09-23,4,21.346,BUF,,NYJ,W 46-31,,,,,,,,
5,1979,1979-09-30,5,21.353,BUF,@,BAL,W 31-13,,,,,,,,
6,1979,1979-10-07,6,21.360,BUF,,CHI,L 0-7,,,,,,,,
7,1979,1979-10-14,7,22.002,BUF,@,MIA,L 7-17,,,,,,,,
8,1979,1979-10-21,8,22.009,BUF,,BAL,L 13-14,,,,,,,,
9,1979,1979-10-28,9,22.016,BUF,@,DET,W 20-17,,,,,,,,
10,1979,1979-11-04,10,22.023,BUF,,NWE,L 6-26,,,,,,,,
11,1979,1979-11-11,11,22.030,BUF,@,NYJ,W 14-12,,,,,,,,
12,1979,1979-11-18,12,22.037,BUF,,GNB,W 19-12,,,,,,,,
13,1979,1979-11-25,13,22.044,BUF,@,NWE,W 16-13,,,,,,,,
14,1979,1979-12-02,14,22.051,BUF,,DEN,L 16-19,1,14,14.00,0,0.0,0,0,0
15,1979,1979-12-09,15,22.058,BUF,@,MIN,L 3-10,,,,,,,,
16,1979,1979-12-16,16,22.065,BUF,@,PIT,L 0-28,,,,,,,,
17,1980,1980-09-07,1,22.331,BUF,,MIA,W 17-7,,,,,,,,
18,1980,1980-09-14,2,22.338,BUF,,NYJ,W 20-10,,,,,,,,
19,1980,1980-09-21,3,22.345,BUF,@,NOR,W 35-26,,,,,,,,
20,1980,1980-09-28,4,22.352,BUF,,OAK,W 24-7,,,,,,,,
21,1980,1980-10-05,5,22.359,BUF,@,SDG,W 26-24,,,,,,,,
22,1980,1980-10-12,6,23.000,BUF,,BAL,L 12-17,,,,,,,,
23,1980,1980-10-19,7,23.007,BUF,@,MIA,L 14-17,,,,,,,,
24,1980,1980-10-26,8,23.014,BUF,,NWE,W 31-13,,,,,,,,
25,1980,1980-11-02,9,23.021,BUF,,ATL,L 14-30,1,15,15.00,0,0.0,0,0,0
26,1980,1980-11-09,10,23.028,BUF,@,NYJ,W 31-24,,,,,,,,
27,1980,1980-11-16,11,23.035,BUF,@,CIN,W 14-0,,,,,,,,
28,1980,1980-11-23,12,23.042,BUF,,PIT,W 28-13,,,,,,,,
29,1980,1980-11-30,13,23.049,BUF,@,BAL,L 24-28,,,,,,,,
30,1980,1980-12-07,14,23.056,BUF,,RAM,W 10-7,,,,,,,,
31,1980,1980-12-14,15,23.063,BUF,@,NWE,L 2-24,2,23,11.50,0,0.0,0,0,0
32,1981,1981-11-09,10,24.028,BUF,@,DAL,L 14-27,,,,,,,,
33,1981,1981-11-15,11,24.034,BUF,@,STL,L 0-24,,,,,,,,
34,1982,1982-09-12,1,24.335,BUF,,KAN,W 14-9,0,0,,0,,,,
35,1982,1982-09-16,2,24.339,BUF,,MIN,W 23-22,0,0,,0,,,,
36,1982,1982-11-21,3,25.040,BUF,,MIA,L 7-9,1,9,9.00,0,0.0,0,0,0
37,1982,1982-11-28,4,25.047,BUF,,BAL,W 20-0,0,0,,0,,,,
38,1982,1982-12-05,5,25.054,BUF,@,GNB,L 21-33,0,0,,0,0.0,1,14,0
39,1982,1982-12-12,6,25.061,BUF,,PIT,W 13-0,0,0,,0,,,,
40,1982,1982-12-19,7,25.068,BUF,@,TAM,L 23-24,0,0,,0,,,,
41,1982,1982-12-27,8,25.076,BUF,@,MIA,L 10-27,0,0,,0,,,,
42,1982,1983-01-02,9,25.082,BUF,@,NWE,L 19-30,0,0,,0,,,,
43,1983,1983-09-04,1,25.327,BUF,,MIA,L 0-12,,,,,,,,
44,1983,1983-09-11,2,25.334,BUF,@,CIN,W 10-6,,,,,,,,
45,1983,1983-09-18,3,25.341,BUF,,BAL,W 28-23,,,,,,,,
46,1983,1983-09-25,4,25.348,BUF,,HOU,W 30-13,,,,,,,,
47,1983,1983-10-03,5,25.356,BUF,,NYJ,L 10-34,,,,,,,,
48,1983,1983-10-09,6,25.362,BUF,@,MIA,W 38-35,0,0,,0,0.0,1,3,0
49,1983,1983-10-16,7,26.004,BUF,@,BAL,W 30-7,,,,,,,,
50,1983,1983-10-23,8,26.011,BUF,,NWE,L 0-31,,,,,,,,
51,1983,1983-10-30,9,26.018,BUF,,NOR,W 27-21,,,,,,,,
52,1983,1983-11-06,10,26.025,BUF,@,NWE,L 7-21,,,,,,,,
53,1983,1983-11-13,11,26.032,BUF,@,NYJ,W 24-17,0,0,,0,0.0,1,17,0
54,1983,1983-11-20,12,26.039,BUF,,RAI,L 24-27,,,,,,,,
55,1983,1983-11-27,13,26.046,BUF,@,RAM,L 17-41,,,,,,,,
56,1983,1983-12-04,14,26.053,BUF,@,KAN,W 14-9,,,,,,,,
57,1983,1983-12-11,15,26.060,BUF,,SFO,L 10-23,,,,,,,,
58,1983,1983-12-18,16,26.067,BUF,@,ATL,L 14-31,,,,,,,,
59,1984,1984-09-02,1,26.326,BUF,,NWE,L 17-21,,,,,,,,
60,1984,1984-09-09,2,26.333,BUF,@,STL,L 7-37,,,,,,,,
61,1984,1984-09-17,3,26.341,BUF,,MIA,L 17-21,,,,,,,,
62,1984,1984-09-23,4,26.347,BUF,,NYJ,L 26-28,,,,,,,,
63,1984,1984-09-30,5,26.354,BUF,@,IND,L 17-31,,,,,,,,
64,1984,1984-10-07,6,26.361,BUF,,PHI,L 17-27,,,,,,,,
65,1984,1984-10-14,7,27.002,BUF,@,SEA,L 28-31,,,,,,,,
66,1984,1984-10-21,8,27.009,BUF,,DEN,L 7-37,,,,,,,,
67,1984,1984-10-28,9,27.016,BUF,@,MIA,L 7-38,,,,,,,,
68,1984,1984-11-04,10,27.023,BUF,,CLE,L 10-13,,,,,,,,
69,1984,1984-11-11,11,27.030,BUF,@,NWE,L 10-38,,,,,,,,
70,1984,1984-11-18,12,27.037,BUF,,DAL,W 14-3,0,0,,0,1.0,0,0,0
71,1984,1984-11-25,13,27.044,BUF,@,WAS,L 14-41,,,,,,,,
72,1984,1984-12-02,14,27.051,BUF,,IND,W 21-15,,,,,,,,
73,1984,1984-12-08,15,27.057,BUF,@,NYJ,L 17-21,,,,,,,,
74,1984,1984-12-16,16,27.065,BUF,@,CIN,L 21-52,0,0,,0,1.0,0,0,0
75,1985,1985-09-29,4,27.352,WAS,@,CHI,L 10-45,0,0,,0,,,,
76,1985,1985-10-07,5,27.360,WAS,,STL,W 27-10,0,0,,0,,,,
77,1985,1985-10-13,6,28.001,WAS,,DET,W 24-3,0,0,,0,,,,
78,1985,1985-10-20,7,28.008,WAS,@,NYG,L 3-17,0,0,,0,,,,
79,1985,1985-10-27,8,28.015,WAS,@,CLE,W 14-7,0,0,,0,,,,
80,1985,1985-11-03,9,28.022,WAS,@,ATL,W 44-10,0,0,,0,,,,
81,1985,1985-11-18,11,28.037,WAS,,NYG,W 23-21,0,0,,0,,,,
