ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1987,1987-09-14,1,25.170,CHI,,NYG,W 34-19,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,1
2,1987,1987-09-20,2,25.176,CHI,,TAM,W 20-3,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
3,1987,1987-10-25,6,25.211,CHI,@,TAM,W 27-26,0,0,,0,0,0,,0,0,0,,,,,,2,81,40.50,0
4,1987,1987-11-01,7,25.218,CHI,,KAN,W 31-28,0,0,,0,0,0,,0,0,0,,,,,,2,46,23.00,0
5,1987,1987-11-08,8,25.225,CHI,@,GNB,W 26-24,0,0,,0,0,0,,0,0,0,,,,,,3,156,52.00,0
6,1987,1987-11-16,9,25.233,CHI,@,DEN,L 29-31,0,0,,0,0,0,,0,0,0,,,,,,3,158,52.67,0
7,1987,1987-11-22,10,25.239,CHI,,DET,W 30-10,0,0,,0,0,0,,0,0,0,,,,,,3,95,31.67,0
8,1987,1987-11-29,11,25.246,CHI,,GNB,W 23-10,0,0,,0,0,0,,0,0,0,,,,,,4,146,36.50,0
9,1987,1987-12-06,12,25.253,CHI,@,MIN,W 30-24,0,0,,0,0,0,,0,0,0,,,,,,4,160,40.00,0
10,1987,1987-12-14,13,25.261,CHI,@,SFO,L 0-41,0,0,,0,0,0,,0,0,0,,,,,,6,235,39.17,0
11,1988,1988-09-04,1,26.160,CHI,,MIA,W 34-7,1,0,0.00,0,0,0,,0,0,0,,0,,,,1,43,43.00,0
12,1988,1988-09-11,2,26.167,CHI,@,IND,W 17-13,0,0,,0,0,0,,0,0,0,,0,,,,6,243,40.50,0
13,1988,1988-09-18,3,26.174,CHI,,MIN,L 7-31,0,0,,0,0,0,,0,0,0,,0,,,,5,209,41.80,0
14,1988,1988-09-25,4,26.181,CHI,@,GNB,W 24-6,0,0,,0,1,1,100.00,3,0,0,79.2,0,0,3.00,3.00,2,60,30.00,0
15,1988,1988-10-02,5,26.188,CHI,,BUF,W 24-3,0,0,,0,0,0,,0,0,0,,0,,,,2,53,26.50,0
16,1988,1988-10-09,6,26.195,CHI,@,DET,W 24-7,0,0,,0,0,0,,0,0,0,,0,,,,8,380,47.50,0
17,1988,1988-10-16,7,26.202,CHI,,DAL,W 17-7,0,0,,0,0,0,,0,0,0,,0,,,,4,187,46.75,0
18,1988,1988-10-24,8,26.210,CHI,,SFO,W 10-9,0,0,,0,0,0,,0,0,0,,0,,,,7,234,33.43,0
19,1988,1988-10-30,9,26.216,CHI,@,NWE,L 7-30,0,0,,0,0,0,,0,0,0,,0,,,,6,290,48.33,0
20,1988,1988-11-06,10,26.223,CHI,,TAM,W 28-10,0,0,,0,0,0,,0,0,0,,0,,,,4,160,40.00,0
21,1988,1988-11-13,11,26.230,CHI,@,WAS,W 34-14,0,0,,0,0,0,,0,0,0,,0,,,,4,160,40.00,0
22,1988,1988-11-20,12,26.237,CHI,@,TAM,W 27-15,1,0,0.00,0,0,0,,0,0,0,,0,,,,4,157,39.25,0
23,1988,1988-11-27,13,26.244,CHI,,GNB,W 16-0,0,0,,0,0,0,,0,0,0,,0,,,,5,264,52.80,0
24,1988,1988-12-05,14,26.252,CHI,@,RAM,L 3-23,0,0,,0,0,0,,0,0,0,,0,,,,7,267,38.14,0
25,1988,1988-12-11,15,26.258,CHI,,DET,W 13-12,0,0,,0,0,0,,0,0,0,,0,,,,7,243,34.71,0
26,1988,1988-12-19,16,26.266,CHI,@,MIN,L 27-28,0,0,,0,0,0,,0,0,0,,0,,,,7,332,47.43,0
27,1989,1989-09-10,1,27.166,CLE,@,PIT,W 51-0,0,0,,0,0,0,,0,0,0,,,,,,5,190,38.00,0
28,1989,1989-09-17,2,27.173,CLE,,NYJ,W 38-24,0,0,,0,0,0,,0,0,0,,,,,,6,242,40.33,0
29,1989,1989-09-25,3,27.181,CLE,@,CIN,L 14-21,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
30,1989,1989-10-01,4,27.187,CLE,,DEN,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,6,164,27.33,0
31,1989,1989-10-08,5,27.194,CLE,@,MIA,L 10-13,0,0,,0,0,0,,0,0,0,,,,,,4,164,41.00,0
32,1989,1989-10-15,6,27.201,CLE,,PIT,L 7-17,0,0,,0,0,0,,0,0,0,,,,,,6,244,40.67,0
