ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2018,2018-09-09,1,23.135,TEN,@,MIA,L 20-27,,0,0,0,,0,0.0%,,0,0,0.0,0,0
2,2018,2018-09-16,2,23.142,TEN,,HOU,W 20-17,,1,1,66,66.00,1,100.0%,66.00,1,6,0.0,0,0
3,2018,2018-09-23,3,23.149,TEN,@,JAX,W 9-6,,0,0,0,,0,0.0%,,0,0,0.0,1,0
