ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1975,1975-09-21,1,23.169,SFO,@,MIN,L 17-27
2,1975,1975-09-28,2,23.176,SFO,,RAM,L 14-23
3,1975,1975-10-05,3,23.183,SFO,@,KAN,W 20-3
4,1975,1975-10-12,4,23.190,SFO,,ATL,L 3-17
5,1975,1975-10-19,5,23.197,SFO,,NOR,W 35-21
6,1975,1975-10-26,6,23.204,SFO,@,NWE,L 16-24
7,1975,1975-11-02,7,23.211,SFO,,DET,L 17-28
8,1975,1975-11-09,8,23.218,SFO,@,RAM,W 24-23
9,1975,1975-11-16,9,23.225,SFO,,CHI,W 31-3
10,1975,1975-11-23,10,23.232,SFO,@,NOR,W 16-6
11,1975,1975-11-30,11,23.239,SFO,@,PHI,L 17-27
12,1975,1975-12-07,12,23.246,SFO,,HOU,L 13-27
13,1975,1975-12-14,13,23.253,SFO,@,ATL,L 9-31
14,1975,1975-12-21,14,23.260,SFO,,NYG,L 23-26
15,1976,1976-09-12,1,24.160,SFO,@,GNB,W 26-14
16,1976,1976-09-19,2,24.167,SFO,,CHI,L 12-19
17,1976,1976-09-26,3,24.174,SFO,@,SEA,W 37-21
18,1976,1976-10-03,4,24.181,SFO,,NYJ,W 17-6
19,1976,1976-10-11,5,24.189,SFO,@,RAM,W 16-0
20,1976,1976-10-17,6,24.195,SFO,,NOR,W 33-3
21,1976,1976-10-23,7,24.201,SFO,,ATL,W 15-0
22,1976,1976-10-31,8,24.209,SFO,@,STL,L 20-23
23,1976,1976-11-07,9,24.216,SFO,,WAS,L 21-24
24,1976,1976-11-14,10,24.223,SFO,@,ATL,L 16-21
25,1976,1976-11-21,11,24.230,SFO,,RAM,L 3-23
26,1976,1976-11-29,12,24.238,SFO,,MIN,W 20-16
27,1976,1976-12-05,13,24.244,SFO,@,SDG,L 7-13
28,1976,1976-12-12,14,24.251,SFO,@,NOR,W 27-7
29,1977,1977-09-19,1,25.167,SFO,@,PIT,L 0-27
30,1977,1977-09-25,2,25.173,SFO,,MIA,L 15-19
31,1977,1977-10-02,3,25.180,SFO,@,RAM,L 14-34
32,1977,1977-10-09,4,25.187,SFO,,ATL,L 0-7
33,1977,1977-10-16,5,25.194,SFO,@,NYG,L 17-20
34,1977,1977-10-23,6,25.201,SFO,,DET,W 28-7
35,1977,1977-10-30,7,25.208,SFO,,TAM,W 20-10
36,1977,1977-11-06,8,25.215,SFO,@,ATL,W 10-3
37,1977,1977-11-13,9,25.222,SFO,@,NOR,W 10-7
38,1977,1977-11-20,10,25.229,SFO,,RAM,L 10-23
39,1977,1977-11-27,11,25.236,SFO,,NOR,W 20-17
40,1977,1977-12-04,12,25.243,SFO,@,MIN,L 27-28
41,1977,1977-12-12,13,25.251,SFO,,DAL,L 35-42
42,1977,1977-12-18,14,25.257,SFO,@,GNB,L 14-16
43,1978,1978-09-03,1,26.151,SFO,@,CLE,L 7-24
44,1978,1978-09-10,2,26.158,SFO,,CHI,L 13-16
45,1978,1978-09-17,3,26.165,SFO,@,HOU,L 19-20
46,1978,1978-09-24,4,26.172,SFO,@,NYG,L 10-27
47,1978,1978-10-08,6,26.186,SFO,@,RAM,L 10-27
48,1978,1978-10-29,9,26.207,SFO,@,WAS,L 20-38
49,1978,1978-11-05,10,26.214,SFO,@,ATL,L 10-21
50,1978,1978-11-12,11,26.221,SFO,,STL,L 10-16
51,1978,1978-11-27,13,26.236,SFO,,PIT,L 7-24
52,1978,1978-12-03,14,26.242,SFO,@,NOR,L 13-24
53,1978,1978-12-10,15,26.249,SFO,,TAM,W 6-3
54,1978,1978-12-17,16,26.256,SFO,@,DET,L 14-33
55,1979,1979-09-01,1,27.149,DET,@,TAM,L 16-31
56,1979,1979-09-30,5,27.178,DET,,MIN,L 10-13
57,1979,1979-10-07,6,27.185,DET,@,NWE,L 17-24
58,1979,1979-10-14,7,27.192,DET,@,GNB,L 16-24
59,1979,1979-10-21,8,27.199,DET,@,NOR,L 7-17
60,1979,1979-10-28,9,27.206,DET,,BUF,L 17-20
61,1979,1979-11-04,10,27.213,DET,@,CHI,L 7-35
62,1979,1979-11-11,11,27.220,DET,,TAM,L 14-16
