ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1987,1987-10-04,3,24.034,KAN,@,RAI,L 17-35,2,2,100.0,1,1,100.0,0,5
2,1987,1987-10-11,4,24.041,KAN,@,MIA,L 0-42,,,,,,,,
3,1987,1987-10-18,5,24.048,KAN,,DEN,L 17-26,2,2,100.0,1,1,100.0,0,5
