ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,25.036,OAK,@,CIN,L 21-31
2,1970,1970-09-27,2,25.043,OAK,@,SDG,T 27-27
3,1970,1970-10-03,3,25.049,OAK,@,MIA,L 13-20
4,1970,1970-10-11,4,25.057,OAK,,DEN,W 35-23
5,1970,1970-10-19,5,25.065,OAK,,WAS,W 34-20
6,1970,1970-10-25,6,25.071,OAK,,PIT,W 31-14
7,1970,1970-11-01,7,25.078,OAK,@,KAN,T 17-17
8,1970,1970-11-08,8,25.085,OAK,,CLE,W 23-20
9,1970,1970-11-15,9,25.092,OAK,@,DEN,W 24-19
10,1970,1970-11-22,10,25.099,OAK,,SDG,W 20-17
11,1970,1970-11-26,11,25.103,OAK,@,DET,L 14-28
12,1970,1970-12-06,12,25.113,OAK,@,NYJ,W 14-13
13,1970,1970-12-12,13,25.119,OAK,,KAN,W 20-6
14,1970,1970-12-20,14,25.127,OAK,,SFO,L 7-38
15,1971,1971-09-19,1,26.035,OAK,@,NWE,L 6-20
16,1971,1971-09-26,2,26.042,OAK,@,SDG,W 34-0
17,1971,1971-10-04,3,26.050,OAK,@,CLE,W 34-20
18,1971,1971-10-10,4,26.056,OAK,@,DEN,W 27-16
19,1971,1971-10-17,5,26.063,OAK,,PHI,W 34-10
20,1971,1971-10-24,6,26.070,OAK,,CIN,W 31-27
21,1971,1971-10-31,7,26.077,OAK,,KAN,T 20-20
22,1971,1971-11-07,8,26.084,OAK,@,NOR,T 21-21
23,1971,1971-11-14,9,26.091,OAK,,HOU,W 41-21
24,1971,1971-11-21,10,26.098,OAK,,SDG,W 34-33
25,1971,1971-11-28,11,26.105,OAK,,BAL,L 14-37
26,1971,1971-12-05,12,26.112,OAK,@,ATL,L 13-24
27,1971,1971-12-12,13,26.119,OAK,@,KAN,L 14-16
28,1971,1971-12-19,14,26.126,OAK,,DEN,W 21-13
29,1972,1972-09-17,1,27.033,OAK,@,PIT,L 28-34
30,1972,1972-09-24,2,27.040,OAK,@,GNB,W 20-14
31,1972,1972-10-01,3,27.047,OAK,,SDG,T 17-17
32,1972,1972-10-09,4,27.055,OAK,@,HOU,W 34-0
33,1972,1972-10-15,5,27.061,OAK,,BUF,W 28-16
34,1972,1972-10-22,6,27.068,OAK,,DEN,L 23-30
35,1972,1972-10-29,7,27.075,OAK,,RAM,W 45-17
