ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,22.232,DET,,GNB,W 17-3,,,,,,,,,,,
2,2005,2005-09-18,2,22.239,DET,@,CHI,L 6-38,,,,,,,,,,,
3,2005,2005-10-02,3,22.253,DET,@,TAM,L 13-17,,,,,,,,,,,
4,2005,2005-10-09,4,22.260,DET,,BAL,W 35-17,,,,,,,,,,,
5,2005,2005-10-16,5,22.267,DET,,CAR,L 20-21,,0,0,,0,1.5,,,0,0,0
6,2005,2005-10-23,6,22.274,DET,@,CLE,W 13-10,,,,,,,,,,,
7,2005,2005-10-30,7,22.281,DET,,CHI,L 13-19,*,,,,,,,,,,
8,2005,2005-11-06,8,22.288,DET,@,MIN,L 14-27,*,,,,,,,,,,
9,2005,2005-11-13,9,22.295,DET,,ARI,W 29-21,,,,,,,,,,,
10,2005,2005-11-20,10,22.302,DET,@,DAL,L 7-20,,,,,,,,,,,
11,2005,2005-11-24,11,22.306,DET,,ATL,L 7-27,,,,,,,,,,,
12,2005,2005-12-04,12,22.316,DET,,MIN,L 16-21,,,,,,,,,,,
13,2005,2005-12-11,13,22.323,DET,@,GNB,L 13-16,,,,,,,,,,,
14,2005,2005-12-18,14,22.330,DET,,CIN,L 17-41,,,,,,,,,,,
15,2005,2005-12-24,15,22.336,DET,@,NOR,W 13-12,,,,,,,,,,,
16,2005,2006-01-01,16,22.344,DET,@,PIT,L 21-35,,,,,,,,,,,
17,2006,2006-09-10,1,23.231,DET,,SEA,L 6-9,*,,,,,,,,,,
18,2006,2006-09-17,2,23.238,DET,@,CHI,L 7-34,*,,,,,,,,,,
19,2006,2006-09-24,3,23.245,DET,,GNB,L 24-31,*,,,,,,,,,,
20,2006,2006-10-01,4,23.252,DET,@,STL,L 34-41,*,,,,,,,,,,
21,2006,2006-10-08,5,23.259,DET,@,MIN,L 17-26,*,,,,,,,,,,
22,2006,2006-11-19,10,23.301,DET,@,ARI,L 10-17,,,,,,,,,,,
23,2007,2007-09-09,1,24.230,DET,@,OAK,W 36-21,,,,,,,,,,,
24,2007,2007-09-16,2,24.237,DET,,MIN,W 20-17,,0,0,,0,0.0,,,1,-2,0
25,2007,2007-09-23,3,24.244,DET,@,PHI,L 21-56,,,,,,,,,,,
26,2007,2007-09-30,4,24.251,DET,,CHI,W 37-27,,,,,,,,,,,
27,2007,2007-10-07,5,24.258,DET,@,WAS,L 3-34,,,,,,,,,,,
28,2007,2007-10-21,6,24.272,DET,,TAM,W 23-16,,,,,,,,,,,
29,2007,2007-10-28,7,24.279,DET,@,CHI,W 16-7,,,,,,,,,,,
30,2007,2007-11-04,8,24.286,DET,,DEN,W 44-7,,,,,,,,,,,
31,2007,2007-11-11,9,24.293,DET,@,ARI,L 21-31,,,,,,,,,,,
32,2007,2007-11-18,10,24.300,DET,,NYG,L 10-16,,,,,,,,,,,
33,2007,2007-12-02,12,24.314,DET,@,MIN,L 10-42,,,,,,,,,,,
34,2007,2007-12-09,13,24.321,DET,,DAL,L 27-28,,,,,,,,,,,
35,2007,2007-12-16,14,24.328,DET,@,SDG,L 14-51,,,,,,,,,,,
36,2007,2007-12-23,15,24.335,DET,,KAN,W 25-20,,,,,,,,,,,
37,2007,2007-12-30,16,24.342,DET,@,GNB,L 13-34,,,,,,,,,,,
38,2008,2008-09-07,1,25.229,DET,@,ATL,L 21-34,,0,0,,0,0.0,2,0,0,0,0
39,2008,2008-09-14,2,25.236,DET,,GNB,L 25-48,,1,7,7.00,0,0.0,1,1,0,0,0
40,2008,2008-09-21,3,25.243,DET,@,SFO,L 13-31,*,0,0,,0,0.0,1,0,0,0,0
41,2008,2008-10-05,4,25.257,DET,,CHI,L 7-34,,0,0,,0,0.0,3,1,0,0,0
42,2008,2008-10-12,5,25.264,DET,@,MIN,L 10-12,,0,0,,0,0.0,1,3,0,0,0
43,2008,2008-10-19,6,25.271,DET,@,HOU,L 21-28,*,0,0,,0,0.0,5,0,0,0,0
44,2008,2008-10-26,7,25.278,DET,,WAS,L 17-25,,0,0,,0,0.0,2,0,0,0,0
45,2008,2008-11-02,8,25.285,DET,@,CHI,L 23-27,,0,0,,0,0.0,1,0,0,0,0
46,2008,2008-11-09,9,25.292,DET,,JAX,L 14-38,,,,,,,,,,,
47,2008,2008-11-16,10,25.299,DET,@,CAR,L 22-31,,0,0,,0,0.0,1,0,0,0,0
48,2008,2008-11-23,11,25.306,DET,,TAM,L 20-38,,0,0,,0,0.0,2,0,0,0,0
49,2008,2008-11-27,12,25.310,DET,,TEN,L 10-47,,0,0,,0,0.0,1,2,0,0,0
50,2008,2008-12-07,13,25.320,DET,,MIN,L 16-20,,0,0,,0,0.0,1,4,0,0,0
51,2008,2008-12-14,14,25.327,DET,@,IND,L 21-31,*,,,,,,,,,,
