ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-03,1,22.099,BUF,,PIT,L 17-28,,,,
2,1978,1978-09-10,2,22.106,BUF,,NYJ,L 20-21,,,,
3,1978,1978-09-17,3,22.113,BUF,@,MIA,L 24-31,,,,
4,1978,1978-09-24,4,22.120,BUF,,BAL,W 24-17,,,,
5,1978,1978-10-01,5,22.127,BUF,,KAN,W 28-13,,,,
6,1978,1978-10-08,6,22.134,BUF,@,NYJ,L 14-45,,,,
7,1978,1978-10-15,7,22.141,BUF,@,HOU,L 10-17,,,,
8,1978,1978-10-22,8,22.148,BUF,,CIN,W 5-0,,,,
9,1978,1978-10-29,9,22.155,BUF,@,CLE,L 20-41,,,,
10,1978,1978-11-05,10,22.162,BUF,,NWE,L 10-14,1,8,8.00,0
11,1978,1978-11-12,11,22.169,BUF,,MIA,L 24-25,,,,
12,1978,1978-11-19,12,22.176,BUF,@,TAM,L 10-31,,,,
13,1978,1978-11-26,13,22.183,BUF,,NYG,W 41-17,,,,
14,1978,1978-12-03,14,22.190,BUF,@,KAN,L 10-14,,,,
15,1978,1978-12-10,15,22.197,BUF,@,NWE,L 24-26,,,,
16,1978,1978-12-17,16,22.204,BUF,@,BAL,W 21-14,,,,
17,1979,1979-09-02,1,23.098,BUF,,MIA,L 7-9,,,,
18,1979,1979-09-09,2,23.105,BUF,,CIN,W 51-24,,,,
19,1979,1979-09-16,3,23.112,BUF,@,SDG,L 19-27,,,,
20,1979,1979-09-23,4,23.119,BUF,,NYJ,W 46-31,,,,
21,1979,1979-09-30,5,23.126,BUF,@,BAL,W 31-13,,,,
22,1979,1979-10-07,6,23.133,BUF,,CHI,L 0-7,,,,
23,1979,1979-10-14,7,23.140,BUF,@,MIA,L 7-17,,,,
24,1979,1979-10-21,8,23.147,BUF,,BAL,L 13-14,,,,
25,1979,1979-10-28,9,23.154,BUF,@,DET,W 20-17,,,,
26,1979,1979-11-04,10,23.161,BUF,,NWE,L 6-26,,,,
27,1979,1979-11-11,11,23.168,BUF,@,NYJ,W 14-12,,,,
28,1979,1979-11-18,12,23.175,BUF,,GNB,W 19-12,,,,
29,1979,1979-11-25,13,23.182,BUF,@,NWE,W 16-13,,,,
30,1979,1979-12-02,14,23.189,BUF,,DEN,L 16-19,,,,
31,1979,1979-12-09,15,23.196,BUF,@,MIN,L 3-10,,,,
32,1979,1979-12-16,16,23.203,BUF,@,PIT,L 0-28,,,,
33,1980,1980-09-07,1,24.103,BUF,,MIA,W 17-7,,,,
34,1980,1980-09-14,2,24.110,BUF,,NYJ,W 20-10,,,,
35,1980,1980-09-21,3,24.117,BUF,@,NOR,W 35-26,,,,
36,1980,1980-09-28,4,24.124,BUF,,OAK,W 24-7,,,,
37,1980,1980-10-05,5,24.131,BUF,@,SDG,W 26-24,,,,
38,1980,1980-10-12,6,24.138,BUF,,BAL,L 12-17,,,,
39,1980,1980-10-19,7,24.145,BUF,@,MIA,L 14-17,,,,
40,1980,1980-10-26,8,24.152,BUF,,NWE,W 31-13,,,,
41,1980,1980-11-02,9,24.159,BUF,,ATL,L 14-30,,,,
42,1980,1980-11-09,10,24.166,BUF,@,NYJ,W 31-24,,,,
43,1980,1980-11-16,11,24.173,BUF,@,CIN,W 14-0,,,,
44,1980,1980-11-23,12,24.180,BUF,,PIT,W 28-13,,,,
45,1980,1980-11-30,13,24.187,BUF,@,BAL,L 24-28,,,,
46,1980,1980-12-07,14,24.194,BUF,,RAM,W 10-7,,,,
47,1980,1980-12-14,15,24.201,BUF,@,NWE,L 2-24,,,,
48,1980,1980-12-21,16,24.208,BUF,@,SFO,W 18-13,,,,
49,1981,1981-09-05,1,25.101,TAM,,MIN,W 21-13,,,,
50,1981,1981-09-13,2,25.109,TAM,@,KAN,L 10-19,,,,
51,1981,1981-09-20,3,25.116,TAM,@,CHI,L 17-28,,,,
52,1981,1981-09-27,4,25.123,TAM,,STL,W 20-10,,,,
53,1981,1981-10-04,5,25.130,TAM,,DET,W 28-10,,,,
54,1981,1981-10-11,6,25.137,TAM,@,GNB,W 21-10,,,,
55,1981,1981-10-18,7,25.144,TAM,@,OAK,L 16-18,,,,
56,1981,1981-10-25,8,25.151,TAM,@,PHI,L 10-20,,,,
57,1981,1981-11-01,9,25.158,TAM,,CHI,W 20-10,,,,
58,1981,1981-11-08,10,25.165,TAM,@,MIN,L 10-25,,,,
59,1981,1981-11-15,11,25.172,TAM,,DEN,L 7-24,,,,
60,1981,1981-11-22,12,25.179,TAM,,GNB,W 37-3,,,,
61,1981,1981-11-29,13,25.186,TAM,@,NOR,W 31-14,,,,
62,1981,1981-12-06,14,25.193,TAM,,ATL,W 24-23,,,,
63,1981,1981-12-13,15,25.200,TAM,,SDG,L 23-24,,,,
64,1981,1981-12-20,16,25.207,TAM,@,DET,W 20-17,,,,
65,1983,1983-11-20,12,27.177,BUF,,RAI,L 24-27,,,,
66,1983,1983-11-27,13,27.184,BUF,@,RAM,L 17-41,,,,
67,1983,1983-12-04,14,27.191,BUF,@,KAN,W 14-9,,,,
68,1983,1983-12-11,15,27.198,BUF,,SFO,L 10-23,,,,
69,1983,1983-12-18,16,27.205,BUF,@,ATL,L 14-31,,,,
