ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-09-06,1,22.091,NYG,,PHI,L 10-24,
2,1981,1981-09-13,2,22.098,NYG,@,WAS,W 17-7,
3,1981,1981-09-20,3,22.105,NYG,,NOR,W 20-7,
4,1981,1981-09-27,4,22.112,NYG,@,DAL,L 10-18,
5,1981,1981-10-04,5,22.119,NYG,,GNB,L 14-27,
6,1981,1981-10-18,7,22.133,NYG,@,SEA,W 32-0,
7,1981,1981-11-01,9,22.147,NYG,,NYJ,L 7-26,
8,1981,1981-11-15,11,22.161,NYG,,WAS,L 27-30,
9,1981,1981-11-22,12,22.168,NYG,@,PHI,W 20-10,
10,1981,1981-11-29,13,22.175,NYG,@,SFO,L 10-17,
11,1981,1981-12-06,14,22.182,NYG,,RAM,W 10-7,
12,1981,1981-12-13,15,22.189,NYG,@,STL,W 20-10,
13,1981,1981-12-19,16,22.195,NYG,,DAL,W 13-10,
14,1982,1982-09-12,1,23.097,NYG,,ATL,L 14-16,
15,1982,1982-09-20,2,23.105,NYG,,GNB,L 19-27,1.0
16,1982,1982-12-11,6,23.187,NYG,,PHI,W 23-7,
17,1982,1982-12-19,7,23.195,NYG,@,WAS,L 14-15,
18,1983,1983-09-04,1,24.089,NYG,,RAM,L 6-16,
19,1983,1983-09-11,2,24.096,NYG,@,ATL,W 16-13,
20,1983,1983-09-18,3,24.103,NYG,@,DAL,L 13-28,
21,1983,1983-09-26,4,24.111,NYG,,GNB,W 27-3,
22,1983,1983-10-02,5,24.117,NYG,,SDG,L 34-41,
23,1983,1983-10-24,8,24.139,NYG,@,STL,T 20-20,
24,1983,1983-10-30,9,24.145,NYG,,DAL,L 20-38,
25,1984,1984-09-02,1,25.087,NYG,,PHI,W 28-27,
26,1984,1984-09-09,2,25.094,NYG,,DAL,W 28-7,0.5
27,1984,1984-09-16,3,25.101,NYG,@,WAS,L 14-30,1.0
28,1984,1984-09-23,4,25.108,NYG,,TAM,W 17-14,
29,1984,1984-09-30,5,25.115,NYG,@,RAM,L 12-33,
30,1984,1984-10-08,6,25.123,NYG,,SFO,L 10-31,
31,1984,1984-10-14,7,25.129,NYG,@,ATL,W 19-7,1.0
32,1984,1984-10-21,8,25.136,NYG,@,PHI,L 10-24,1.0
33,1984,1984-10-28,9,25.143,NYG,,WAS,W 37-13,
34,1984,1984-11-04,10,25.150,NYG,@,DAL,W 19-7,
35,1984,1984-11-11,11,25.157,NYG,@,TAM,L 17-20,1.0
36,1984,1984-11-18,12,25.164,NYG,,STL,W 16-10,
37,1984,1984-11-25,13,25.171,NYG,,KAN,W 28-27,
38,1984,1984-12-02,14,25.178,NYG,@,NYJ,W 20-10,0.5
39,1984,1984-12-09,15,25.185,NYG,@,STL,L 21-31,2.0
40,1984,1984-12-15,16,25.191,NYG,,NOR,L 3-10,
41,1985,1985-09-08,1,26.093,NYG,,PHI,W 21-0,
42,1985,1985-09-15,2,26.100,NYG,@,GNB,L 20-23,1.0
43,1985,1985-09-22,3,26.107,NYG,,STL,W 27-17,
44,1985,1985-09-29,4,26.114,NYG,@,PHI,W 16-10,
45,1985,1985-10-06,5,26.121,NYG,,DAL,L 29-30,
46,1985,1985-10-13,6,26.128,NYG,@,CIN,L 30-35,
47,1985,1985-10-20,7,26.135,NYG,,WAS,W 17-3,
48,1985,1985-10-27,8,26.142,NYG,@,NOR,W 21-13,
49,1985,1985-11-03,9,26.149,NYG,,TAM,W 22-20,
50,1985,1985-11-10,10,26.156,NYG,,RAM,W 24-19,
51,1985,1985-11-18,11,26.164,NYG,@,WAS,L 21-23,
52,1985,1985-11-24,12,26.170,NYG,@,STL,W 34-3,1.0
53,1985,1985-12-01,13,26.177,NYG,,CLE,L 33-35,1.0
54,1985,1985-12-08,14,26.184,NYG,@,HOU,W 35-14,
55,1985,1985-12-15,15,26.191,NYG,@,DAL,L 21-28,1.0
56,1985,1985-12-21,16,26.197,NYG,,PIT,W 28-10,
57,1986,1986-09-08,1,27.093,NYG,@,DAL,L 28-31,
58,1986,1986-09-14,2,27.099,NYG,,SDG,W 20-7,
59,1986,1986-09-21,3,27.106,NYG,@,RAI,W 14-9,
60,1986,1986-09-28,4,27.113,NYG,,NOR,W 20-17,
61,1986,1986-10-05,5,27.120,NYG,@,STL,W 13-6,
62,1986,1986-10-12,6,27.127,NYG,,PHI,W 35-3,
63,1986,1986-10-19,7,27.134,NYG,@,SEA,L 12-17,
64,1986,1986-10-27,8,27.142,NYG,,WAS,W 27-20,
65,1986,1986-11-02,9,27.148,NYG,,DAL,W 17-14,
66,1986,1986-11-09,10,27.155,NYG,@,PHI,W 17-14,
67,1986,1986-11-16,11,27.162,NYG,@,MIN,W 22-20,
68,1986,1986-11-23,12,27.169,NYG,,DEN,W 19-16,1.0
69,1986,1986-12-20,16,27.196,NYG,,GNB,W 55-24,
70,1987,1987-09-14,1,28.099,NYG,@,CHI,L 19-34,
71,1987,1987-09-20,2,28.105,NYG,,DAL,L 14-16,1.0
72,1987,1987-10-25,6,28.140,NYG,,STL,W 30-7,
73,1987,1987-11-02,7,28.148,NYG,@,DAL,L 24-33,
74,1987,1987-11-08,8,28.154,NYG,,NWE,W 17-10,
75,1987,1987-11-15,9,28.161,NYG,@,PHI,W 20-17,1.0
76,1987,1987-11-22,10,28.168,NYG,@,NOR,L 14-23,
77,1987,1987-11-29,11,28.175,NYG,@,WAS,L 19-23,
78,1988,1988-09-05,1,29.090,NYG,,WAS,W 27-20,
79,1988,1988-09-11,2,29.096,NYG,,SFO,L 17-20,
80,1988,1988-09-18,3,29.103,NYG,@,DAL,W 12-10,
81,1988,1988-09-25,4,29.110,NYG,,RAM,L 31-45,
82,1988,1988-10-02,5,29.117,NYG,@,WAS,W 24-23,
83,1988,1988-10-10,6,29.125,NYG,@,PHI,L 13-24,1.0
84,1988,1988-10-16,7,29.131,NYG,,DET,W 30-10,
85,1988,1988-10-23,8,29.138,NYG,@,ATL,W 23-16,
86,1988,1988-10-30,9,29.145,NYG,@,DET,W 13-10,
87,1988,1988-11-06,10,29.152,NYG,,DAL,W 29-21,
88,1988,1988-11-13,11,29.159,NYG,@,PHO,L 17-24,1.0
89,1988,1988-11-20,12,29.166,NYG,,PHI,L 17-23,
90,1988,1988-11-27,13,29.173,NYG,@,NOR,W 13-12,1.0
91,1988,1988-12-04,14,29.180,NYG,,PHO,W 44-7,
92,1988,1988-12-11,15,29.187,NYG,,KAN,W 28-12,
93,1988,1988-12-18,16,29.194,NYG,@,NYJ,L 21-27,
94,1989,1989-11-06,9,30.152,SFO,,NOR,W 31-13,
95,1989,1989-11-12,10,30.158,SFO,,ATL,W 45-3,
96,1989,1989-11-19,11,30.165,SFO,,GNB,L 17-21,
97,1989,1989-11-27,12,30.173,SFO,,NYG,W 34-24,
98,1989,1989-12-03,13,30.179,SFO,@,ATL,W 23-10,
99,1989,1989-12-11,14,30.187,SFO,@,RAM,W 30-27,
100,1989,1989-12-17,15,30.193,SFO,,BUF,W 21-10,
101,1989,1989-12-24,16,30.200,SFO,,CHI,W 26-0,
102,1990,1990-09-10,1,31.095,SFO,@,NOR,W 13-12,
103,1990,1990-09-16,2,31.101,SFO,,WAS,W 26-13,
104,1990,1990-09-23,3,31.108,SFO,,ATL,W 19-13,
105,1990,1990-10-07,4,31.122,SFO,@,HOU,W 24-21,
106,1990,1990-10-14,5,31.129,SFO,@,ATL,W 45-35,
107,1990,1990-10-21,6,31.136,SFO,,PIT,W 27-7,
108,1990,1990-11-04,8,31.150,SFO,@,GNB,W 24-20,
109,1990,1990-11-11,9,31.157,SFO,@,DAL,W 24-6,
110,1990,1990-11-18,10,31.164,SFO,,TAM,W 31-7,2.0
111,1990,1990-11-25,11,31.171,SFO,,RAM,L 17-28,
112,1990,1990-12-03,12,31.179,SFO,,NYG,W 7-3,
113,1990,1990-12-09,13,31.185,SFO,@,CIN,W 20-17,
114,1990,1990-12-17,14,31.193,SFO,@,RAM,W 26-10,
115,1991,1991-09-29,5,32.114,SFO,@,RAI,L 6-12,
116,1991,1991-12-01,13,32.177,SFO,,NOR,W 38-24,
117,1991,1991-12-08,14,32.184,SFO,@,SEA,W 24-22,
118,1991,1991-12-23,16,32.199,SFO,,CHI,W 52-14,
