ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2004,2004-11-14,9,23.218,TAM,@,ATL,L 14-24,
2,2004,2004-11-21,10,23.225,TAM,,SFO,W 35-3,
3,2004,2004-11-28,11,23.232,TAM,@,CAR,L 14-21,
4,2004,2005-01-02,16,23.267,TAM,@,ARI,L 7-12,
5,2005,2005-09-11,1,24.154,TAM,@,MIN,W 24-13,
6,2005,2005-09-18,2,24.161,TAM,,BUF,W 19-3,
7,2005,2005-09-25,3,24.168,TAM,@,GNB,W 17-16,
8,2005,2005-10-02,4,24.175,TAM,,DET,W 17-13,
9,2005,2005-10-09,5,24.182,TAM,@,NYJ,L 12-14,
10,2005,2005-10-16,6,24.189,TAM,,MIA,W 27-13,
11,2005,2005-10-30,7,24.203,TAM,@,SFO,L 10-15,
12,2005,2005-11-06,8,24.210,TAM,,CAR,L 14-34,
13,2005,2005-11-13,9,24.217,TAM,,WAS,W 36-35,
14,2005,2005-11-20,10,24.224,TAM,@,ATL,W 30-27,
15,2005,2005-11-27,11,24.231,TAM,,CHI,L 10-13,
16,2005,2005-12-04,12,24.238,TAM,@,NOR,W 10-3,
17,2005,2005-12-11,13,24.245,TAM,@,CAR,W 20-10,
18,2005,2005-12-17,14,24.251,TAM,@,NWE,L 0-28,
19,2005,2005-12-24,15,24.258,TAM,,ATL,W 27-24,
20,2005,2006-01-01,16,24.266,TAM,,NOR,W 27-13,
21,2006,2006-09-10,1,25.153,TAM,,BAL,L 0-27,*
22,2006,2006-09-17,2,25.160,TAM,@,ATL,L 3-14,
23,2006,2006-09-24,3,25.167,TAM,,CAR,L 24-26,
24,2006,2006-10-15,5,25.188,TAM,,CIN,W 14-13,
25,2006,2006-11-23,11,25.227,TAM,@,DAL,L 10-38,
26,2006,2006-12-03,12,25.237,TAM,@,PIT,L 3-20,
27,2006,2006-12-10,13,25.244,TAM,,ATL,L 6-17,
28,2006,2006-12-17,14,25.251,TAM,@,CHI,L 31-34,
29,2006,2006-12-24,15,25.258,TAM,@,CLE,W 22-7,
30,2006,2006-12-31,16,25.265,TAM,,SEA,L 7-23,
