ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1997,1997-08-31,1,24.082,NYG,,PHI,W 31-17,
2,1997,1997-09-07,2,24.089,NYG,@,JAX,L 13-40,
3,1997,1997-09-14,3,24.096,SEA,@,IND,W 31-3,
4,1997,1997-09-28,5,24.110,NYG,,NOR,W 14-9,
5,1997,1997-10-05,6,24.117,NYG,,DAL,W 20-17,
6,1997,1997-10-12,7,24.124,NYG,@,ARI,W 27-13,
7,1997,1997-10-19,8,24.131,NYG,@,DET,W 26-20,
8,1997,1997-10-26,9,24.138,NYG,,CIN,W 29-27,
9,1997,1997-11-09,10,24.152,NYG,@,TEN,L 6-10,
10,1997,1997-11-16,11,24.159,NYG,,ARI,W 19-10,
11,1997,1997-11-23,12,24.166,NYG,@,WAS,T 7-7,
12,1997,1997-11-30,13,24.173,NYG,,TAM,L 8-20,
13,1998,1998-09-27,4,25.109,NYG,@,SDG,W 34-16,
14,1998,1998-10-04,5,25.116,NYG,@,TAM,L 3-20,
15,1998,1998-10-11,6,25.123,NYG,,ATL,L 20-34,
16,1998,1998-10-18,7,25.130,NYG,,ARI,W 34-7,
17,1998,1998-11-01,8,25.144,NYG,@,WAS,L 14-21,
18,1998,1998-11-08,9,25.151,NYG,@,DAL,L 6-16,
19,1998,1998-11-15,10,25.158,NYG,,GNB,L 3-37,
20,1998,1998-11-22,11,25.165,NYG,,PHI,W 20-0,
21,1998,1998-11-30,12,25.173,NYG,@,SFO,L 7-31,
22,1998,1998-12-06,13,25.179,NYG,@,ARI,W 23-19,
23,1998,1998-12-13,14,25.186,NYG,,DEN,W 20-16,
24,1998,1998-12-20,15,25.193,NYG,,KAN,W 28-7,
25,1998,1998-12-27,16,25.200,NYG,@,PHI,W 20-10,
26,1999,1999-10-31,8,26.143,NYG,@,PHI,W 23-17,*
27,1999,1999-11-14,9,26.157,NYG,,IND,L 19-27,*
28,1999,1999-11-21,10,26.164,NYG,@,WAS,L 13-23,
29,1999,1999-11-28,11,26.171,NYG,,ARI,L 24-34,
30,1999,1999-12-05,12,26.178,NYG,,NYJ,W 41-28,
31,1999,1999-12-12,13,26.185,NYG,@,BUF,W 19-17,
32,1999,1999-12-19,14,26.192,NYG,@,STL,L 10-31,
33,1999,1999-12-26,15,26.199,NYG,,MIN,L 17-34,
34,1999,2000-01-02,16,26.206,NYG,@,DAL,L 18-26,
