ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
18,2008,2008-10-19,6,23.222,SEA,@,TAM,L 10-20,,4,146,36.50,0,0,0,,0,0,0,0.0,3,1,0,0,0
19,2008,2008-10-26,7,23.229,SEA,@,SFO,W 34-13,*,1,40,40.00,0,0,0,,0,1,6,0.0,3,3,1,75,1
20,2008,2008-11-02,8,23.236,SEA,,PHI,L 7-26,*,3,72,24.00,0,0,0,,0,0,0,0.0,4,0,0,0,0
21,2008,2008-11-09,9,23.243,SEA,@,MIA,L 19-21,*,2,66,33.00,0,0,0,,0,0,0,0.0,2,0,0,0,0
22,2008,2008-11-16,10,23.250,SEA,,ARI,L 20-26,*,5,141,28.20,0,0,0,,0,0,0,0.0,10,0,1,58,0
23,2008,2008-11-23,11,23.257,SEA,,WAS,L 17-20,*,5,124,24.80,0,0,0,,0,0,0,0.0,4,0,0,0,0
24,2008,2008-11-27,12,23.261,SEA,@,DAL,L 9-34,*,6,130,21.67,0,0,0,,0,0,0,0.0,1,0,0,0,0
25,2008,2008-12-07,13,23.271,SEA,,NWE,L 21-24,*,6,122,20.33,0,0,0,,0,0,0,0.0,6,0,0,0,0
26,2008,2008-12-14,14,23.278,SEA,@,STL,W 23-20,*,5,157,31.40,0,0,0,,0,0,0,0.0,7,0,0,0,0
27,2008,2008-12-21,15,23.285,SEA,,NYJ,W 13-3,*,2,36,18.00,0,0,0,,0,0,0,1.0,5,0,2,2,0
28,2008,2008-12-28,16,23.292,SEA,@,ARI,L 21-34,*,5,152,30.40,0,0,0,,0,0,0,0.0,1,0,0,0,0
29,2009,2009-09-13,1,24.186,SEA,,STL,W 28-0,*,1,20,20.00,0,0,0,,0,0,0,0.0,5,0,0,0,0
30,2009,2009-09-20,2,24.193,SEA,@,SFO,L 10-23,*,4,79,19.75,0,0,0,,0,0,0,0.0,0,1,0,0,0
31,2009,2009-10-11,5,24.214,SEA,,JAX,W 41-0,*,0,0,,0,0,0,,0,0,0,1.0,4,0,0,0,0
32,2009,2009-10-18,6,24.221,SEA,,ARI,L 3-27,*,1,13,13.00,0,0,0,,0,0,0,0.0,6,0,0,0,0
33,2009,2009-11-01,7,24.235,SEA,@,DAL,L 17-38,*,3,68,22.67,0,0,0,,0,0,0,0.0,1,1,0,0,0
34,2009,2009-11-08,8,24.242,SEA,,DET,W 32-20,*,0,0,,0,0,0,,0,1,6,0.0,4,1,1,61,1
35,2009,2009-11-15,9,24.249,SEA,@,ARI,L 20-31,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
36,2009,2009-11-29,11,24.263,SEA,@,STL,W 27-17,*,0,0,,0,0,0,,0,1,6,0.0,2,0,1,65,1
37,2009,2009-12-06,12,24.270,SEA,,SFO,W 20-17,*,1,18,18.00,0,0,0,,0,0,0,0.0,3,0,0,0,0
38,2009,2009-12-13,13,24.277,SEA,@,HOU,L 7-34,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
39,2009,2009-12-20,14,24.284,SEA,,TAM,L 7-24,*,1,14,14.00,0,0,0,,0,0,0,0.0,4,0,0,0,0
40,2009,2009-12-27,15,24.291,SEA,@,GNB,L 10-48,*,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
41,2010,2010-09-13,1,25.186,BAL,@,NYJ,W 10-9,,,,,,,,,,,,,,,,,
42,2010,2010-09-19,2,25.192,BAL,@,CIN,L 10-15,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
43,2010,2010-09-26,3,25.199,BAL,,CLE,W 24-17,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
44,2010,2010-10-10,5,25.213,BAL,,DEN,W 31-17,,3,60,20.00,0,0,0,,0,0,0,0.0,3,0,0,0,0
45,2010,2010-10-24,7,25.227,BAL,,BUF,W 37-34,,3,57,19.00,0,0,0,,0,0,0,0.0,2,0,0,0,0
46,2010,2010-11-07,8,25.241,BAL,,MIA,W 26-10,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0
47,2010,2010-11-11,9,25.245,BAL,@,ATL,L 21-26,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
48,2010,2010-11-21,10,25.255,BAL,@,CAR,W 37-13,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
49,2010,2010-11-28,11,25.262,BAL,,TAM,W 17-10,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
50,2010,2010-12-05,12,25.269,BAL,,PIT,L 10-13,*,0,0,,0,0,0,,0,0,0,0.0,5,0,1,0,0
51,2010,2010-12-13,13,25.277,BAL,@,HOU,W 34-28,*,0,0,,0,0,0,,0,1,6,0.0,7,0,1,12,1
52,2010,2010-12-19,14,25.283,BAL,,NOR,W 30-24,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
53,2010,2010-12-26,15,25.290,BAL,@,CLE,W 20-10,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
54,2010,2011-01-02,16,25.297,BAL,,CIN,W 13-7,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
55,2011,2011-09-11,1,26.184,WAS,,NYG,W 28-14,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
56,2011,2011-09-18,2,26.191,WAS,,ARI,W 22-21,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
57,2011,2011-09-26,3,26.199,WAS,@,DAL,L 16-18,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
58,2011,2011-10-02,4,26.205,WAS,@,STL,W 17-10,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
59,2011,2011-10-16,5,26.219,WAS,,PHI,L 13-20,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
60,2011,2011-10-23,6,26.226,WAS,@,CAR,L 20-33,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
61,2011,2011-10-30,7,26.233,WAS,@,BUF,L 0-23,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
62,2011,2011-11-06,8,26.240,WAS,,SFO,L 11-19,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
63,2011,2011-11-13,9,26.247,WAS,@,MIA,L 9-20,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
64,2011,2011-11-20,10,26.254,WAS,,DAL,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
65,2011,2011-11-27,11,26.261,WAS,@,SEA,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
66,2011,2011-12-04,12,26.268,WAS,,NYJ,L 19-34,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
67,2011,2011-12-11,13,26.275,WAS,,NWE,L 27-34,*,0,0,,0,0,0,,0,0,0,0.0,4,0,1,0,0
68,2011,2011-12-18,14,26.282,WAS,@,NYG,W 23-10,*,0,0,,0,0,0,,0,0,0,0.0,4,0,1,0,0
69,2011,2011-12-24,15,26.288,WAS,,MIN,L 26-33,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
70,2011,2012-01-01,16,26.296,WAS,@,PHI,L 10-34,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
71,2012,2012-09-09,1,27.182,WAS,@,NOR,W 40-32,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
72,2012,2012-09-16,2,27.189,WAS,@,STL,L 28-31,*,0,0,,0,0,0,,0,0,6,0.0,2,0,0,0,0
73,2012,2012-09-23,3,27.196,WAS,,CIN,L 31-38,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
74,2012,2012-09-30,4,27.203,WAS,@,TAM,W 24-22,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
75,2012,2012-10-07,5,27.210,WAS,,ATL,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
76,2012,2012-10-14,6,27.217,WAS,,MIN,W 38-26,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
77,2012,2012-10-21,7,27.224,WAS,@,NYG,L 23-27,*,0,0,,0,1,1,1.00,0,0,0,0.0,4,1,1,7,0
78,2012,2012-10-28,8,27.231,WAS,@,PIT,L 12-27,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
79,2012,2012-11-04,9,27.238,WAS,,CAR,L 13-21,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
80,2012,2012-11-18,10,27.252,WAS,,PHI,W 31-6,*,0,0,,0,0,0,,0,0,0,1.0,2,0,0,0,0
81,2012,2012-11-22,11,27.256,WAS,@,DAL,W 38-31,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
82,2012,2012-12-03,12,27.267,WAS,,NYG,W 17-16,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
83,2012,2012-12-09,13,27.273,WAS,,BAL,W 31-28,*,0,0,,0,0,0,,0,0,0,0.0,1,4,0,0,0
84,2012,2012-12-16,14,27.280,WAS,@,CLE,W 38-21,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
85,2012,2012-12-23,15,27.287,WAS,@,PHI,W 27-20,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
86,2012,2012-12-30,16,27.294,WAS,,DAL,W 28-18,*,0,0,,0,0,0,,0,0,0,0.0,3,3,1,1,0
87,2013,2013-09-09,1,28.182,WAS,,PHI,L 27-33,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
88,2013,2013-09-15,2,28.188,WAS,@,GNB,L 20-38,*,0,0,,0,0,0,,0,0,0,1.0,6,0,0,0,0
89,2013,2013-09-22,3,28.195,WAS,,DET,L 20-27,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
90,2013,2013-09-29,4,28.202,WAS,@,OAK,W 24-14,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
91,2013,2013-10-13,5,28.216,WAS,@,DAL,L 16-31,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
92,2013,2013-10-20,6,28.223,WAS,,CHI,W 45-41,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
93,2013,2013-10-27,7,28.230,WAS,@,DEN,L 21-45,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
94,2013,2013-11-03,8,28.237,WAS,,SDG,W 30-24,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
95,2013,2013-11-07,9,28.241,WAS,@,MIN,L 27-34,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
96,2013,2013-11-17,10,28.251,WAS,@,PHI,L 16-24,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
97,2013,2013-11-25,11,28.259,WAS,,SFO,L 6-27,*,0,0,,0,0,0,,0,0,0,0.0,8,3,0,0,0
98,2013,2013-12-01,12,28.265,WAS,,NYG,L 17-24,*,0,0,,0,0,0,,0,0,0,1.0,2,3,0,0,0
99,2013,2013-12-08,13,28.272,WAS,,KAN,L 10-45,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
100,2013,2013-12-15,14,28.279,WAS,@,ATL,L 26-27,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
101,2013,2013-12-22,15,28.286,WAS,,DAL,L 23-24,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
102,2013,2013-12-29,16,28.293,WAS,@,NYG,L 6-20,*,0,0,,0,0,0,,0,0,0,0.0,4,3,1,0,0
103,2014,2014-09-07,1,29.180,ATL,,NOR,W 37-34,,,,,,,,,,,,,,,,,
104,2014,2014-09-14,2,29.187,ATL,@,CIN,L 10-24,,,,,,,,,,,,,,,,,
105,2014,2014-09-18,3,29.191,ATL,,TAM,W 56-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
106,2014,2014-09-28,4,29.201,ATL,@,MIN,L 28-41,,,,,,,,,,,,,,,,,
107,2014,2014-10-05,5,29.208,ATL,@,NYG,L 20-30,,0,0,,0,0,-1,,0,0,0,0.0,4,0,0,0,0
108,2014,2014-10-12,6,29.215,ATL,,CHI,L 13-27,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
109,2014,2014-10-19,7,29.222,ATL,@,BAL,L 7-29,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
110,2014,2014-10-26,8,29.229,ATL,,DET,L 21-22,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
111,2014,2014-11-09,9,29.243,ATL,@,TAM,W 27-17,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
112,2014,2014-11-16,10,29.250,ATL,@,CAR,W 19-17,,,,,,,,,,,,,,,,,
113,2014,2014-11-23,11,29.257,ATL,,CLE,L 24-26,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
114,2014,2014-11-30,12,29.264,ATL,,ARI,W 29-18,,0,0,,0,0,0,,0,0,0,0.0,3,0,1,15,0
115,2014,2014-12-08,13,29.272,ATL,@,GNB,L 37-43,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
116,2014,2014-12-14,14,29.278,ATL,,PIT,L 20-27,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
117,2014,2014-12-21,15,29.285,ATL,@,NOR,W 30-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
118,2014,2014-12-28,16,29.292,ATL,,CAR,L 3-34,,,,,,,,,,,,,,,,,
119,2015,2015-09-13,1,30.186,DET,@,SDG,L 28-33,,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
120,2015,2015-09-20,2,30.193,DET,@,MIN,L 16-26,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
121,2015,2015-09-27,3,30.200,DET,,DEN,L 12-24,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
122,2015,2015-10-05,4,30.208,DET,@,SEA,L 10-13,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
123,2015,2015-10-11,5,30.214,DET,,ARI,L 17-42,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
124,2015,2015-10-18,6,30.221,DET,,CHI,W 37-34,,0,0,,0,0,0,,0,0,0,0.5,3,1,0,0,0
125,2015,2015-11-01,8,30.235,DET,@,KAN,L 10-45,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
126,2015,2015-11-15,9,30.249,DET,@,GNB,W 18-16,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
